"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,3111.0,1302.0,1809.0,897.0,235.0,662.0,1601.0,885.0,716.0,1500.0,1500.0,0.0,526.0,526.0,0.0,1227.0,1227.0,0.0,122745.0,25155.0,49899.0,391282.0,41310.0,119647.0,1.0,2.0,17.0,20644.0,55029.0,67716.0,5879.0,19276.0,29255.0
2,166.0,175.0,96.0,79.0,53.0,3.0,50.0,107.0,57.0,50.0,1449.0,1449.0,0.0,355.0,355.0,0.0,1095.0,1095.0,0.0,7439.0,1589.0,3364.0,121976.0,12271.0,54122.0,2.0,2.0,17.0,1232.0,3835.0,3604.0,468.0,1121.0,2132.0
3,166.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,1332.0,0.0,249.0,249.0,0.0,1007.0,1007.0,0.0,1159.0,144.0,510.0,77714.0,7045.0,39546.0,3.0,2.0,17.0,78.0,750.0,409.0,93.0,51.0,432.0
4,166.0,3039.0,1289.0,1750.0,881.0,220.0,661.0,1558.0,850.0,708.0,1488.0,1488.0,0.0,534.0,534.0,0.0,1243.0,1243.0,0.0,113504.0,23116.0,45966.0,390041.0,41825.0,119640.0,1.0,2.0,17.0,18586.0,52044.0,61460.0,5737.0,17379.0,27380.0
5,166.0,247.0,118.0,129.0,58.0,8.0,50.0,115.0,63.0,52.0,9991.0,3767.0,6224.0,3114.0,839.0,2275.0,7454.0,2254.0,5200.0,7210.0,1666.0,3391.0,729645.0,83157.0,328904.0,2.0,2.0,17.0,1322.0,3641.0,3569.0,442.0,1224.0,2069.0
6,166.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9281.0,3510.0,5771.0,2534.0,649.0,1885.0,6950.0,2075.0,4875.0,1749.0,399.0,849.0,484735.0,65731.0,270919.0,3.0,2.0,17.0,187.0,1088.0,661.0,248.0,151.0,662.0
7,166.0,3216.0,1275.0,1941.0,981.0,218.0,763.0,1672.0,855.0,817.0,1500.0,1500.0,0.0,540.0,540.0,0.0,1230.0,1230.0,0.0,129856.0,26815.0,51677.0,390199.0,41617.0,119776.0,1.0,2.0,17.0,22491.0,54996.0,74860.0,5759.0,21056.0,29186.0
8,166.0,227.0,97.0,130.0,58.0,8.0,50.0,110.0,58.0,52.0,1449.0,1449.0,0.0,360.0,360.0,0.0,1102.0,1102.0,0.0,6968.0,1636.0,3132.0,122684.0,12546.0,54309.0,2.0,2.0,17.0,1287.0,3321.0,3647.0,467.0,1169.0,1845.0
9,166.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,1344.0,0.0,244.0,244.0,0.0,1013.0,1013.0,0.0,928.0,101.0,508.0,77144.0,6673.0,39423.0,3.0,2.0,17.0,3.0,925.0,3.0,101.0,0.0,505.0
10,166.0,3206.0,1317.0,1889.0,950.0,238.0,712.0,1666.0,902.0,764.0,1500.0,1500.0,0.0,536.0,536.0,0.0,1229.0,1229.0,0.0,124939.0,25283.0,50704.0,391399.0,41626.0,119662.0,1.0,2.0,17.0,20399.0,57637.0,67302.0,6181.0,19102.0,30305.0
