"run","tick","BefallGR","BefallGRsicht","BefallGRertrag"
1,1.0,4.271844660194175,0.0,0.0
1,2.0,5.048543689320388,0.0,0.0
1,3.0,5.242718446601942,0.0,0.0
1,4.0,5.436893203883495,0.0,0.0
1,5.0,5.436893203883495,0.0,0.0
1,6.0,5.631067961165048,0.0,0.0
1,7.0,5.631067961165048,0.0,0.0
1,8.0,5.631067961165048,0.0,0.0
1,9.0,5.631067961165048,0.0,0.0
1,10.0,5.631067961165048,0.0,0.0
1,11.0,5.631067961165048,0.0,0.0
1,12.0,5.631067961165048,0.0,0.0
1,13.0,5.631067961165048,0.0,0.0
1,14.0,5.631067961165048,0.0,0.0
1,15.0,5.631067961165048,0.0,0.0
1,16.0,5.631067961165048,0.0,0.0
1,17.0,5.631067961165048,0.0,0.0
1,18.0,5.631067961165048,0.0,0.0
1,19.0,5.631067961165048,0.0,0.0
1,20.0,5.631067961165048,0.0,0.0
1,21.0,5.631067961165048,0.0,0.0
1,22.0,5.631067961165048,0.0,0.0
1,23.0,5.631067961165048,0.0,0.0
1,24.0,5.631067961165048,0.0,0.0
1,25.0,5.631067961165048,0.7766990291262136,0.7766990291262136
1,26.0,5.631067961165048,2.1359223300970873,2.1359223300970873
1,27.0,5.631067961165048,2.1359223300970873,2.1359223300970873
1,28.0,7.766990291262135,3.4951456310679614,3.4951456310679614
1,29.0,8.349514563106796,3.4951456310679614,3.4951456310679614
1,30.0,13.009708737864079,4.271844660194175,4.271844660194175
1,31.0,14.174757281553399,4.466019417475728,4.466019417475728
1,32.0,14.563106796116504,4.466019417475728,4.466019417475728
1,33.0,14.757281553398057,4.466019417475728,4.466019417475728
1,34.0,14.757281553398057,4.466019417475728,4.466019417475728
1,35.0,14.757281553398057,4.466019417475728,4.466019417475728
1,36.0,23.689320388349515,4.466019417475728,4.466019417475728
1,37.0,25.436893203883493,4.466019417475728,4.466019417475728
1,38.0,26.601941747572816,4.466019417475728,4.466019417475728
1,39.0,34.1747572815534,4.466019417475728,4.466019417475728
1,40.0,35.53398058252427,4.466019417475728,4.466019417475728
1,41.0,35.92233009708738,4.466019417475728,4.466019417475728
1,42.0,35.92233009708738,4.466019417475728,4.466019417475728
1,43.0,36.116504854368934,4.466019417475728,4.466019417475728
1,44.0,36.116504854368934,4.466019417475728,4.466019417475728
1,45.0,36.116504854368934,5.242718446601942,5.242718446601942
1,46.0,36.116504854368934,7.961165048543689,7.961165048543689
1,47.0,36.116504854368934,10.29126213592233,10.29126213592233
1,48.0,36.116504854368934,10.097087378640776,10.097087378640776
1,49.0,46.601941747572816,11.45631067961165,11.45631067961165
1,50.0,51.067961165048544,11.067961165048544,11.067961165048544
1,51.0,51.84466019417475,11.067961165048544,11.067961165048544
1,52.0,52.23300970873787,11.45631067961165,11.45631067961165
1,53.0,62.13592233009708,11.45631067961165,11.45631067961165
1,54.0,65.0485436893204,13.398058252427184,13.398058252427184
1,55.0,66.2135922330097,13.203883495145632,13.203883495145632
1,56.0,68.3495145631068,16.116504854368934,16.116504854368934
1,57.0,68.73786407766991,15.922330097087379,15.922330097087379
1,58.0,68.73786407766991,18.446601941747574,18.446601941747574
1,59.0,68.73786407766991,19.41747572815534,19.41747572815534
1,60.0,68.73786407766991,22.330097087378643,14.951456310679612
1,61.0,74.5631067961165,21.941747572815533,14.757281553398057
1,62.0,74.9514563106796,25.24271844660194,17.66990291262136
1,63.0,76.50485436893204,25.24271844660194,17.66990291262136
1,64.0,76.50485436893204,27.57281553398058,19.41747572815534
1,65.0,76.69902912621359,27.184466019417474,18.83495145631068
1,66.0,76.69902912621359,28.932038834951456,20.58252427184466
1,67.0,76.69902912621359,28.54368932038835,20.776699029126213
1,68.0,76.69902912621359,28.54368932038835,20.388349514563107
1,69.0,76.69902912621359,28.7378640776699,20.19417475728155
1,70.0,85.24271844660194,29.320388349514566,20.58252427184466
1,71.0,85.43689320388349,34.95145631067961,25.24271844660194
1,72.0,89.90291262135922,35.53398058252427,26.21359223300971
1,73.0,90.48543689320388,41.55339805825243,32.42718446601941
1,74.0,90.87378640776699,48.932038834951456,38.83495145631068
1,75.0,91.06796116504854,55.14563106796116,43.883495145631066
1,76.0,91.06796116504854,57.28155339805825,47.57281553398058
1,77.0,91.06796116504854,59.80582524271845,48.737864077669904
1,78.0,91.06796116504854,61.359223300970875,28.932038834951456
1,79.0,91.06796116504854,63.689320388349515,32.62135922330097
1,80.0,91.6504854368932,68.15533980582525,40.19417475728155
1,81.0,92.03883495145631,71.06796116504854,47.37864077669903
1,82.0,92.03883495145631,70.87378640776699,49.51456310679612
1,83.0,92.23300970873787,72.62135922330097,48.932038834951456
1,84.0,92.23300970873787,73.7864077669903,26.21359223300971
1,85.0,92.23300970873787,73.59223300970874,26.019417475728158
1,86.0,92.23300970873787,77.47572815533981,33.592233009708735
1,87.0,92.23300970873787,79.2233009708738,41.74757281553398
1,88.0,92.23300970873787,84.46601941747572,50.679611650485434
1,89.0,92.23300970873787,84.85436893203884,50.873786407766985
1,90.0,92.23300970873787,86.99029126213593,55.72815533980583
1,91.0,92.23300970873787,86.2135922330097,54.757281553398066
1,92.0,92.23300970873787,86.79611650485437,55.72815533980583
1,93.0,92.23300970873787,88.15533980582524,58.44660194174758
1,94.0,92.23300970873787,88.7378640776699,62.33009708737865
1,95.0,92.23300970873787,88.15533980582524,64.66019417475728
1,96.0,92.23300970873787,88.15533980582524,64.27184466019418
1,97.0,92.23300970873787,89.32038834951457,65.63106796116504
1,98.0,92.23300970873787,81.55339805825243,66.01941747572816
