"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,398.0,178.0,220.0,85.0,20.0,65.0,203.0,108.0,95.0,10561.0,4135.0,6426.0,4589.0,1199.0,3390.0,9474.0,3183.0,6291.0,3294.0,983.0,1749.0,277969.0,38371.0,196013.0,2.0,0.0,17.0
2,166.0,199.0,170.0,29.0,26.0,26.0,0.0,135.0,120.0,15.0,10495.0,4131.0,6364.0,4082.0,1132.0,2950.0,9519.0,3177.0,6342.0,2130.0,669.0,1322.0,265232.0,33476.0,187635.0,2.0,0.0,17.0
3,166.0,199.0,169.0,30.0,6.0,6.0,0.0,123.0,107.0,16.0,10571.0,4142.0,6429.0,4099.0,1082.0,3017.0,9514.0,3158.0,6356.0,1837.0,436.0,1114.0,264931.0,34494.0,188434.0,2.0,0.0,17.0
4,166.0,302.0,160.0,142.0,53.0,2.0,51.0,153.0,86.0,67.0,10499.0,4135.0,6364.0,4252.0,1143.0,3109.0,9462.0,3172.0,6290.0,2381.0,656.0,1220.0,260720.0,36059.0,183612.0,2.0,0.0,17.0
5,166.0,412.0,200.0,212.0,148.0,18.0,130.0,255.0,123.0,132.0,10452.0,4091.0,6361.0,4429.0,1233.0,3196.0,9457.0,3180.0,6277.0,3265.0,1248.0,1920.0,275645.0,38388.0,196122.0,2.0,0.0,17.0
6,166.0,447.0,220.0,227.0,136.0,20.0,116.0,295.0,135.0,160.0,10375.0,4076.0,6299.0,4010.0,1127.0,2883.0,9317.0,3091.0,6226.0,3212.0,1215.0,1985.0,254973.0,31553.0,181201.0,2.0,0.0,17.0
7,166.0,177.0,98.0,79.0,2.0,2.0,0.0,59.0,44.0,15.0,10653.0,4221.0,6432.0,4210.0,1191.0,3019.0,9613.0,3243.0,6370.0,1486.0,464.0,858.0,272517.0,35736.0,193120.0,2.0,0.0,17.0
8,166.0,346.0,189.0,157.0,101.0,36.0,65.0,226.0,131.0,95.0,10503.0,4136.0,6367.0,4373.0,1161.0,3212.0,9465.0,3160.0,6305.0,3136.0,1227.0,1978.0,271927.0,36824.0,192689.0,2.0,0.0,17.0
9,166.0,315.0,160.0,155.0,10.0,10.0,0.0,129.0,99.0,30.0,10593.0,4164.0,6429.0,4376.0,1166.0,3210.0,9445.0,3140.0,6305.0,2432.0,529.0,1243.0,266762.0,35915.0,189044.0,2.0,0.0,17.0
10,166.0,196.0,128.0,68.0,20.0,20.0,0.0,104.0,89.0,15.0,10584.0,4155.0,6429.0,4254.0,1163.0,3091.0,9499.0,3194.0,6305.0,1869.0,499.0,1029.0,266214.0,35472.0,187262.0,2.0,0.0,17.0
