"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
1,166.0,291.0,200.0,91.0,9.0,9.0,0.0,159.0,129.0,30.0,9594.0,3753.0,5841.0,5727.0,1414.0,4313.0,8163.0,2457.0,5706.0,2525.0,697.0,1425.0,152082.0,51835.0,106308.0,2.0,0.0,17.0
3,166.0,337.0,195.0,142.0,54.0,2.0,52.0,208.0,128.0,80.0,9976.0,3999.0,5977.0,5795.0,1729.0,4066.0,8649.0,2734.0,5915.0,2780.0,910.0,1653.0,197982.0,52703.0,134663.0,2.0,0.0,17.0
5,166.0,465.0,190.0,275.0,153.0,38.0,115.0,287.0,140.0,147.0,9794.0,3885.0,5909.0,5376.0,1621.0,3755.0,8440.0,2604.0,5836.0,3662.0,1194.0,2011.0,188158.0,49192.0,127808.0,2.0,0.0,17.0
7,166.0,434.0,209.0,225.0,101.0,36.0,65.0,234.0,139.0,95.0,10199.0,4027.0,6172.0,5654.0,1704.0,3950.0,8866.0,2756.0,6110.0,3609.0,1197.0,2010.0,194585.0,51222.0,133471.0,2.0,0.0,17.0
9,166.0,293.0,152.0,141.0,84.0,19.0,65.0,170.0,104.0,66.0,10042.0,4000.0,6042.0,5874.0,1743.0,4131.0,8649.0,2669.0,5980.0,2518.0,892.0,1431.0,201741.0,53952.0,140073.0,2.0,0.0,17.0
11,166.0,564.0,279.0,285.0,153.0,37.0,116.0,333.0,186.0,147.0,10114.0,4010.0,6104.0,5784.0,1650.0,4134.0,8748.0,2715.0,6033.0,4178.0,1408.0,2413.0,191963.0,50508.0,129816.0,2.0,0.0,17.0
13,166.0,335.0,195.0,140.0,67.0,15.0,52.0,191.0,126.0,65.0,10135.0,4028.0,6107.0,6440.0,1840.0,4600.0,8836.0,2738.0,6098.0,2594.0,738.0,1413.0,206076.0,61121.0,143114.0,2.0,0.0,17.0
15,166.0,291.0,149.0,142.0,77.0,26.0,51.0,173.0,107.0,66.0,9963.0,3986.0,5977.0,5520.0,1635.0,3885.0,8658.0,2692.0,5966.0,2482.0,911.0,1532.0,194156.0,49470.0,133626.0,2.0,0.0,17.0
17,166.0,289.0,156.0,133.0,53.0,3.0,50.0,172.0,107.0,65.0,9437.0,3723.0,5714.0,5536.0,1456.0,4080.0,8043.0,2402.0,5641.0,2226.0,700.0,1345.0,148018.0,53205.0,103118.0,2.0,0.0,17.0
19,166.0,337.0,189.0,148.0,98.0,33.0,65.0,211.0,129.0,82.0,10056.0,4011.0,6045.0,5816.0,1670.0,4146.0,8764.0,2719.0,6045.0,2697.0,1004.0,1696.0,190108.0,52199.0,130697.0,2.0,0.0,17.0
