"run","tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour"
1,1.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,2.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,3.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,4.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,5.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,6.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,7.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,8.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,9.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,10.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,11.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,12.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,13.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,14.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,15.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,16.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,17.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,18.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,19.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,20.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,21.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,22.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,23.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,24.0,0.0,4.807692307692308,0.0,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,25.0,0.9615384615384616,4.807692307692308,0.9615384615384616,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,26.0,2.1634615384615383,4.807692307692308,2.1634615384615383,75.76923076923077,75.76923076923077,75.76923076923077,1.0,0.0
1,27.0,2.1634615384615383,4.807692307692308,2.1634615384615383,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,28.0,3.3653846153846154,7.0673076923076925,3.3653846153846154,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,29.0,3.3653846153846154,7.0673076923076925,3.3653846153846154,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,30.0,4.807692307692308,10.192307692307692,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,31.0,4.807692307692308,10.192307692307692,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,32.0,4.807692307692308,10.192307692307692,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,33.0,4.807692307692308,10.192307692307692,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,34.0,4.807692307692308,10.192307692307692,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,35.0,4.807692307692308,10.192307692307692,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,36.0,4.807692307692308,16.875,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,37.0,4.807692307692308,16.875,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,38.0,4.807692307692308,16.875,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,39.0,4.807692307692308,20.384615384615383,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,40.0,4.807692307692308,20.384615384615383,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
1,41.0,4.807692307692308,20.384615384615383,4.807692307692308,79.1826923076923,75.76923076923077,75.76923076923077,1.0,0.0
