"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr","GRsichtCount2","GRCount1","GRCount2","GRertragCount1","GRertragCount2","GRsichtCount1"
1,166.0,165.0,150.0,15.0,16.0,16.0,0.0,130.0,115.0,15.0,9671.0,3762.0,5909.0,2348.0,918.0,1430.0,8630.0,2845.0,5785.0,971.0,163.0,781.0,138951.0,14663.0,113948.0,3.0,2.0,17.0,90.0,867.0,104.0,163.0,0.0,691.0
2,166.0,80.0,80.0,0.0,20.0,20.0,0.0,65.0,65.0,0.0,9150.0,3625.0,5525.0,1644.0,864.0,780.0,8352.0,2827.0,5525.0,531.0,152.0,478.0,117324.0,10053.0,101547.0,3.0,2.0,17.0,15.0,513.0,18.0,152.0,0.0,463.0
3,166.0,83.0,83.0,0.0,4.0,4.0,0.0,63.0,63.0,0.0,8912.0,3582.0,5330.0,835.0,705.0,130.0,8163.0,2833.0,5330.0,703.0,173.0,564.0,93460.0,5196.0,82276.0,3.0,2.0,17.0,111.0,578.0,125.0,122.0,51.0,453.0
4,166.0,107.0,107.0,0.0,20.0,20.0,0.0,84.0,84.0,0.0,9244.0,3654.0,5590.0,1868.0,893.0,975.0,8367.0,2777.0,5590.0,789.0,154.0,640.0,116667.0,11105.0,100954.0,3.0,2.0,17.0,15.0,772.0,17.0,154.0,0.0,625.0
5,166.0,37.0,37.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,9464.0,3744.0,5720.0,1723.0,813.0,910.0,8527.0,2807.0,5720.0,351.0,69.0,313.0,121412.0,10535.0,104304.0,3.0,2.0,17.0,45.0,305.0,46.0,69.0,0.0,268.0
6,166.0,154.0,139.0,15.0,24.0,24.0,0.0,117.0,102.0,15.0,9598.0,3751.0,5847.0,2290.0,925.0,1365.0,8631.0,2846.0,5785.0,931.0,188.0,717.0,129576.0,14307.0,106951.0,3.0,2.0,17.0,105.0,773.0,158.0,188.0,0.0,612.0
7,166.0,86.0,72.0,14.0,16.0,16.0,0.0,67.0,67.0,0.0,9370.0,3656.0,5714.0,1726.0,816.0,910.0,8400.0,2810.0,5590.0,755.0,197.0,629.0,121926.0,10774.0,99919.0,3.0,2.0,17.0,111.0,602.0,153.0,147.0,50.0,518.0
8,166.0,72.0,72.0,0.0,5.0,5.0,0.0,65.0,65.0,0.0,9216.0,3626.0,5590.0,1642.0,797.0,845.0,8342.0,2752.0,5590.0,652.0,137.0,555.0,114722.0,9889.0,99083.0,3.0,2.0,17.0,60.0,591.0,61.0,137.0,0.0,495.0
9,166.0,84.0,83.0,1.0,0.0,0.0,0.0,61.0,61.0,0.0,9458.0,3738.0,5720.0,1722.0,877.0,845.0,8572.0,2852.0,5720.0,735.0,110.0,509.0,114825.0,10811.0,99226.0,3.0,2.0,17.0,60.0,608.0,127.0,110.0,0.0,449.0
10,166.0,84.0,83.0,1.0,5.0,5.0,0.0,64.0,64.0,0.0,9244.0,3654.0,5590.0,1815.0,840.0,975.0,8343.0,2753.0,5590.0,640.0,111.0,525.0,114828.0,10718.0,99196.0,3.0,2.0,17.0,75.0,564.0,76.0,111.0,0.0,450.0
