"tick","GRCount","STCount"
1.0,51,501
2.0,51,501
3.0,51,501
4.0,51,501
5.0,51,501
6.0,51,501
7.0,51,501
8.0,51,501
9.0,51,501
10.0,51,501
11.0,51,501
12.0,51,501
13.0,51,501
14.0,51,501
15.0,51,501
16.0,51,501
17.0,51,501
18.0,51,501
19.0,51,501
20.0,51,501
21.0,51,501
22.0,51,501
23.0,51,501
24.0,51,501
25.0,51,501
26.0,51,501
27.0,77,501
28.0,77,501
29.0,138,501
30.0,138,501
31.0,138,501
32.0,138,501
33.0,138,501
34.0,138,501
35.0,291,501
36.0,291,501
37.0,291,501
38.0,444,501
39.0,444,501
40.0,444,501
41.0,444,501
42.0,444,501
43.0,444,501
44.0,444,501
45.0,444,3507
46.0,444,3507
47.0,444,3507
48.0,752,3507
49.0,881,3507
50.0,881,3507
51.0,881,3507
52.0,1295,3507
53.0,1433,3507
54.0,1433,3507
55.0,1451,3507
56.0,1451,3507
57.0,752,3507
58.0,752,3507
59.0,752,3507
60.0,752,3507
61.0,752,3507
62.0,752,3507
63.0,752,3507
64.0,752,3507
65.0,752,3507
66.0,752,3507
67.0,752,3507
68.0,752,3507
69.0,752,3507
70.0,752,3767
71.0,752,3767
72.0,752,4015
73.0,752,4015
74.0,752,4015
75.0,752,4015
76.0,752,4015
77.0,752,4015
78.0,752,4015
79.0,752,4015
80.0,752,4015
81.0,752,4015
82.0,752,4015
83.0,752,4015
84.0,752,4015
85.0,752,4015
86.0,752,4015
87.0,519,4015
88.0,519,4015
89.0,519,4015
90.0,519,4015
91.0,519,4015
92.0,519,4015
93.0,519,4015
94.0,519,4015
95.0,519,4015
96.0,519,4015
97.0,519,4015
98.0,267,4015
99.0,267,4015
100.0,267,4015
101.0,325,4015
102.0,296,4015
103.0,296,4015
104.0,29,4015
105.0,29,4015
106.0,29,4015
107.0,29,4015
108.0,29,4015
109.0,29,4015
110.0,29,4015
111.0,29,4015
112.0,29,4015
113.0,29,4015
114.0,29,4015
115.0,29,4015
116.0,29,4015
117.0,29,4015
118.0,29,4015
119.0,29,4015
120.0,20,4015
121.0,20,4015
122.0,20,4015
123.0,20,4015
124.0,20,4015
125.0,20,4015
126.0,20,4015
127.0,20,4015
128.0,20,4015
129.0,20,4015
130.0,20,4015
131.0,20,4015
132.0,20,4015
133.0,20,4015
134.0,20,4015
135.0,20,4015
136.0,20,4015
137.0,20,4015
138.0,20,4015
139.0,20,4015
140.0,20,4015
141.0,20,4015
142.0,20,4015
143.0,20,4015
144.0,20,4015
145.0,20,4015
146.0,20,4015
147.0,20,4015
148.0,20,4015
149.0,20,4015
150.0,20,4015
151.0,20,4015
152.0,20,4015
153.0,20,4015
154.0,20,4015
155.0,20,4015
156.0,20,4015
157.0,20,4015
158.0,20,4015
159.0,20,4015
160.0,20,4015
161.0,20,4015
162.0,20,4015
163.0,20,4015
164.0,20,4015
165.0,20,4015
166.0,20,4015
