"tick","GRCount","STCount"
1.0,20,501
2.0,20,501
3.0,20,501
4.0,20,501
5.0,20,501
6.0,20,501
7.0,20,501
8.0,20,501
9.0,20,501
10.0,20,501
11.0,20,501
12.0,20,501
13.0,20,501
14.0,20,501
15.0,20,501
16.0,20,501
17.0,20,501
18.0,20,501
19.0,20,501
20.0,20,501
21.0,20,501
22.0,20,501
23.0,20,501
24.0,20,501
25.0,20,501
26.0,20,501
27.0,24,501
28.0,24,501
29.0,42,501
30.0,42,501
31.0,42,501
32.0,42,501
33.0,42,501
34.0,42,501
35.0,102,501
36.0,102,501
37.0,102,501
38.0,162,501
39.0,162,501
40.0,162,501
41.0,162,501
42.0,162,501
43.0,162,501
44.0,162,501
45.0,162,3507
46.0,162,3507
47.0,162,3507
48.0,260,3507
49.0,302,3507
50.0,302,3507
51.0,302,3507
52.0,428,3507
53.0,470,3507
54.0,470,3507
55.0,524,3507
56.0,524,3507
57.0,524,3507
58.0,524,3507
59.0,524,3507
60.0,692,3507
61.0,692,3507
62.0,806,3507
63.0,806,3507
64.0,806,3507
65.0,806,3507
66.0,806,3507
67.0,806,3507
68.0,806,3507
69.0,1292,3507
70.0,1292,3781
71.0,1616,3781
72.0,1616,4055
73.0,1616,4055
74.0,1616,4055
75.0,1616,4055
76.0,1616,4055
77.0,1616,4055
78.0,1616,4055
79.0,1616,4055
80.0,1616,4055
81.0,1616,4055
82.0,1616,4055
83.0,1616,4055
84.0,1616,4055
85.0,1616,4055
86.0,1616,4055
87.0,1427,4055
88.0,1427,4055
89.0,1427,4055
90.0,1427,4055
91.0,1427,4055
92.0,1427,4055
93.0,1427,4055
94.0,1427,4055
95.0,1427,4055
96.0,1427,4055
97.0,1427,4055
98.0,904,4055
99.0,904,4055
100.0,904,4055
101.0,904,4055
102.0,904,4055
103.0,904,4055
104.0,378,4055
105.0,378,4055
106.0,378,4055
107.0,378,4055
108.0,378,4055
109.0,378,4055
110.0,378,4055
111.0,378,4055
112.0,378,4055
113.0,378,4055
114.0,378,4055
115.0,378,4055
116.0,378,4055
117.0,378,4055
118.0,378,4055
119.0,378,4055
120.0,0,4055
121.0,0,4055
122.0,0,4055
123.0,0,4055
124.0,0,4055
125.0,0,4055
126.0,0,4055
127.0,0,4055
128.0,0,4055
129.0,0,4055
130.0,0,4055
131.0,0,4055
132.0,0,4055
133.0,0,4055
134.0,0,4055
135.0,0,4055
136.0,0,4055
137.0,0,4055
138.0,0,4055
139.0,0,4055
140.0,0,4055
141.0,0,4055
142.0,0,4055
143.0,0,4055
144.0,0,4055
145.0,0,4055
146.0,0,4055
147.0,0,4055
148.0,0,4055
149.0,0,4055
150.0,0,4055
151.0,0,4055
152.0,0,4055
153.0,0,4055
154.0,0,4055
155.0,0,4055
156.0,0,4055
157.0,0,4055
158.0,0,4055
159.0,0,4055
160.0,0,4055
161.0,0,4055
162.0,0,4055
163.0,0,4055
164.0,0,4055
165.0,0,4055
166.0,0,4055
