"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour","pestCount","GRsichtCount","GRertragCount","septoriaCount","STsichtCount","STertragCount"
1.0,5150000.0,0.1941747572815534,0.0,0.0,32.038834951456316,0.0,0.0,1.0,0.0,5,0.0,0.0,501,0.0,0.0
2.0,5150000.0,1.1650485436893203,0.0,0.0,62.912621359223294,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
3.0,5150000.0,1.3592233009708738,0.0,0.0,66.01941747572816,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
4.0,5150000.0,1.3592233009708738,0.0,0.0,68.15533980582525,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
5.0,5150000.0,1.3592233009708738,0.0,0.0,68.54368932038835,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
6.0,5150000.0,1.5533980582524272,0.0,0.0,68.93203883495146,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
7.0,5150000.0,1.7475728155339807,0.0,0.0,68.93203883495146,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
8.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
9.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
10.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
11.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
12.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
13.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
14.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
15.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
16.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
17.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
18.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
19.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
20.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
21.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
22.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
23.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
24.0,5150000.0,1.7475728155339807,0.0,0.0,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
25.0,5150000.0,1.7475728155339807,0.3883495145631068,0.3883495145631068,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
26.0,5150000.0,1.7475728155339807,0.5825242718446602,0.5825242718446602,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
27.0,5150000.0,1.7475728155339807,0.5825242718446602,0.5825242718446602,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
28.0,5150000.0,1.7475728155339807,0.7766990291262136,0.7766990291262136,69.12621359223301,0.0,0.0,1.0,0.0,6,0.0,0.0,501,0.0,0.0
29.0,5150000.0,1.7475728155339807,0.7766990291262136,0.7766990291262136,69.12621359223301,0.0,0.0,1.0,0.0,12,0.0,0.0,501,0.0,0.0
30.0,5150000.0,2.912621359223301,0.9708737864077669,0.9708737864077669,69.12621359223301,0.0,0.0,1.0,0.0,12,0.0,0.0,501,0.0,0.0
31.0,5150000.0,3.6893203883495143,0.9708737864077669,0.9708737864077669,69.12621359223301,0.0,0.0,1.0,0.0,12,0.0,0.0,501,0.0,0.0
32.0,5150000.0,3.6893203883495143,1.1650485436893203,1.1650485436893203,69.12621359223301,0.0,0.0,1.0,0.0,12,0.0,0.0,501,0.0,0.0
33.0,5150000.0,3.8834951456310676,1.1650485436893203,1.1650485436893203,69.12621359223301,0.0,0.0,1.0,0.0,12,0.0,0.0,501,0.0,0.0
34.0,5150000.0,3.8834951456310676,1.1650485436893203,1.1650485436893203,69.12621359223301,0.0,0.0,1.0,0.0,12,0.0,0.0,501,0.0,0.0
35.0,5150000.0,4.077669902912621,1.1650485436893203,1.1650485436893203,69.12621359223301,0.0,0.0,1.0,0.0,30,0.0,0.0,501,0.0,0.0
36.0,5150000.0,6.407766990291262,1.1650485436893203,1.1650485436893203,69.12621359223301,0.0,0.0,1.0,0.0,30,0.0,0.0,501,0.0,0.0
37.0,5150000.0,6.990291262135923,1.1650485436893203,1.1650485436893203,69.12621359223301,0.0,0.0,1.0,0.0,30,0.0,0.0,501,0.0,0.0
38.0,5150000.0,7.572815533980583,1.1650485436893203,1.1650485436893203,69.12621359223301,0.0,0.0,1.0,0.0,41,0.0,0.0,501,0.0,0.0
39.0,5150000.0,10.097087378640776,1.1650485436893203,1.1650485436893203,69.12621359223301,0.0,0.0,1.0,0.0,41,0.0,0.0,501,0.0,0.0
40.0,5150000.0,10.485436893203884,1.1650485436893203,1.1650485436893203,69.12621359223301,60.19417475728155,60.19417475728155,1.0,0.0,41,0.0,0.0,501,500.0,500.0
41.0,5150000.0,10.679611650485436,1.1650485436893203,1.1650485436893203,69.12621359223301,65.4368932038835,65.4368932038835,1.0,0.0,41,0.0,0.0,501,1001.0,1001.0
42.0,5150000.0,10.679611650485436,1.1650485436893203,1.1650485436893203,69.12621359223301,66.79611650485437,66.79611650485437,1.0,0.0,41,0.0,0.0,501,1502.0,1502.0
43.0,5150000.0,10.87378640776699,1.1650485436893203,1.1650485436893203,69.12621359223301,67.37864077669903,67.37864077669903,1.0,0.0,41,0.0,0.0,501,2003.0,2003.0
44.0,5150000.0,10.87378640776699,1.1650485436893203,1.1650485436893203,69.12621359223301,67.96116504854369,67.96116504854369,1.0,0.0,41,0.0,0.0,501,2504.0,2504.0
45.0,5150000.0,10.87378640776699,1.1650485436893203,1.1650485436893203,69.12621359223301,68.3495145631068,68.3495145631068,1.0,0.0,41,0.0,0.0,3507,3005.0,3005.0
46.0,5150000.0,10.87378640776699,1.7475728155339807,1.7475728155339807,100.0,68.54368932038835,68.54368932038835,1.0,0.0,41,0.0,0.0,3507,3506.0,3506.0
47.0,5150000.0,10.87378640776699,2.1359223300970873,2.1359223300970873,100.0,68.54368932038835,68.54368932038835,1.0,0.0,41,0.0,0.0,3507,4007.0,4007.0
48.0,5150000.0,10.87378640776699,2.1359223300970873,2.1359223300970873,100.0,68.93203883495146,68.93203883495146,1.0,0.0,53,0.0,0.0,3507,4508.0,4508.0
49.0,5150000.0,12.427184466019417,2.3300970873786406,2.3300970873786406,100.0,69.12621359223301,69.12621359223301,1.0,0.0,69,0.0,0.0,3507,5009.0,5009.0
50.0,5150000.0,14.757281553398057,2.3300970873786406,2.3300970873786406,100.0,69.12621359223301,69.12621359223301,1.0,0.0,69,0.0,0.0,3507,5510.0,5510.0
51.0,5150000.0,15.53398058252427,2.3300970873786406,2.3300970873786406,100.0,69.12621359223301,69.12621359223301,1.0,0.0,69,0.0,0.0,3507,6011.0,6011.0
52.0,5150000.0,15.728155339805824,2.3300970873786406,2.3300970873786406,100.0,69.12621359223301,69.12621359223301,1.0,0.0,97,0.0,0.0,3507,6512.0,6512.0
53.0,5150000.0,19.223300970873787,2.3300970873786406,2.3300970873786406,100.0,69.12621359223301,69.12621359223301,1.0,0.0,107,0.0,0.0,3507,7013.0,7013.0
54.0,5150000.0,20.776699029126213,2.912621359223301,2.912621359223301,100.0,69.12621359223301,69.12621359223301,1.0,0.0,113,0.0,0.0,3507,7514.0,7514.0
55.0,5150000.0,21.35922330097087,3.1067961165048543,3.1067961165048543,100.0,69.12621359223301,69.12621359223301,1.0,0.0,113,0.0,0.0,3507,8015.0,8015.0
56.0,5150000.0,21.74757281553398,3.300970873786408,3.300970873786408,100.0,69.12621359223301,69.12621359223301,1.0,0.0,113,0.0,0.0,3507,8516.0,8516.0
57.0,5135177.420000002,21.941747572815533,3.300970873786408,3.300970873786408,100.0,69.12621359223301,69.12621359223301,1.0,0.0,113,0.0,0.0,3507,9017.0,9017.0
58.0,5119548.2299999865,21.941747572815533,3.8834951456310676,3.8834951456310676,100.0,69.12621359223301,69.12621359223301,1.0,0.0,113,0.0,0.0,3507,9518.0,9518.0
59.0,5103112.429999998,21.941747572815533,4.077669902912621,4.077669902912621,100.0,69.12621359223301,69.12621359223301,1.0,0.0,113,0.0,0.0,3507,10019.0,10019.0
