"tick","GRCount","STCount"
1.0,6,301
2.0,6,301
3.0,6,301
4.0,6,301
5.0,6,301
6.0,6,301
7.0,6,301
8.0,6,301
9.0,6,301
10.0,6,301
11.0,6,301
12.0,6,301
13.0,6,301
14.0,6,301
15.0,6,301
16.0,6,301
17.0,6,301
18.0,6,301
19.0,6,301
20.0,6,301
21.0,6,301
22.0,6,301
23.0,6,301
24.0,6,301
25.0,6,301
26.0,6,301
27.0,6,301
28.0,6,301
29.0,6,301
30.0,6,301
31.0,6,301
32.0,6,301
33.0,6,301
34.0,6,301
35.0,6,301
36.0,6,301
37.0,6,301
38.0,7,301
39.0,7,301
40.0,7,301
41.0,7,301
42.0,7,301
43.0,7,301
44.0,7,301
45.0,7,319
46.0,7,319
47.0,7,319
48.0,9,319
49.0,9,319
50.0,9,319
51.0,9,319
52.0,10,319
53.0,10,319
54.0,10,319
55.0,10,319
56.0,10,319
57.0,10,319
58.0,10,319
59.0,10,319
60.0,10,319
61.0,10,319
62.0,10,319
63.0,10,319
64.0,10,319
65.0,10,319
66.0,10,319
67.0,10,319
68.0,10,319
69.0,12,319
70.0,12,346
71.0,12,346
72.0,12,366
73.0,12,366
74.0,12,366
75.0,12,366
76.0,12,366
77.0,12,366
78.0,12,366
79.0,13,366
80.0,15,366
81.0,15,380
82.0,15,380
83.0,15,380
84.0,15,380
85.0,15,380
86.0,15,380
87.0,10,380
88.0,10,380
89.0,10,380
90.0,10,380
91.0,10,380
92.0,10,380
93.0,10,380
94.0,10,380
95.0,10,380
96.0,10,380
97.0,10,380
98.0,7,380
99.0,7,380
100.0,7,380
101.0,7,380
102.0,7,380
103.0,7,380
104.0,3,412
105.0,4,412
106.0,4,412
107.0,4,412
108.0,4,412
109.0,4,412
110.0,4,412
111.0,4,412
112.0,4,412
113.0,5,412
114.0,5,412
115.0,5,412
116.0,5,412
117.0,5,412
118.0,5,412
119.0,5,412
120.0,2,412
121.0,2,412
122.0,2,412
123.0,2,412
124.0,2,412
125.0,2,412
126.0,2,412
127.0,2,412
128.0,2,412
129.0,2,412
130.0,2,412
131.0,2,412
132.0,2,412
133.0,2,412
134.0,2,412
135.0,2,412
136.0,2,412
137.0,2,412
138.0,2,412
139.0,2,412
140.0,2,412
141.0,2,412
142.0,2,412
143.0,2,412
144.0,2,412
145.0,2,412
146.0,2,412
147.0,2,412
148.0,2,412
149.0,2,412
150.0,2,412
151.0,2,412
152.0,2,412
153.0,2,412
154.0,2,412
155.0,2,412
156.0,2,412
157.0,2,412
158.0,2,412
159.0,2,412
160.0,2,412
161.0,2,412
162.0,2,412
163.0,2,412
164.0,2,412
165.0,2,412
166.0,2,412
