"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1.0,5150000.0,3.8834951456310676,0.0,0.0,29.902912621359224,0.0,0.0
2.0,5150000.0,4.854368932038835,0.0,0.0,64.85436893203882,0.0,0.0
3.0,5150000.0,5.242718446601942,0.0,0.0,69.51456310679612,0.0,0.0
4.0,5150000.0,5.436893203883495,0.0,0.0,71.26213592233009,0.0,0.0
5.0,5150000.0,5.436893203883495,0.0,0.0,72.03883495145631,0.0,0.0
6.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
7.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
8.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
9.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
10.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
11.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
12.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
13.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
14.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
15.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
16.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
17.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
18.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
19.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
20.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
21.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
22.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
23.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
24.0,5150000.0,5.436893203883495,0.0,0.0,72.81553398058253,0.0,0.0
25.0,5150000.0,5.436893203883495,0.3883495145631068,0.3883495145631068,72.81553398058253,0.0,0.0
26.0,5150000.0,5.436893203883495,1.3592233009708738,1.3592233009708738,72.81553398058253,0.0,0.0
27.0,5150000.0,5.436893203883495,1.3592233009708738,1.3592233009708738,72.81553398058253,0.0,0.0
28.0,5150000.0,6.796116504854369,2.912621359223301,2.912621359223301,72.81553398058253,0.0,0.0
29.0,5150000.0,6.990291262135923,2.912621359223301,2.912621359223301,72.81553398058253,0.0,0.0
30.0,5150000.0,11.262135922330096,3.8834951456310676,3.8834951456310676,72.81553398058253,0.0,0.0
31.0,5150000.0,12.03883495145631,4.077669902912621,4.077669902912621,72.81553398058253,0.0,0.0
32.0,5150000.0,12.427184466019417,4.077669902912621,4.077669902912621,72.81553398058253,0.0,0.0
33.0,5150000.0,12.815533980582524,4.077669902912621,4.077669902912621,72.81553398058253,0.0,0.0
34.0,5150000.0,12.815533980582524,4.077669902912621,4.077669902912621,72.81553398058253,0.0,0.0
35.0,5150000.0,12.815533980582524,4.077669902912621,4.077669902912621,72.81553398058253,0.0,0.0
36.0,5150000.0,23.300970873786408,4.077669902912621,4.077669902912621,72.81553398058253,0.0,0.0
37.0,5150000.0,25.04854368932039,4.077669902912621,4.077669902912621,72.81553398058253,0.0,0.0
38.0,5150000.0,26.21359223300971,4.077669902912621,4.077669902912621,72.81553398058253,0.0,0.0
39.0,5150000.0,34.368932038834956,4.077669902912621,4.077669902912621,72.81553398058253,0.0,0.0
40.0,5150000.0,35.33980582524272,4.077669902912621,4.077669902912621,72.81553398058253,0.0,0.0
41.0,5150000.0,35.92233009708738,4.077669902912621,4.077669902912621,72.81553398058253,62.71844660194175,62.71844660194175
42.0,5150000.0,36.310679611650485,4.077669902912621,4.077669902912621,72.81553398058253,67.96116504854369,67.96116504854369
43.0,5150000.0,36.310679611650485,4.077669902912621,4.077669902912621,72.81553398058253,70.87378640776699,70.87378640776699
44.0,5150000.0,36.50485436893204,4.077669902912621,4.077669902912621,72.81553398058253,71.26213592233009,71.26213592233009
