"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1.0,5150000.0,3.6893203883495143,0.0,0.0,18.83495145631068,0.0,0.0,3.0,0.0
2.0,5150000.0,10.097087378640776,0.0,0.0,44.46601941747573,0.0,0.0,3.0,0.0
3.0,5150000.0,10.485436893203884,0.0,0.0,49.70873786407767,0.0,0.0,3.0,0.0
4.0,5150000.0,11.262135922330096,0.0,0.0,52.23300970873787,0.0,0.0,3.0,0.0
5.0,5150000.0,11.844660194174757,0.0,0.0,53.980582524271846,0.0,0.0,3.0,0.0
6.0,5150000.0,12.427184466019417,0.0,0.0,54.1747572815534,0.0,0.0,3.0,0.0
7.0,5150000.0,12.62135922330097,0.0,0.0,54.5631067961165,0.0,0.0,3.0,0.0
8.0,5150000.0,12.62135922330097,0.0,0.0,54.95145631067962,0.0,0.0,3.0,0.0
9.0,5150000.0,12.62135922330097,0.0,0.0,55.33980582524271,0.0,0.0,3.0,0.0
10.0,5150000.0,12.62135922330097,0.0,0.0,55.33980582524271,0.0,0.0,3.0,0.0
11.0,5150000.0,12.62135922330097,0.0,0.0,55.33980582524271,0.0,0.0,3.0,0.0
12.0,5150000.0,12.62135922330097,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
13.0,5150000.0,12.62135922330097,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
14.0,5150000.0,12.62135922330097,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
15.0,5150000.0,12.62135922330097,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
16.0,5150000.0,12.62135922330097,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
17.0,5150000.0,12.62135922330097,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
18.0,5150000.0,12.62135922330097,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
19.0,5150000.0,12.62135922330097,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
20.0,5150000.0,12.62135922330097,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
21.0,5150000.0,12.62135922330097,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
22.0,5150000.0,12.62135922330097,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
23.0,5150000.0,12.62135922330097,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
24.0,5150000.0,12.62135922330097,0.0,0.0,55.72815533980583,0.0,0.0,3.0,0.0
25.0,5150000.0,12.62135922330097,0.7766990291262136,0.7766990291262136,55.72815533980583,0.0,0.0,3.0,0.0
26.0,5150000.0,12.62135922330097,3.6893203883495143,3.6893203883495143,55.72815533980583,0.0,0.0,3.0,0.0
27.0,5150000.0,12.62135922330097,3.8834951456310676,3.8834951456310676,55.72815533980583,0.0,0.0,3.0,0.0
28.0,5150000.0,12.62135922330097,6.796116504854369,6.796116504854369,55.72815533980583,0.0,0.0,3.0,0.0
29.0,5150000.0,12.62135922330097,6.796116504854369,6.796116504854369,55.72815533980583,0.0,0.0,3.0,0.0
30.0,5150000.0,13.398058252427184,9.514563106796116,9.514563106796116,55.72815533980583,0.0,0.0,3.0,0.0
31.0,5150000.0,13.398058252427184,9.12621359223301,9.12621359223301,55.72815533980583,0.0,0.0,3.0,0.0
32.0,5150000.0,13.398058252427184,9.514563106796116,9.514563106796116,55.72815533980583,43.30097087378641,43.30097087378641,3.0,0.0
33.0,5150000.0,13.398058252427184,9.320388349514563,9.320388349514563,55.72815533980583,49.90291262135923,49.90291262135923,3.0,0.0
34.0,5150000.0,13.398058252427184,9.12621359223301,9.12621359223301,55.72815533980583,52.23300970873787,52.23300970873787,3.0,0.0
35.0,5150000.0,13.398058252427184,9.320388349514563,9.320388349514563,55.72815533980583,53.20388349514563,53.20388349514563,3.0,0.0
36.0,5150000.0,14.757281553398057,9.320388349514563,9.320388349514563,55.72815533980583,54.5631067961165,54.5631067961165,3.0,0.0
37.0,5150000.0,14.757281553398057,9.514563106796116,9.514563106796116,55.72815533980583,54.5631067961165,54.5631067961165,3.0,0.0
38.0,5150000.0,14.951456310679612,9.320388349514563,9.320388349514563,55.72815533980583,54.95145631067962,54.95145631067962,3.0,0.0
39.0,5150000.0,17.0873786407767,9.320388349514563,9.320388349514563,55.72815533980583,55.533980582524265,55.533980582524265,3.0,0.0
40.0,5150000.0,17.475728155339805,9.320388349514563,9.320388349514563,55.72815533980583,55.533980582524265,55.533980582524265,3.0,0.0
41.0,5150000.0,18.058252427184467,9.320388349514563,9.320388349514563,55.72815533980583,55.72815533980583,55.72815533980583,3.0,0.0
