"tick","GRCount","STCount"
1.0,51,501
2.0,51,501
3.0,51,501
4.0,51,501
5.0,51,501
6.0,51,501
7.0,51,501
8.0,51,501
9.0,51,501
10.0,51,501
11.0,51,501
12.0,51,501
13.0,51,501
14.0,51,501
15.0,51,501
16.0,51,501
17.0,51,501
18.0,51,501
19.0,51,501
20.0,51,501
21.0,51,501
22.0,51,501
23.0,51,501
24.0,51,501
25.0,51,501
26.0,51,501
27.0,83,501
28.0,83,501
29.0,158,501
30.0,158,501
31.0,158,501
32.0,158,501
33.0,158,501
34.0,158,501
35.0,311,501
36.0,311,501
37.0,311,501
38.0,464,501
39.0,464,501
40.0,464,501
41.0,464,501
42.0,464,501
43.0,464,501
44.0,464,501
45.0,464,3507
46.0,464,3507
47.0,464,3507
48.0,793,3507
49.0,940,3507
50.0,940,3507
51.0,940,3507
52.0,1273,3507
53.0,1287,3507
54.0,1287,3507
55.0,1303,3507
56.0,1303,3507
57.0,1303,3507
58.0,1303,3507
59.0,1303,3507
60.0,1374,3507
61.0,1374,3507
62.0,1415,3507
63.0,1415,3507
64.0,1415,3507
65.0,1415,3507
66.0,1415,3507
67.0,1415,3507
68.0,1415,3507
69.0,1567,3507
70.0,1567,3764
71.0,1687,3764
72.0,1687,4070
73.0,1687,4070
74.0,1687,4070
75.0,1687,4070
76.0,1415,4070
77.0,1415,4070
78.0,1415,4070
79.0,1415,4070
80.0,1415,4070
81.0,1415,4070
82.0,1415,4070
83.0,1415,4070
84.0,1415,4070
85.0,1415,4070
86.0,1415,4070
87.0,983,4070
88.0,983,4070
89.0,983,4070
90.0,983,4070
91.0,983,4070
92.0,983,4070
93.0,983,4070
94.0,983,4070
95.0,983,4070
96.0,983,4070
97.0,983,4070
98.0,543,4070
99.0,543,4070
100.0,543,4070
101.0,721,4070
102.0,721,4070
103.0,721,4070
104.0,220,4070
105.0,220,4070
106.0,220,4070
107.0,220,4070
108.0,220,4070
109.0,220,4070
110.0,220,4070
111.0,220,4070
112.0,220,4070
113.0,220,4070
114.0,220,4070
115.0,220,4070
116.0,220,4070
117.0,220,4070
118.0,220,4070
119.0,220,4070
120.0,119,4070
121.0,119,4070
122.0,119,4070
123.0,119,4070
124.0,119,4070
125.0,119,4070
126.0,119,4070
127.0,119,4070
128.0,119,4070
129.0,119,4070
130.0,119,4070
131.0,119,4070
132.0,119,4070
133.0,119,4070
134.0,119,4070
135.0,119,4070
136.0,119,4070
137.0,119,4070
138.0,119,4070
139.0,119,4070
140.0,119,4070
141.0,119,4070
142.0,119,4070
143.0,119,4070
144.0,119,4070
145.0,119,4070
146.0,119,4070
147.0,119,4070
148.0,119,4070
149.0,119,4070
150.0,119,4070
151.0,119,4070
152.0,119,4070
153.0,119,4070
154.0,119,4070
155.0,119,4070
156.0,119,4070
157.0,119,4070
158.0,119,4070
159.0,119,4070
160.0,119,4070
161.0,119,4070
162.0,119,4070
163.0,119,4070
164.0,119,4070
165.0,119,4070
166.0,119,4070
