"tick","GRCount","STCount"
1.0,51,501
2.0,51,501
3.0,51,501
4.0,51,501
5.0,51,501
6.0,51,501
7.0,51,501
8.0,51,501
9.0,51,501
10.0,51,501
11.0,51,501
12.0,51,501
13.0,51,501
14.0,51,501
15.0,51,501
16.0,51,501
17.0,51,501
18.0,51,501
19.0,51,501
20.0,51,501
21.0,51,501
22.0,51,501
23.0,51,501
24.0,51,501
25.0,51,501
26.0,51,501
27.0,68,501
28.0,68,501
29.0,122,501
30.0,122,501
31.0,122,501
32.0,122,501
33.0,122,501
34.0,122,501
35.0,275,501
36.0,275,501
37.0,275,501
38.0,428,501
39.0,428,501
40.0,428,501
41.0,428,501
42.0,428,501
43.0,428,501
44.0,428,501
45.0,428,3507
46.0,428,3507
47.0,428,3507
48.0,720,3507
49.0,842,3507
50.0,842,3507
51.0,842,3507
52.0,1208,3507
53.0,1330,3507
54.0,1330,3507
55.0,1350,3507
56.0,1350,3507
57.0,1350,3507
58.0,1350,3507
59.0,1350,3507
60.0,1408,3507
61.0,1408,3507
62.0,1452,3507
63.0,1452,3507
64.0,1452,3507
65.0,1452,3507
66.0,1452,3507
67.0,1452,3507
68.0,1452,3507
69.0,1589,3507
70.0,1408,3789
71.0,1408,3789
72.0,1408,3789
73.0,1408,3789
74.0,1408,3789
75.0,1408,3789
76.0,1408,3789
77.0,1408,3789
78.0,1408,3789
79.0,1408,3789
80.0,1408,3789
81.0,1408,3789
82.0,1408,3789
83.0,1408,3789
84.0,1408,3789
85.0,1408,3789
86.0,1408,3789
87.0,991,3789
88.0,991,3789
89.0,991,3789
90.0,991,3789
91.0,991,3789
92.0,991,3789
93.0,991,3789
94.0,991,3789
95.0,991,3789
96.0,991,3789
97.0,991,3789
98.0,503,3789
99.0,503,3789
100.0,503,3789
101.0,628,3789
102.0,562,3789
103.0,562,3789
104.0,84,3789
105.0,84,3789
106.0,84,3789
107.0,84,3789
108.0,84,3789
109.0,84,3789
110.0,84,3789
111.0,84,3789
112.0,84,3789
113.0,84,3789
114.0,84,3789
115.0,84,3789
116.0,84,3789
117.0,84,3789
118.0,84,3789
119.0,84,3789
120.0,43,3789
121.0,43,3789
122.0,43,3789
123.0,43,3789
124.0,43,3789
125.0,43,3789
126.0,43,3789
127.0,43,3789
128.0,43,3789
129.0,43,3789
130.0,43,3789
131.0,43,3789
132.0,43,3789
133.0,43,3789
134.0,43,3789
135.0,43,3789
136.0,43,3789
137.0,43,3789
138.0,43,3789
139.0,43,3789
140.0,43,3789
141.0,43,3789
142.0,43,3789
143.0,43,3789
144.0,43,3789
145.0,43,3789
146.0,43,3789
147.0,43,3789
148.0,43,3789
149.0,43,3789
150.0,43,3789
151.0,43,3789
152.0,43,3789
153.0,43,3789
154.0,43,3789
155.0,43,3789
156.0,43,3789
157.0,43,3789
158.0,43,3789
159.0,43,3789
160.0,43,3789
161.0,43,3789
162.0,43,3789
163.0,43,3789
164.0,43,3789
165.0,43,3789
166.0,43,3789
