"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
79.0,83.49514563106796,58.64077669902913,37.4757281553398,10.097087378640776,1.5533980582524272,0.5825242718446602
80.0,93.7864077669903,63.689320388349515,45.43689320388349,10.097087378640776,1.5533980582524272,0.5825242718446602
81.0,95.14563106796116,65.8252427184466,48.54368932038835,10.29126213592233,1.5533980582524272,0.5825242718446602
82.0,95.33980582524272,66.01941747572816,48.932038834951456,11.45631067961165,3.300970873786408,0.9708737864077669
83.0,95.33980582524272,65.63106796116504,50.29126213592233,11.844660194174757,4.271844660194175,1.1650485436893203
84.0,95.33980582524272,72.23300970873787,25.436893203883493,12.03883495145631,4.271844660194175,0.0
85.0,95.33980582524272,71.6504854368932,25.8252427184466,12.03883495145631,4.271844660194175,0.0
86.0,95.33980582524272,74.5631067961165,30.87378640776699,12.03883495145631,4.271844660194175,0.0
87.0,95.33980582524272,74.9514563106796,37.4757281553398,12.03883495145631,4.271844660194175,0.0
88.0,95.33980582524272,76.31067961165049,41.55339805825243,12.03883495145631,4.271844660194175,0.0
89.0,95.33980582524272,78.64077669902912,43.883495145631066,12.03883495145631,4.271844660194175,0.0
90.0,95.33980582524272,79.2233009708738,45.43689320388349,12.03883495145631,4.271844660194175,0.0
91.0,95.33980582524272,78.64077669902912,44.85436893203884,12.233009708737864,4.271844660194175,0.0
92.0,95.33980582524272,77.66990291262135,45.24271844660194,12.233009708737864,4.271844660194175,0.0
93.0,95.33980582524272,87.57281553398059,72.03883495145631,12.233009708737864,4.271844660194175,0.0
94.0,95.33980582524272,93.00970873786409,85.63106796116506,12.233009708737864,6.407766990291262,0.9708737864077669
95.0,95.33980582524272,93.00970873786409,85.63106796116506,12.233009708737864,8.349514563106796,1.9417475728155338
96.0,95.33980582524272,93.39805825242719,86.99029126213593,12.233009708737864,9.12621359223301,2.3300970873786406
97.0,95.33980582524272,93.98058252427185,86.79611650485437,12.233009708737864,9.70873786407767,2.524271844660194
98.0,95.33980582524272,93.39805825242719,88.15533980582524,12.233009708737864,10.097087378640776,2.7184466019417477
99.0,95.33980582524272,93.7864077669903,88.54368932038835,12.233009708737864,10.097087378640776,2.7184466019417477
100.0,95.33980582524272,93.59223300970874,87.96116504854369,12.233009708737864,10.097087378640776,2.7184466019417477
101.0,95.33980582524272,93.7864077669903,87.57281553398059,12.233009708737864,11.067961165048544,3.300970873786408
102.0,97.47572815533981,93.7864077669903,88.3495145631068,12.233009708737864,12.03883495145631,3.4951456310679614
103.0,98.25242718446601,93.7864077669903,88.3495145631068,12.233009708737864,12.233009708737864,3.4951456310679614
104.0,98.44660194174757,87.76699029126213,87.76699029126213,12.233009708737864,12.233009708737864,3.6893203883495143
105.0,98.64077669902913,88.15533980582524,88.15533980582524,20.97087378640777,12.233009708737864,3.6893203883495143
106.0,99.22330097087378,88.3495145631068,88.3495145631068,22.52427184466019,12.233009708737864,3.6893203883495143
107.0,99.22330097087378,87.76699029126213,87.76699029126213,23.106796116504853,12.233009708737864,3.6893203883495143
108.0,99.41747572815534,87.37864077669903,87.37864077669903,23.883495145631066,12.233009708737864,3.6893203883495143
109.0,99.41747572815534,87.37864077669903,87.37864077669903,23.883495145631066,12.233009708737864,3.6893203883495143
110.0,99.41747572815534,88.15533980582524,88.15533980582524,23.883495145631066,12.233009708737864,3.6893203883495143
111.0,99.41747572815534,88.7378640776699,88.7378640776699,24.07766990291262,12.233009708737864,3.6893203883495143
112.0,99.41747572815534,87.18446601941747,87.18446601941747,24.07766990291262,12.233009708737864,3.6893203883495143
113.0,99.41747572815534,87.76699029126213,87.76699029126213,24.07766990291262,12.233009708737864,3.6893203883495143
114.0,99.41747572815534,88.54368932038835,88.54368932038835,24.07766990291262,12.233009708737864,3.6893203883495143
115.0,99.41747572815534,91.45631067961165,91.45631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
116.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
117.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
118.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
119.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
120.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
121.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
122.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
123.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
124.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
125.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
126.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
127.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
128.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
129.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
130.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
131.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
132.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
133.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
134.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
135.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
136.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
137.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
138.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
139.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
140.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
141.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
142.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
143.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
144.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
145.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
