"tick","GRCount","STCount"
1.0,5,501
2.0,5,501
3.0,5,501
4.0,5,501
5.0,5,501
6.0,5,501
7.0,5,501
8.0,5,501
9.0,5,501
10.0,5,501
11.0,5,501
12.0,5,501
13.0,5,501
14.0,5,501
15.0,5,501
16.0,5,501
17.0,5,501
18.0,5,501
19.0,5,501
20.0,5,501
21.0,5,501
22.0,5,501
23.0,5,501
24.0,5,501
25.0,5,501
26.0,5,501
27.0,5,501
28.0,5,501
29.0,12,501
30.0,12,501
31.0,12,501
32.0,12,501
33.0,12,501
34.0,12,501
35.0,42,501
36.0,42,501
37.0,42,501
38.0,64,501
39.0,64,501
40.0,64,501
41.0,64,501
42.0,64,501
43.0,64,501
44.0,64,501
45.0,64,3507
46.0,64,3507
47.0,64,3507
48.0,101,3507
49.0,121,3507
50.0,121,3507
51.0,121,3507
52.0,169,3507
53.0,194,3507
54.0,201,3507
55.0,201,3507
56.0,201,3507
57.0,201,3507
58.0,201,3507
59.0,201,3507
60.0,201,3507
61.0,201,3507
62.0,201,3507
63.0,201,3507
64.0,201,3507
65.0,201,3507
66.0,201,3507
67.0,201,3507
68.0,201,3507
69.0,462,3507
70.0,462,3779
71.0,652,3779
72.0,652,4019
73.0,652,4019
74.0,652,4019
75.0,652,4019
76.0,652,4019
77.0,652,4019
78.0,652,4019
79.0,1316,4019
80.0,1746,4019
81.0,1746,5957
82.0,1746,5957
83.0,1746,5957
84.0,1746,5957
85.0,1746,5957
86.0,1746,5957
87.0,1685,5957
88.0,1685,5957
89.0,1685,5957
90.0,1685,5957
91.0,1685,5957
92.0,1685,5957
93.0,1685,5957
94.0,1685,5957
95.0,1685,5957
96.0,1685,5957
97.0,1685,5957
98.0,1233,5957
99.0,1233,5957
100.0,1233,5957
101.0,1233,5957
102.0,1233,5957
103.0,1233,5957
104.0,678,5957
105.0,678,5957
106.0,678,5957
107.0,678,5957
108.0,678,5957
109.0,678,5957
110.0,678,5957
111.0,678,5957
112.0,678,5957
113.0,678,5957
114.0,678,5957
115.0,678,5957
116.0,678,5957
117.0,678,5957
118.0,678,5957
119.0,678,5957
120.0,156,5957
121.0,156,5957
122.0,156,5957
123.0,156,5957
124.0,156,5957
125.0,156,5957
126.0,156,5957
127.0,156,5957
128.0,156,5957
129.0,156,5957
130.0,156,5957
131.0,156,5957
132.0,156,5957
133.0,156,5957
134.0,156,5957
135.0,156,5957
136.0,156,5957
137.0,156,5957
138.0,156,5957
139.0,156,5957
140.0,156,5957
141.0,156,5957
142.0,156,5957
143.0,156,5957
144.0,156,5957
145.0,156,5957
146.0,156,5957
147.0,156,5957
148.0,156,5957
149.0,156,5957
150.0,156,5957
151.0,156,5957
152.0,156,5957
153.0,156,5957
154.0,156,5957
155.0,156,5957
156.0,156,5957
157.0,156,5957
158.0,156,5957
159.0,156,5957
160.0,156,5957
161.0,156,5957
162.0,156,5957
163.0,156,5957
164.0,156,5957
165.0,156,5957
166.0,156,5957
