"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","Ertrag"
1.0,5.242718446601942,0.0,0.0,0.1941747572815534,0.0,0.0,5150000.0
2.0,6.019417475728155,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
3.0,6.213592233009709,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
4.0,6.407766990291262,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
5.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
6.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
7.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
8.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
9.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
10.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
11.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
12.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
13.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
14.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
15.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
16.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
17.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
18.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
19.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
20.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
21.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
22.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
23.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
24.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
25.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
26.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
27.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
28.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
29.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
30.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
31.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
32.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
33.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
34.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
35.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
36.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
37.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
38.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.3883495145631068,0.3883495145631068,5150000.0
39.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.5825242718446602,0.5825242718446602,5150000.0
40.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.5825242718446602,0.5825242718446602,5150000.0
41.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.5825242718446602,0.5825242718446602,5150000.0
42.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.5825242718446602,0.5825242718446602,5150000.0
43.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.5825242718446602,0.5825242718446602,5150000.0
44.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.5825242718446602,0.5825242718446602,5150000.0
45.0,6.601941747572816,0.0,0.0,0.5825242718446602,0.5825242718446602,0.5825242718446602,5150000.0
46.0,6.601941747572816,0.0,0.0,1.1650485436893203,0.5825242718446602,0.5825242718446602,5150000.0
47.0,6.601941747572816,0.0,0.0,1.3592233009708738,0.5825242718446602,0.5825242718446602,5150000.0
48.0,6.601941747572816,0.0,0.0,1.3592233009708738,0.5825242718446602,0.5825242718446602,5150000.0
49.0,6.601941747572816,0.0,0.0,1.3592233009708738,0.5825242718446602,0.5825242718446602,5150000.0
50.0,6.601941747572816,0.0,0.0,1.3592233009708738,0.5825242718446602,0.5825242718446602,5150000.0
51.0,6.601941747572816,0.0,0.0,1.3592233009708738,0.5825242718446602,0.5825242718446602,5150000.0
52.0,6.601941747572816,0.0,0.0,1.3592233009708738,0.5825242718446602,0.5825242718446602,5150000.0
53.0,6.601941747572816,0.0,0.0,1.3592233009708738,0.5825242718446602,0.5825242718446602,5150000.0
