"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1.0,5150000.0,3.300970873786408,0.0,0.0,27.184466019417474,0.0,0.0
2.0,5150000.0,10.097087378640776,0.0,0.0,63.30097087378641,0.0,0.0
3.0,5150000.0,11.067961165048544,0.0,0.0,68.15533980582525,0.0,0.0
4.0,5150000.0,11.45631067961165,0.0,0.0,68.73786407766991,0.0,0.0
5.0,5150000.0,12.03883495145631,0.0,0.0,69.70873786407768,0.0,0.0
6.0,5150000.0,12.03883495145631,0.0,0.0,70.09708737864078,0.0,0.0
7.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
8.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
9.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
10.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
11.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
12.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
13.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
14.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
15.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
16.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
17.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
18.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
19.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
20.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
21.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
22.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
23.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
24.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
25.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
26.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
27.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
28.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
29.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
30.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
31.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
32.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
33.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
34.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
35.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,0.0,0.0
36.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,61.55339805825243,61.55339805825243
37.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,67.37864077669903,67.37864077669903
38.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,69.70873786407768,69.70873786407768
39.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.09708737864078,70.09708737864078
40.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.09708737864078,70.09708737864078
41.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.29126213592232,70.29126213592232
42.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
43.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
44.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
45.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
46.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
47.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
48.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
49.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
50.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
51.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
52.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
53.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
54.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
55.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
56.0,5150000.0,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
57.0,5143496.980000006,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
58.0,5136878.729999983,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
59.0,5130145.249999995,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,70.48543689320388
60.0,5125609.419999998,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,57.86407766990291
61.0,5120997.229999996,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,57.86407766990291
62.0,5116308.679999996,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,57.86407766990291
63.0,5111543.769999993,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,57.86407766990291
64.0,5106702.5,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,57.86407766990291
65.0,5101784.869999996,12.03883495145631,0.0,0.0,70.48543689320388,70.48543689320388,57.86407766990291
