"tick","BefallGR","BefallGRsicht","BefallGRertrag"
1.0,3.4951456310679614,0.0,0.0
2.0,4.077669902912621,0.0,0.0
3.0,4.077669902912621,0.0,0.0
4.0,4.271844660194175,0.0,0.0
5.0,4.466019417475728,0.0,0.0
6.0,4.466019417475728,0.0,0.0
7.0,4.466019417475728,0.0,0.0
8.0,4.466019417475728,0.0,0.0
9.0,4.466019417475728,0.0,0.0
10.0,4.466019417475728,0.0,0.0
11.0,4.466019417475728,0.0,0.0
12.0,4.466019417475728,0.0,0.0
13.0,4.466019417475728,0.0,0.0
14.0,4.466019417475728,0.0,0.0
15.0,4.466019417475728,0.0,0.0
16.0,4.466019417475728,0.0,0.0
17.0,4.466019417475728,0.0,0.0
18.0,4.466019417475728,0.0,0.0
19.0,4.466019417475728,0.0,0.0
20.0,4.466019417475728,0.0,0.0
21.0,4.466019417475728,0.0,0.0
22.0,4.466019417475728,0.0,0.0
23.0,4.466019417475728,0.0,0.0
24.0,4.466019417475728,0.0,0.0
25.0,4.466019417475728,0.9708737864077669,0.9708737864077669
26.0,4.466019417475728,1.3592233009708738,1.3592233009708738
27.0,4.466019417475728,1.3592233009708738,1.3592233009708738
28.0,5.631067961165048,2.3300970873786406,2.3300970873786406
29.0,5.825242718446602,2.3300970873786406,2.3300970873786406
30.0,8.737864077669903,3.4951456310679614,3.4951456310679614
31.0,8.737864077669903,3.6893203883495143,3.6893203883495143
32.0,8.932038834951456,3.6893203883495143,3.6893203883495143
33.0,9.12621359223301,3.6893203883495143,3.6893203883495143
34.0,9.320388349514563,3.6893203883495143,3.6893203883495143
35.0,9.320388349514563,3.6893203883495143,3.6893203883495143
36.0,17.66990291262136,3.6893203883495143,3.6893203883495143
37.0,19.611650485436893,3.6893203883495143,3.6893203883495143
38.0,20.97087378640777,3.6893203883495143,3.6893203883495143
39.0,27.766990291262132,3.6893203883495143,3.6893203883495143
40.0,28.932038834951456,3.6893203883495143,3.6893203883495143
41.0,29.902912621359224,3.6893203883495143,3.6893203883495143
42.0,30.097087378640776,3.6893203883495143,3.6893203883495143
43.0,30.29126213592233,3.6893203883495143,3.6893203883495143
44.0,30.29126213592233,3.6893203883495143,3.6893203883495143
45.0,30.29126213592233,4.466019417475728,4.466019417475728
46.0,30.29126213592233,6.407766990291262,6.407766990291262
47.0,30.29126213592233,6.990291262135923,6.990291262135923
48.0,30.29126213592233,6.990291262135923,6.990291262135923
49.0,38.25242718446602,8.155339805825243,8.155339805825243
50.0,41.16504854368932,8.155339805825243,8.155339805825243
51.0,42.9126213592233,8.155339805825243,8.155339805825243
52.0,43.30097087378641,7.961165048543689,7.961165048543689
53.0,51.262135922330096,7.766990291262135,7.766990291262135
54.0,53.592233009708735,9.902912621359224,9.902912621359224
55.0,54.36893203883495,9.902912621359224,9.902912621359224
56.0,56.310679611650485,11.067961165048544,11.067961165048544
57.0,56.50485436893204,10.87378640776699,10.87378640776699
58.0,57.28155339805825,13.398058252427184,13.398058252427184
59.0,57.4757281553398,13.203883495145632,13.203883495145632
60.0,57.66990291262136,18.640776699029125,13.78640776699029
61.0,62.5242718446602,18.25242718446602,13.009708737864079
62.0,63.30097087378641,19.02912621359223,13.980582524271846
63.0,66.2135922330097,19.80582524271845,14.36893203883495
64.0,66.40776699029126,21.74757281553398,16.310679611650485
65.0,66.79611650485437,20.58252427184466,15.339805825242719
66.0,67.18446601941747,24.07766990291262,17.66990291262136
67.0,67.18446601941747,23.495145631067963,17.475728155339805
68.0,67.37864077669903,23.689320388349515,17.281553398058254
69.0,67.37864077669903,23.883495145631066,17.0873786407767
70.0,76.89320388349515,24.07766990291262,17.475728155339805
71.0,77.28155339805825,28.54368932038835,21.941747572815533
72.0,82.91262135922331,29.126213592233007,23.106796116504853
73.0,83.49514563106796,30.485436893203882,23.883495145631066
74.0,83.88349514563107,36.89320388349515,30.097087378640776
75.0,84.46601941747572,40.3883495145631,32.62135922330097
76.0,84.46601941747572,42.9126213592233,34.75728155339806
77.0,84.46601941747572,45.8252427184466,36.89320388349515
78.0,84.66019417475728,48.54368932038835,23.883495145631066
79.0,84.66019417475728,51.262135922330096,27.96116504854369
80.0,93.98058252427185,53.786407766990294,32.81553398058252
81.0,95.72815533980582,56.310679611650485,36.89320388349515
82.0,95.72815533980582,57.28155339805825,40.3883495145631
83.0,95.72815533980582,59.02912621359223,42.33009708737864
84.0,95.72815533980582,61.94174757281553,22.718446601941746
85.0,95.72815533980582,62.33009708737865,22.330097087378643
86.0,95.72815533980582,63.883495145631066,25.04854368932039
87.0,95.72815533980582,65.63106796116504,32.23300970873787
88.0,95.72815533980582,74.5631067961165,39.029126213592235
89.0,95.72815533980582,76.11650485436893,40.19417475728155
90.0,95.72815533980582,78.44660194174757,43.689320388349515
91.0,95.72815533980582,78.25242718446603,43.30097087378641
92.0,95.72815533980582,79.02912621359224,43.883495145631066
93.0,95.72815533980582,83.30097087378641,57.4757281553398
94.0,95.72815533980582,87.57281553398059,66.99029126213593
95.0,95.72815533980582,87.96116504854369,66.79611650485437
96.0,95.72815533980582,89.126213592233,75.14563106796116
97.0,95.72815533980582,89.70873786407768,74.1747572815534
