"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1.0,5150000.0,3.4951456310679614,0.0,0.0,28.155339805825243,0.0,0.0,1.0,2.0
2.0,5150000.0,9.70873786407767,0.0,0.0,63.10679611650486,0.0,0.0,1.0,2.0
3.0,5150000.0,11.262135922330096,0.0,0.0,68.15533980582525,0.0,0.0,1.0,2.0
4.0,5150000.0,11.844660194174757,0.0,0.0,69.90291262135922,0.0,0.0,1.0,2.0
5.0,5150000.0,12.427184466019417,0.0,0.0,70.67961165048544,0.0,0.0,1.0,2.0
6.0,5150000.0,12.815533980582524,0.0,0.0,70.87378640776699,0.0,0.0,1.0,2.0
7.0,5150000.0,13.009708737864079,0.0,0.0,71.26213592233009,0.0,0.0,1.0,2.0
8.0,5150000.0,13.203883495145632,0.0,0.0,71.26213592233009,0.0,0.0,1.0,2.0
9.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
10.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
11.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
12.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
13.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
14.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
15.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
16.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
17.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
18.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
19.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
20.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
21.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
22.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
23.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
24.0,5150000.0,13.203883495145632,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
25.0,5150000.0,13.203883495145632,3.1067961165048543,3.1067961165048543,71.45631067961165,0.0,0.0,1.0,2.0
26.0,5150000.0,13.203883495145632,4.077669902912621,4.077669902912621,71.45631067961165,0.0,0.0,1.0,2.0
27.0,5150000.0,13.203883495145632,4.466019417475728,4.466019417475728,71.45631067961165,0.0,0.0,1.0,2.0
28.0,5150000.0,17.281553398058254,6.990291262135923,6.990291262135923,71.45631067961165,0.0,0.0,1.0,2.0
29.0,5150000.0,17.864077669902912,6.990291262135923,6.990291262135923,71.45631067961165,0.0,0.0,1.0,2.0
30.0,5150000.0,27.766990291262132,9.70873786407767,9.70873786407767,71.45631067961165,0.0,0.0,1.0,2.0
31.0,5150000.0,29.126213592233007,9.514563106796116,9.514563106796116,71.45631067961165,0.0,0.0,1.0,2.0
32.0,5150000.0,29.902912621359224,9.70873786407767,9.70873786407767,71.45631067961165,0.0,0.0,1.0,2.0
33.0,5150000.0,30.29126213592233,9.514563106796116,9.514563106796116,71.45631067961165,0.0,0.0,1.0,2.0
34.0,5150000.0,30.679611650485437,9.70873786407767,9.70873786407767,71.45631067961165,0.0,0.0,1.0,2.0
35.0,5150000.0,30.679611650485437,9.70873786407767,9.70873786407767,71.45631067961165,61.55339805825243,61.55339805825243,1.0,2.0
36.0,5150000.0,47.76699029126213,9.514563106796116,9.514563106796116,71.45631067961165,66.99029126213593,66.99029126213593,1.0,2.0
37.0,5150000.0,50.29126213592233,9.70873786407767,9.70873786407767,71.45631067961165,69.12621359223301,69.12621359223301,1.0,2.0
38.0,5150000.0,52.038834951456316,9.12621359223301,9.12621359223301,71.45631067961165,70.29126213592232,70.29126213592232,1.0,2.0
39.0,5150000.0,63.689320388349515,9.70873786407767,9.70873786407767,71.45631067961165,71.26213592233009,71.26213592233009,1.0,2.0
40.0,5150000.0,65.24271844660194,9.320388349514563,9.320388349514563,71.45631067961165,71.45631067961165,71.45631067961165,1.0,2.0
41.0,5150000.0,66.01941747572816,9.514563106796116,9.514563106796116,71.45631067961165,71.45631067961165,71.45631067961165,1.0,2.0
42.0,5150000.0,66.40776699029126,9.70873786407767,9.70873786407767,71.45631067961165,71.45631067961165,71.45631067961165,1.0,2.0
43.0,5150000.0,66.40776699029126,9.514563106796116,9.514563106796116,71.45631067961165,71.45631067961165,71.45631067961165,1.0,2.0
