"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1.0,5150000.0,3.1067961165048543,0.0,0.0,29.126213592233007,0.0,0.0,1.0,2.0
2.0,5150000.0,9.12621359223301,0.0,0.0,62.71844660194175,0.0,0.0,1.0,2.0
3.0,5150000.0,10.679611650485436,0.0,0.0,67.57281553398057,0.0,0.0,1.0,2.0
4.0,5150000.0,11.262135922330096,0.0,0.0,70.67961165048544,0.0,0.0,1.0,2.0
5.0,5150000.0,11.844660194174757,0.0,0.0,71.26213592233009,0.0,0.0,1.0,2.0
6.0,5150000.0,12.03883495145631,0.0,0.0,71.6504854368932,0.0,0.0,1.0,2.0
7.0,5150000.0,12.03883495145631,0.0,0.0,71.84466019417476,0.0,0.0,1.0,2.0
8.0,5150000.0,12.233009708737864,0.0,0.0,71.84466019417476,0.0,0.0,1.0,2.0
9.0,5150000.0,12.233009708737864,0.0,0.0,71.84466019417476,0.0,0.0,1.0,2.0
10.0,5150000.0,12.233009708737864,0.0,0.0,71.84466019417476,0.0,0.0,1.0,2.0
11.0,5150000.0,12.233009708737864,0.0,0.0,71.84466019417476,0.0,0.0,1.0,2.0
12.0,5150000.0,12.233009708737864,0.0,0.0,71.84466019417476,0.0,0.0,1.0,2.0
13.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
14.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
15.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
16.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
17.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
18.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
19.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
20.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
21.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
22.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
23.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
24.0,5150000.0,12.233009708737864,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
25.0,5150000.0,12.233009708737864,3.4951456310679614,3.4951456310679614,72.03883495145631,0.0,0.0,1.0,2.0
26.0,5150000.0,12.233009708737864,5.631067961165048,5.631067961165048,72.03883495145631,0.0,0.0,1.0,2.0
27.0,5150000.0,12.233009708737864,5.631067961165048,5.631067961165048,72.03883495145631,0.0,0.0,1.0,2.0
28.0,5150000.0,16.50485436893204,7.572815533980583,7.572815533980583,72.03883495145631,0.0,0.0,1.0,2.0
29.0,5150000.0,17.0873786407767,7.766990291262135,7.766990291262135,72.03883495145631,0.0,0.0,1.0,2.0
30.0,5150000.0,27.766990291262132,9.320388349514563,9.320388349514563,72.03883495145631,0.0,0.0,1.0,2.0
31.0,5150000.0,28.7378640776699,8.932038834951456,8.932038834951456,72.03883495145631,0.0,0.0,1.0,2.0
32.0,5150000.0,29.902912621359224,8.932038834951456,8.932038834951456,72.03883495145631,0.0,0.0,1.0,2.0
33.0,5150000.0,30.485436893203882,9.320388349514563,9.320388349514563,72.03883495145631,0.0,0.0,1.0,2.0
34.0,5150000.0,30.679611650485437,9.320388349514563,9.320388349514563,72.03883495145631,0.0,0.0,1.0,2.0
35.0,5150000.0,30.679611650485437,9.12621359223301,9.12621359223301,72.03883495145631,60.970873786407765,60.970873786407765,1.0,2.0
36.0,5150000.0,48.54368932038835,8.932038834951456,8.932038834951456,72.03883495145631,66.40776699029126,66.40776699029126,1.0,2.0
37.0,5150000.0,49.90291262135923,8.932038834951456,8.932038834951456,72.03883495145631,68.93203883495146,68.93203883495146,1.0,2.0
38.0,5150000.0,50.873786407766985,8.932038834951456,8.932038834951456,72.03883495145631,70.87378640776699,70.87378640776699,1.0,2.0
39.0,5150000.0,62.5242718446602,9.12621359223301,9.12621359223301,72.03883495145631,71.06796116504854,71.06796116504854,1.0,2.0
40.0,5150000.0,64.27184466019418,8.932038834951456,8.932038834951456,72.03883495145631,71.6504854368932,71.6504854368932,1.0,2.0
41.0,5150000.0,64.85436893203882,9.12621359223301,9.12621359223301,72.03883495145631,71.84466019417476,71.84466019417476,1.0,2.0
