"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","Ertrag"
1.0,4.077669902912621,0.0,0.0,0.3883495145631068,0.0,0.0,5150000.0
2.0,4.854368932038835,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
3.0,5.436893203883495,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
4.0,5.631067961165048,0.0,0.0,0.5825242718446602,0.0,0.0,5150000.0
5.0,5.631067961165048,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
6.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
7.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
8.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
9.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
10.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
11.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
12.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
13.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
14.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
15.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
16.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
17.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
18.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
19.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
20.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
21.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
22.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
23.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
24.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
25.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
26.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
27.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
28.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
29.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
30.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
31.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
32.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
33.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
34.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
35.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
36.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.5825242718446602,0.5825242718446602,5150000.0
37.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.5825242718446602,0.5825242718446602,5150000.0
38.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.5825242718446602,0.5825242718446602,5150000.0
39.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.5825242718446602,0.5825242718446602,5150000.0
40.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.5825242718446602,0.5825242718446602,5150000.0
41.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.5825242718446602,0.5825242718446602,5150000.0
42.0,5.825242718446602,0.0,0.0,0.7766990291262136,0.7766990291262136,0.7766990291262136,5150000.0
