"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","Ertrag"
1.0,4.077669902912621,0.0,0.0,29.126213592233007,0.0,0.0,5150000.0
2.0,4.466019417475728,0.0,0.0,62.5242718446602,0.0,0.0,5150000.0
3.0,5.048543689320388,0.0,0.0,67.96116504854369,0.0,0.0,5150000.0
4.0,5.436893203883495,0.0,0.0,70.29126213592232,0.0,0.0,5150000.0
5.0,5.436893203883495,0.0,0.0,71.26213592233009,0.0,0.0,5150000.0
6.0,5.631067961165048,0.0,0.0,72.03883495145631,0.0,0.0,5150000.0
7.0,5.631067961165048,0.0,0.0,72.03883495145631,0.0,0.0,5150000.0
8.0,5.631067961165048,0.0,0.0,72.03883495145631,0.0,0.0,5150000.0
9.0,5.631067961165048,0.0,0.0,72.03883495145631,0.0,0.0,5150000.0
10.0,5.631067961165048,0.0,0.0,72.03883495145631,0.0,0.0,5150000.0
11.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
12.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
13.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
14.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
15.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
16.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
17.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
18.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
19.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
20.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
21.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
22.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
23.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
24.0,5.631067961165048,0.0,0.0,72.23300970873787,0.0,0.0,5150000.0
25.0,5.631067961165048,0.9708737864077669,0.9708737864077669,72.23300970873787,0.0,0.0,5150000.0
26.0,5.631067961165048,1.9417475728155338,1.9417475728155338,72.23300970873787,0.0,0.0,5150000.0
27.0,5.631067961165048,1.9417475728155338,1.9417475728155338,72.23300970873787,0.0,0.0,5150000.0
28.0,7.184466019417475,3.300970873786408,3.300970873786408,72.23300970873787,0.0,0.0,5150000.0
29.0,7.572815533980583,3.300970873786408,3.300970873786408,72.23300970873787,0.0,0.0,5150000.0
30.0,12.427184466019417,4.271844660194175,4.271844660194175,72.23300970873787,0.0,0.0,5150000.0
31.0,13.203883495145632,4.271844660194175,4.271844660194175,72.23300970873787,0.0,0.0,5150000.0
