"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1.0,5150000.0,3.6893203883495143,0.0,0.0,31.650485436893206,0.0,0.0
2.0,5150000.0,9.320388349514563,0.0,0.0,63.883495145631066,0.0,0.0
3.0,5150000.0,10.87378640776699,0.0,0.0,68.54368932038835,0.0,0.0
4.0,5150000.0,11.262135922330096,0.0,0.0,71.45631067961165,0.0,0.0
5.0,5150000.0,11.650485436893204,0.0,0.0,73.00970873786407,0.0,0.0
6.0,5150000.0,12.03883495145631,0.0,0.0,73.59223300970874,0.0,0.0
7.0,5150000.0,12.03883495145631,0.0,0.0,73.7864077669903,0.0,0.0
8.0,5150000.0,12.233009708737864,0.0,0.0,73.98058252427184,0.0,0.0
9.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
10.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
11.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
12.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
13.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
14.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
15.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
16.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
17.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
18.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
19.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
20.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
21.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
22.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
23.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
24.0,5150000.0,12.233009708737864,0.0,0.0,74.1747572815534,0.0,0.0
25.0,5150000.0,12.233009708737864,2.1359223300970873,2.1359223300970873,74.1747572815534,0.0,0.0
26.0,5150000.0,12.233009708737864,5.048543689320388,5.048543689320388,74.1747572815534,0.0,0.0
27.0,5150000.0,12.233009708737864,5.048543689320388,5.048543689320388,74.1747572815534,0.0,0.0
28.0,5150000.0,16.50485436893204,7.572815533980583,7.572815533980583,74.1747572815534,0.0,0.0
29.0,5150000.0,18.25242718446602,7.572815533980583,7.572815533980583,74.1747572815534,0.0,0.0
