"tick","GRCount","STCount"
1.0,51,501
2.0,51,501
3.0,51,501
4.0,51,501
5.0,51,501
6.0,51,501
7.0,51,501
8.0,51,501
9.0,51,501
10.0,51,501
11.0,51,501
12.0,51,501
13.0,51,501
14.0,51,501
15.0,51,501
16.0,51,501
17.0,51,501
18.0,51,501
19.0,51,501
20.0,51,501
21.0,51,501
22.0,51,501
23.0,51,501
24.0,51,501
25.0,51,501
26.0,51,501
27.0,74,501
28.0,74,501
29.0,138,501
30.0,138,501
31.0,138,501
32.0,138,501
33.0,138,501
34.0,138,501
35.0,291,501
36.0,291,501
37.0,291,501
38.0,444,501
39.0,444,501
40.0,444,501
41.0,444,501
42.0,444,501
43.0,444,501
44.0,444,501
45.0,444,3507
46.0,444,3507
47.0,444,3507
48.0,727,3507
49.0,849,3507
50.0,849,3507
51.0,849,3507
52.0,1263,3507
53.0,1401,3507
54.0,1401,3507
55.0,1418,3507
56.0,1418,3507
57.0,849,3507
58.0,849,3507
59.0,849,3507
60.0,849,3507
61.0,849,3507
62.0,849,3507
63.0,849,3507
64.0,849,3507
65.0,849,3507
66.0,849,3507
67.0,849,3507
68.0,849,3507
69.0,849,3507
70.0,849,3507
71.0,849,3507
72.0,849,3756
73.0,849,3756
74.0,849,3756
75.0,849,3756
76.0,849,3756
77.0,849,3756
78.0,849,3756
79.0,849,3756
80.0,849,3756
81.0,849,3756
82.0,849,3756
83.0,849,3756
84.0,849,3756
85.0,849,3756
86.0,849,3756
87.0,571,3756
88.0,571,3756
89.0,571,3756
90.0,571,3756
91.0,571,3756
92.0,571,3756
93.0,571,3756
94.0,571,3756
95.0,571,3756
96.0,571,3756
97.0,571,3756
98.0,274,3756
99.0,274,3756
100.0,274,3756
101.0,295,3756
102.0,281,3756
103.0,281,3756
104.0,7,3756
105.0,7,3756
106.0,7,3756
107.0,7,3756
108.0,7,3756
109.0,7,3756
110.0,7,3756
111.0,7,3756
112.0,7,3756
113.0,7,3756
114.0,7,3756
115.0,7,3756
116.0,7,3756
117.0,7,3756
118.0,7,3756
119.0,7,3756
120.0,3,3756
121.0,3,3756
122.0,3,3756
123.0,3,3756
124.0,3,3756
125.0,3,3756
126.0,3,3756
127.0,3,3756
128.0,3,3756
129.0,3,3756
130.0,3,3756
131.0,3,3756
132.0,3,3756
133.0,3,3756
134.0,3,3756
135.0,3,3756
136.0,3,3756
137.0,3,3756
138.0,3,3756
139.0,3,3756
140.0,3,3756
141.0,3,3756
142.0,3,3756
143.0,3,3756
144.0,3,3756
145.0,3,3756
146.0,3,3756
147.0,3,3756
148.0,3,3756
149.0,3,3756
150.0,3,3756
151.0,3,3756
152.0,3,3756
153.0,3,3756
154.0,3,3756
155.0,3,3756
156.0,3,3756
157.0,3,3756
158.0,3,3756
159.0,3,3756
160.0,3,3756
161.0,3,3756
162.0,3,3756
163.0,3,3756
164.0,3,3756
165.0,3,3756
166.0,3,3756
