"tick","GRCount","STCount"
1.0,51,501
2.0,51,501
3.0,51,501
4.0,51,501
5.0,51,501
6.0,51,501
7.0,51,501
8.0,51,501
9.0,51,501
10.0,51,501
11.0,51,501
12.0,51,501
13.0,51,501
14.0,51,501
15.0,51,501
16.0,51,501
17.0,51,501
18.0,51,501
19.0,51,501
20.0,51,501
21.0,51,501
22.0,51,501
23.0,51,501
24.0,51,501
25.0,51,501
26.0,51,501
27.0,74,501
28.0,74,501
29.0,130,501
30.0,130,501
31.0,130,501
32.0,130,501
33.0,130,501
34.0,130,501
35.0,283,501
36.0,283,501
37.0,283,501
38.0,436,501
39.0,436,501
40.0,436,501
41.0,436,501
42.0,436,501
43.0,436,501
44.0,436,501
45.0,436,3507
46.0,436,3507
47.0,436,3507
48.0,723,3507
49.0,843,3507
50.0,843,3507
51.0,843,3507
52.0,1233,3507
53.0,1363,3507
54.0,1363,3507
55.0,1381,3507
56.0,1381,3507
57.0,1381,3507
58.0,1381,3507
59.0,1381,3507
60.0,1427,3507
61.0,1427,3507
62.0,1455,3507
63.0,1455,3507
64.0,1455,3507
65.0,1455,3507
66.0,1455,3507
67.0,1455,3507
68.0,1455,3507
69.0,1592,3507
70.0,1592,3782
71.0,1710,3782
72.0,1710,5731
73.0,1710,5731
74.0,1710,5731
75.0,1710,5731
76.0,1455,5731
77.0,1455,5731
78.0,1455,5731
79.0,1455,5731
80.0,1455,5731
81.0,1455,5731
82.0,1455,5731
83.0,1455,5731
84.0,1455,5731
85.0,1455,5731
86.0,1455,5731
87.0,1000,5731
88.0,1000,5731
89.0,1000,5731
90.0,1000,5731
91.0,1000,5731
92.0,1000,5731
93.0,1000,5731
94.0,1000,5731
95.0,1000,5731
96.0,1000,5731
97.0,1000,5731
98.0,513,5731
99.0,513,5731
100.0,513,5731
101.0,684,5731
102.0,684,5731
103.0,684,5731
104.0,197,5731
105.0,197,5731
106.0,197,5731
107.0,197,5731
108.0,197,5731
109.0,197,5731
110.0,197,5731
111.0,197,5731
112.0,197,5731
113.0,197,5731
114.0,197,5731
115.0,197,5731
116.0,197,5731
117.0,197,5731
118.0,197,5731
119.0,197,5731
120.0,115,5731
121.0,115,5731
122.0,115,5731
123.0,115,5731
124.0,115,5731
125.0,115,5731
126.0,115,5731
127.0,115,5731
128.0,115,5731
129.0,115,5731
130.0,115,5731
131.0,115,5731
132.0,115,5731
133.0,115,5731
134.0,115,5731
135.0,115,5731
136.0,115,5731
137.0,115,5731
138.0,115,5731
139.0,115,5731
140.0,115,5731
141.0,115,5731
142.0,115,5731
143.0,115,5731
144.0,115,5731
145.0,115,5731
146.0,115,5731
147.0,115,5731
148.0,115,5731
149.0,115,5731
150.0,115,5731
151.0,115,5731
152.0,115,5731
153.0,115,5731
154.0,115,5731
155.0,115,5731
156.0,115,5731
157.0,115,5731
158.0,115,5731
159.0,115,5731
160.0,115,5731
161.0,115,5731
162.0,115,5731
163.0,115,5731
164.0,115,5731
165.0,115,5731
166.0,115,5731
