"tick","BefallGR","BefallGRsicht","BefallGRertrag"
1.0,3.1067961165048543,0.0,0.0
2.0,3.6893203883495143,0.0,0.0
3.0,3.8834951456310676,0.0,0.0
4.0,4.077669902912621,0.0,0.0
5.0,4.077669902912621,0.0,0.0
6.0,4.077669902912621,0.0,0.0
7.0,4.077669902912621,0.0,0.0
8.0,4.077669902912621,0.0,0.0
9.0,4.077669902912621,0.0,0.0
10.0,4.077669902912621,0.0,0.0
11.0,4.077669902912621,0.0,0.0
12.0,4.077669902912621,0.0,0.0
13.0,4.077669902912621,0.0,0.0
14.0,4.077669902912621,0.0,0.0
15.0,4.077669902912621,0.0,0.0
16.0,4.077669902912621,0.0,0.0
17.0,4.077669902912621,0.0,0.0
18.0,4.077669902912621,0.0,0.0
19.0,4.077669902912621,0.0,0.0
20.0,4.077669902912621,0.0,0.0
21.0,4.077669902912621,0.0,0.0
22.0,4.077669902912621,0.0,0.0
23.0,4.077669902912621,0.0,0.0
24.0,4.077669902912621,0.0,0.0
25.0,4.077669902912621,1.1650485436893203,1.1650485436893203
26.0,4.077669902912621,1.7475728155339807,1.7475728155339807
27.0,4.077669902912621,1.7475728155339807,1.7475728155339807
28.0,5.825242718446602,2.7184466019417477,2.7184466019417477
29.0,6.019417475728155,2.7184466019417477,2.7184466019417477
30.0,10.097087378640776,3.300970873786408,3.300970873786408
31.0,10.097087378640776,3.300970873786408,3.300970873786408
32.0,10.097087378640776,3.300970873786408,3.300970873786408
33.0,10.097087378640776,3.300970873786408,3.300970873786408
34.0,10.097087378640776,3.300970873786408,3.300970873786408
35.0,10.485436893203884,3.300970873786408,3.300970873786408
36.0,18.640776699029125,3.300970873786408,3.300970873786408
37.0,19.80582524271845,3.300970873786408,3.300970873786408
38.0,20.19417475728155,3.300970873786408,3.300970873786408
39.0,26.407766990291265,3.300970873786408,3.300970873786408
40.0,27.378640776699033,3.300970873786408,3.300970873786408
41.0,28.54368932038835,3.300970873786408,3.300970873786408
42.0,28.7378640776699,3.300970873786408,3.300970873786408
43.0,28.932038834951456,3.300970873786408,3.300970873786408
44.0,29.126213592233007,3.300970873786408,3.300970873786408
45.0,29.320388349514566,4.466019417475728,4.466019417475728
46.0,29.514563106796114,7.572815533980583,7.572815533980583
47.0,29.514563106796114,8.155339805825243,8.155339805825243
48.0,29.514563106796114,8.155339805825243,8.155339805825243
49.0,40.3883495145631,8.932038834951456,8.932038834951456
50.0,44.07766990291262,9.12621359223301,9.12621359223301
51.0,44.46601941747573,9.12621359223301,9.12621359223301
52.0,44.85436893203884,9.320388349514563,9.320388349514563
53.0,52.81553398058253,8.932038834951456,8.932038834951456
54.0,54.757281553398066,12.233009708737864,12.233009708737864
55.0,55.14563106796116,12.233009708737864,12.233009708737864
56.0,57.66990291262136,13.78640776699029,13.78640776699029
57.0,57.66990291262136,13.980582524271846,13.980582524271846
58.0,57.86407766990291,15.53398058252427,15.53398058252427
59.0,57.86407766990291,15.145631067961165,15.145631067961165
60.0,58.05825242718446,20.0,13.398058252427184
61.0,64.27184466019418,20.0,13.203883495145632
62.0,65.24271844660194,20.58252427184466,14.174757281553399
63.0,70.09708737864078,21.16504854368932,14.563106796116504
64.0,70.48543689320388,23.106796116504853,16.310679611650485
65.0,70.67961165048544,22.718446601941746,15.728155339805824
66.0,70.67961165048544,24.07766990291262,16.699029126213592
67.0,70.87378640776699,24.07766990291262,16.893203883495143
68.0,70.87378640776699,23.300970873786408,16.699029126213592
69.0,70.87378640776699,24.07766990291262,16.699029126213592
70.0,83.30097087378641,24.466019417475728,17.0873786407767
71.0,84.07766990291262,30.485436893203882,22.330097087378643
72.0,87.18446601941747,32.62135922330097,24.854368932038835
73.0,87.37864077669903,34.95145631067961,26.21359223300971
74.0,87.37864077669903,42.33009708737864,33.00970873786408
75.0,87.37864077669903,45.63106796116505,35.728155339805824
76.0,87.37864077669903,48.737864077669904,38.640776699029125
77.0,87.37864077669903,51.067961165048544,27.378640776699033
78.0,87.37864077669903,51.84466019417475,28.932038834951456
79.0,87.37864077669903,56.310679611650485,35.53398058252427
80.0,88.54368932038835,60.38834951456311,40.58252427184466
81.0,89.51456310679612,64.27184466019418,45.63106796116505
82.0,89.70873786407768,64.07766990291263,45.8252427184466
83.0,89.70873786407768,65.8252427184466,46.79611650485437
84.0,89.70873786407768,72.03883495145631,25.24271844660194
85.0,89.70873786407768,71.26213592233009,24.854368932038835
86.0,89.70873786407768,74.9514563106796,29.514563106796114
87.0,89.70873786407768,77.08737864077669,38.44660194174757
88.0,89.70873786407768,80.7766990291262,42.71844660194174
89.0,89.70873786407768,82.13592233009709,45.04854368932038
90.0,89.70873786407768,82.52427184466019,45.63106796116505
91.0,89.70873786407768,82.71844660194175,45.8252427184466
92.0,89.70873786407768,83.30097087378641,46.601941747572816
93.0,89.70873786407768,84.66019417475728,52.42718446601942
94.0,89.70873786407768,85.04854368932038,56.310679611650485
95.0,89.70873786407768,85.04854368932038,57.66990291262136
96.0,89.70873786407768,85.63106796116506,58.83495145631068
97.0,89.70873786407768,85.8252427184466,58.83495145631068
98.0,89.70873786407768,78.25242718446603,59.417475728155345
99.0,89.70873786407768,79.41747572815534,59.6116504854369
100.0,89.70873786407768,78.25242718446603,58.83495145631068
101.0,89.70873786407768,78.44660194174757,59.417475728155345
102.0,92.42718446601941,78.83495145631068,59.80582524271845
103.0,93.59223300970874,78.25242718446603,58.83495145631068
104.0,93.59223300970874,59.02912621359223,59.02912621359223
105.0,95.14563106796116,59.22330097087378,59.22330097087378
106.0,95.14563106796116,59.22330097087378,59.22330097087378
107.0,95.14563106796116,59.02912621359223,59.02912621359223
108.0,95.14563106796116,60.0,60.0
109.0,95.14563106796116,59.02912621359223,59.02912621359223
110.0,95.33980582524272,59.6116504854369,59.6116504854369
111.0,95.33980582524272,60.58252427184466,60.58252427184466
112.0,95.33980582524272,59.417475728155345,59.417475728155345
113.0,95.33980582524272,60.0,60.0
114.0,95.72815533980582,60.38834951456311,60.38834951456311
115.0,95.72815533980582,67.18446601941747,67.18446601941747
116.0,95.72815533980582,71.84466019417476,71.84466019417476
117.0,95.72815533980582,71.84466019417476,71.84466019417476
118.0,95.72815533980582,71.84466019417476,71.84466019417476
119.0,95.72815533980582,71.84466019417476,71.84466019417476
120.0,95.72815533980582,71.84466019417476,71.84466019417476
121.0,95.72815533980582,71.84466019417476,71.84466019417476
122.0,95.72815533980582,71.84466019417476,71.84466019417476
123.0,95.72815533980582,71.84466019417476,71.84466019417476
124.0,95.72815533980582,71.84466019417476,71.84466019417476
125.0,95.72815533980582,71.84466019417476,71.84466019417476
126.0,95.72815533980582,71.84466019417476,71.84466019417476
127.0,95.72815533980582,71.84466019417476,71.84466019417476
128.0,95.72815533980582,71.84466019417476,71.84466019417476
129.0,95.72815533980582,71.84466019417476,71.84466019417476
130.0,95.72815533980582,71.84466019417476,71.84466019417476
131.0,95.72815533980582,71.84466019417476,71.84466019417476
132.0,95.72815533980582,71.84466019417476,71.84466019417476
133.0,95.72815533980582,71.84466019417476,71.84466019417476
134.0,95.72815533980582,71.84466019417476,71.84466019417476
135.0,95.72815533980582,71.84466019417476,71.84466019417476
136.0,95.72815533980582,71.84466019417476,71.84466019417476
137.0,95.72815533980582,71.84466019417476,71.84466019417476
138.0,95.72815533980582,71.84466019417476,71.84466019417476
139.0,95.72815533980582,71.84466019417476,71.84466019417476
140.0,95.72815533980582,71.84466019417476,71.84466019417476
141.0,95.72815533980582,71.84466019417476,71.84466019417476
142.0,95.72815533980582,71.84466019417476,71.84466019417476
143.0,95.72815533980582,71.84466019417476,71.84466019417476
144.0,95.72815533980582,71.84466019417476,71.84466019417476
145.0,95.72815533980582,71.84466019417476,71.84466019417476
146.0,95.72815533980582,71.84466019417476,71.84466019417476
147.0,95.72815533980582,71.84466019417476,71.84466019417476
148.0,95.72815533980582,71.84466019417476,71.84466019417476
149.0,95.72815533980582,71.84466019417476,71.84466019417476
150.0,95.72815533980582,71.84466019417476,71.84466019417476
151.0,95.72815533980582,71.84466019417476,71.84466019417476
152.0,95.72815533980582,71.84466019417476,71.84466019417476
153.0,95.72815533980582,71.84466019417476,71.84466019417476
154.0,95.72815533980582,71.84466019417476,71.84466019417476
155.0,95.72815533980582,71.84466019417476,71.84466019417476
156.0,95.72815533980582,71.84466019417476,71.84466019417476
157.0,95.72815533980582,71.84466019417476,71.84466019417476
158.0,95.72815533980582,71.84466019417476,71.84466019417476
159.0,95.72815533980582,71.84466019417476,71.84466019417476
160.0,95.72815533980582,71.84466019417476,71.84466019417476
161.0,95.72815533980582,71.84466019417476,71.84466019417476
162.0,95.72815533980582,71.84466019417476,71.84466019417476
163.0,95.72815533980582,71.84466019417476,71.84466019417476
164.0,95.72815533980582,71.84466019417476,71.84466019417476
165.0,95.72815533980582,71.84466019417476,71.84466019417476
166.0,95.72815533980582,71.84466019417476,71.84466019417476
