"tick","GRCount","STCount"
1.0,51,501
2.0,51,501
3.0,51,501
4.0,51,501
5.0,51,501
6.0,51,501
7.0,51,501
8.0,51,501
9.0,51,501
10.0,51,501
11.0,51,501
12.0,51,501
13.0,51,501
14.0,51,501
15.0,51,501
16.0,51,501
17.0,51,501
18.0,51,501
19.0,51,501
20.0,51,501
21.0,51,501
22.0,51,501
23.0,51,501
24.0,51,501
25.0,51,501
26.0,51,501
27.0,76,501
28.0,76,501
29.0,137,501
30.0,137,501
31.0,137,501
32.0,137,501
33.0,137,501
34.0,137,501
35.0,290,501
36.0,290,501
37.0,290,501
38.0,443,501
39.0,443,501
40.0,443,501
41.0,443,501
42.0,443,501
43.0,443,501
44.0,443,501
45.0,443,3507
46.0,443,3507
47.0,443,3507
48.0,738,3507
49.0,864,3507
50.0,864,3507
51.0,864,3507
52.0,1275,3507
53.0,1412,3507
54.0,1412,3507
55.0,1435,3507
56.0,1435,3507
57.0,1435,3507
58.0,1435,3507
59.0,1435,3507
60.0,1491,3507
61.0,1491,3507
62.0,1521,3507
63.0,1521,3507
64.0,1521,3507
65.0,1521,3507
66.0,1521,3507
67.0,1521,3507
68.0,1521,3507
69.0,1685,3507
70.0,1685,3825
71.0,1786,3825
72.0,1786,4099
73.0,1786,4099
74.0,1786,4099
75.0,1786,4099
76.0,1786,4099
77.0,1786,4099
78.0,1786,4099
79.0,2293,4099
80.0,2443,4099
81.0,2443,4370
82.0,2443,4370
83.0,2443,4370
84.0,2443,4370
85.0,2443,4370
86.0,2443,4370
87.0,1996,4370
88.0,1996,4370
89.0,1996,4370
90.0,1996,4370
91.0,1996,4370
92.0,1996,4370
93.0,1996,4370
94.0,1996,4370
95.0,1996,4370
96.0,1996,4370
97.0,1996,4370
98.0,1370,4370
