"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour","pestCount","GRsichtCount","GRertragCount","septoriaCount","STsichtCount","STertragCount"
1.0,5150000.0,1.1650485436893203,0.0,0.0,29.902912621359224,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
2.0,5150000.0,4.077669902912621,0.0,0.0,62.912621359223294,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
3.0,5150000.0,4.660194174757281,0.0,0.0,67.76699029126215,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
4.0,5150000.0,4.660194174757281,0.0,0.0,70.67961165048544,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
5.0,5150000.0,5.048543689320388,0.0,0.0,71.26213592233009,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
6.0,5150000.0,5.242718446601942,0.0,0.0,72.03883495145631,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
7.0,5150000.0,5.242718446601942,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
8.0,5150000.0,5.242718446601942,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
9.0,5150000.0,5.242718446601942,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
10.0,5150000.0,5.242718446601942,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
11.0,5150000.0,5.242718446601942,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
12.0,5150000.0,5.242718446601942,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
13.0,5150000.0,5.242718446601942,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
14.0,5150000.0,5.242718446601942,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
15.0,5150000.0,5.242718446601942,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
16.0,5150000.0,5.242718446601942,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
17.0,5150000.0,5.242718446601942,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
18.0,5150000.0,5.242718446601942,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
19.0,5150000.0,5.242718446601942,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
20.0,5150000.0,5.242718446601942,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
21.0,5150000.0,5.242718446601942,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
22.0,5150000.0,5.242718446601942,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
23.0,5150000.0,5.242718446601942,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
24.0,5150000.0,5.242718446601942,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
25.0,5150000.0,5.242718446601942,0.0,0.0,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
26.0,5150000.0,5.242718446601942,0.5825242718446602,0.5825242718446602,73.00970873786407,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
27.0,5150000.0,5.242718446601942,0.9708737864077669,0.9708737864077669,73.00970873786407,0.0,0.0,1.0,0.0,22,0.0,0.0,501,0.0,0.0
28.0,5150000.0,5.631067961165048,0.9708737864077669,0.9708737864077669,73.00970873786407,0.0,0.0,1.0,0.0,22,0.0,0.0,501,0.0,0.0
29.0,5150000.0,5.631067961165048,2.7184466019417477,2.7184466019417477,73.00970873786407,0.0,0.0,1.0,0.0,25,0.0,0.0,501,0.0,0.0
30.0,5150000.0,6.213592233009709,2.7184466019417477,2.7184466019417477,73.00970873786407,0.0,0.0,1.0,0.0,25,0.0,0.0,501,0.0,0.0
31.0,5150000.0,6.213592233009709,3.8834951456310676,3.8834951456310676,73.00970873786407,0.0,0.0,1.0,0.0,25,0.0,0.0,501,0.0,0.0
32.0,5150000.0,6.213592233009709,3.8834951456310676,3.8834951456310676,73.00970873786407,62.71844660194175,62.71844660194175,1.0,0.0,25,0.0,0.0,501,500.0,500.0
33.0,5150000.0,6.213592233009709,3.8834951456310676,3.8834951456310676,73.00970873786407,68.15533980582525,68.15533980582525,1.0,0.0,25,0.0,0.0,501,1001.0,1001.0
34.0,5150000.0,6.213592233009709,3.8834951456310676,3.8834951456310676,73.00970873786407,70.67961165048544,70.67961165048544,1.0,0.0,25,0.0,0.0,501,1502.0,1502.0
35.0,5150000.0,6.213592233009709,3.8834951456310676,3.8834951456310676,73.00970873786407,71.45631067961165,71.45631067961165,1.0,0.0,85,0.0,0.0,501,2003.0,2003.0
36.0,5150000.0,16.116504854368934,3.8834951456310676,3.8834951456310676,73.00970873786407,72.03883495145631,72.03883495145631,1.0,0.0,85,0.0,0.0,501,2504.0,2504.0
37.0,5150000.0,17.864077669902912,3.8834951456310676,3.8834951456310676,73.00970873786407,72.62135922330097,72.62135922330097,1.0,0.0,85,0.0,0.0,501,3005.0,3005.0
38.0,5150000.0,19.02912621359223,3.8834951456310676,3.8834951456310676,73.00970873786407,72.62135922330097,72.62135922330097,1.0,0.0,114,0.0,0.0,501,3506.0,3506.0
39.0,5150000.0,24.271844660194176,3.8834951456310676,3.8834951456310676,73.00970873786407,72.62135922330097,72.62135922330097,1.0,0.0,114,0.0,0.0,501,4007.0,4007.0
40.0,5150000.0,25.04854368932039,3.8834951456310676,3.8834951456310676,73.00970873786407,73.00970873786407,73.00970873786407,1.0,0.0,114,0.0,0.0,501,4508.0,4508.0
41.0,5150000.0,25.8252427184466,3.8834951456310676,3.8834951456310676,73.00970873786407,73.00970873786407,73.00970873786407,1.0,0.0,114,0.0,0.0,501,5009.0,5009.0
