"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1.0,5150000.0,1.9417475728155338,0.0,0.0,31.844660194174757,0.0,0.0
2.0,5150000.0,2.3300970873786406,0.0,0.0,34.1747572815534,0.0,0.0
3.0,5150000.0,2.7184466019417477,0.0,0.0,36.50485436893204,0.0,0.0
4.0,5150000.0,2.912621359223301,0.0,0.0,37.28155339805825,0.0,0.0
5.0,5150000.0,3.1067961165048543,0.0,0.0,38.05825242718446,0.0,0.0
6.0,5150000.0,3.300970873786408,0.0,0.0,38.44660194174757,0.0,0.0
7.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
8.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
9.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
10.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
11.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
12.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
13.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
14.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
15.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
16.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
17.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
18.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
19.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
20.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
21.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
22.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
23.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
24.0,5150000.0,3.4951456310679614,0.0,0.0,38.640776699029125,0.0,0.0
25.0,5150000.0,3.4951456310679614,0.3883495145631068,0.3883495145631068,38.640776699029125,0.0,0.0
26.0,5150000.0,3.4951456310679614,0.9708737864077669,0.9708737864077669,38.640776699029125,0.0,0.0
27.0,5150000.0,3.4951456310679614,0.9708737864077669,0.9708737864077669,38.640776699029125,0.0,0.0
28.0,5150000.0,4.466019417475728,1.3592233009708738,1.3592233009708738,38.640776699029125,0.0,0.0
29.0,5150000.0,4.660194174757281,1.5533980582524272,1.5533980582524272,38.640776699029125,0.0,0.0
30.0,5150000.0,6.601941747572816,2.1359223300970873,2.1359223300970873,38.640776699029125,0.0,0.0
31.0,5150000.0,7.184466019417475,2.1359223300970873,2.1359223300970873,38.640776699029125,0.0,0.0
32.0,5150000.0,7.184466019417475,2.1359223300970873,2.1359223300970873,38.640776699029125,0.0,0.0
33.0,5150000.0,7.3786407766990285,2.1359223300970873,2.1359223300970873,38.640776699029125,0.0,0.0
