"tick","GRCount","STCount"
1.0,51,501
2.0,51,501
3.0,51,501
4.0,51,501
5.0,51,501
6.0,51,501
7.0,51,501
8.0,51,501
9.0,51,501
10.0,51,501
11.0,51,501
12.0,51,501
13.0,51,501
14.0,51,501
15.0,51,501
16.0,51,501
17.0,51,501
18.0,51,501
19.0,51,501
20.0,51,501
21.0,51,501
22.0,51,501
23.0,51,501
24.0,51,501
25.0,51,501
26.0,51,501
27.0,76,501
28.0,76,501
29.0,138,501
30.0,138,501
31.0,138,501
32.0,138,501
33.0,138,501
34.0,138,501
35.0,291,501
36.0,291,501
37.0,291,501
38.0,444,501
39.0,444,501
40.0,444,501
41.0,444,501
42.0,444,501
43.0,444,501
44.0,444,501
45.0,444,3507
46.0,444,3507
47.0,444,3507
48.0,733,3507
49.0,859,3507
50.0,859,3507
51.0,859,3507
52.0,1150,3507
53.0,1162,3507
54.0,1162,3507
55.0,1181,3507
56.0,1181,3507
57.0,1181,3507
58.0,1181,3507
59.0,1181,3507
60.0,1238,3507
61.0,1238,3507
62.0,1274,3507
63.0,1274,3507
64.0,1274,3507
65.0,1274,3507
66.0,1274,3507
67.0,1274,3507
68.0,1274,3507
69.0,1413,3507
70.0,1413,3780
71.0,1527,3780
72.0,1527,4050
73.0,1527,4050
74.0,1527,4050
75.0,1527,4050
76.0,1527,4050
77.0,1527,4050
78.0,1527,4050
79.0,1910,4050
80.0,2024,4050
81.0,2024,5892
82.0,2024,5892
83.0,2024,5892
84.0,2024,5892
85.0,2024,5892
86.0,2024,5892
87.0,1628,5892
88.0,1628,5892
89.0,1628,5892
90.0,1628,5892
91.0,1628,5892
92.0,1628,5892
93.0,1628,5892
94.0,1628,5892
95.0,1628,5892
96.0,1628,5892
97.0,1628,5892
98.0,1101,5892
99.0,1101,5892
100.0,1101,5892
101.0,1444,5892
102.0,1569,5892
103.0,1569,5892
104.0,1129,9120
105.0,1175,9120
106.0,1175,9120
107.0,1175,9120
108.0,1175,9120
109.0,1175,9120
110.0,1175,9120
111.0,1175,9120
112.0,1175,9120
113.0,1322,9120
114.0,1322,9120
115.0,1322,9120
116.0,1322,9120
117.0,1322,9120
118.0,1322,9120
119.0,1322,9120
120.0,762,9120
121.0,762,9120
122.0,762,9120
123.0,762,9120
124.0,762,9120
125.0,762,9120
126.0,762,9120
127.0,762,9120
128.0,762,9120
129.0,762,9120
130.0,762,9120
131.0,762,9120
132.0,762,9120
133.0,762,9120
134.0,762,9120
135.0,762,9120
136.0,762,9120
137.0,762,9120
138.0,762,9120
139.0,762,9120
140.0,762,9120
141.0,762,9120
142.0,762,9120
143.0,762,9120
144.0,762,9120
145.0,762,9120
146.0,762,9120
147.0,762,9120
148.0,762,9120
149.0,762,9120
150.0,762,9120
151.0,762,9120
152.0,762,9120
153.0,762,9120
154.0,762,9120
155.0,762,9120
156.0,762,9120
157.0,762,9120
158.0,762,9120
159.0,762,9120
160.0,762,9120
161.0,762,9120
162.0,762,9120
163.0,762,9120
164.0,762,9120
165.0,762,9120
166.0,762,9120
