"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour","pestCount","GRsichtCount","GRertragCount","septoriaCount","STsichtCount","STertragCount"
1.0,5150000.0,4.077669902912621,0.0,0.0,28.7378640776699,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
2.0,5150000.0,9.12621359223301,0.0,0.0,66.2135922330097,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
3.0,5150000.0,9.902912621359224,0.0,0.0,71.6504854368932,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
4.0,5150000.0,10.29126213592233,0.0,0.0,73.7864077669903,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
5.0,5150000.0,10.679611650485436,0.0,0.0,74.9514563106796,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
6.0,5150000.0,11.262135922330096,0.0,0.0,75.14563106796116,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
7.0,5150000.0,11.262135922330096,0.0,0.0,75.14563106796116,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
8.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
9.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
10.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
11.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
12.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
13.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
14.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
15.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
16.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
17.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
18.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
19.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
20.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
21.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
22.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
23.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
24.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
25.0,5150000.0,11.262135922330096,0.0,0.0,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
26.0,5150000.0,11.262135922330096,2.3300970873786406,2.3300970873786406,75.33980582524272,0.0,0.0,1.0,2.0,51,0.0,0.0,501,0.0,0.0
27.0,5150000.0,11.262135922330096,5.048543689320388,5.048543689320388,75.33980582524272,0.0,0.0,1.0,2.0,63,0.0,0.0,501,0.0,0.0
28.0,5150000.0,13.398058252427184,5.048543689320388,5.048543689320388,75.33980582524272,0.0,0.0,1.0,2.0,63,0.0,0.0,501,0.0,0.0
29.0,5150000.0,13.78640776699029,6.796116504854369,6.796116504854369,75.33980582524272,0.0,0.0,1.0,2.0,115,0.0,0.0,501,0.0,0.0
30.0,5150000.0,21.74757281553398,6.796116504854369,6.796116504854369,75.33980582524272,61.94174757281553,61.94174757281553,1.0,2.0,115,0.0,0.0,501,500.0,500.0
31.0,5150000.0,22.9126213592233,8.737864077669903,8.737864077669903,75.33980582524272,69.70873786407768,69.70873786407768,1.0,2.0,115,0.0,0.0,501,1001.0,1001.0
32.0,5150000.0,23.495145631067963,8.932038834951456,8.932038834951456,75.33980582524272,73.39805825242719,73.39805825242719,1.0,2.0,115,0.0,0.0,501,1502.0,1502.0
33.0,5150000.0,24.07766990291262,8.737864077669903,8.737864077669903,75.33980582524272,74.1747572815534,74.1747572815534,1.0,2.0,115,0.0,0.0,501,2003.0,2003.0
34.0,5150000.0,24.07766990291262,8.737864077669903,8.737864077669903,75.33980582524272,74.9514563106796,74.9514563106796,1.0,2.0,115,0.0,0.0,501,2504.0,2504.0
35.0,5150000.0,24.271844660194176,8.737864077669903,8.737864077669903,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,268,0.0,0.0,501,3005.0,3005.0
36.0,5150000.0,43.30097087378641,8.737864077669903,8.737864077669903,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,268,0.0,0.0,501,3506.0,3506.0
37.0,5150000.0,46.40776699029126,8.737864077669903,8.737864077669903,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,268,0.0,0.0,501,4007.0,4007.0
38.0,5150000.0,47.18446601941748,8.737864077669903,8.737864077669903,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,421,0.0,0.0,501,4508.0,4508.0
39.0,5150000.0,61.74757281553398,8.737864077669903,8.737864077669903,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,421,0.0,0.0,501,5009.0,5009.0
40.0,5150000.0,64.07766990291263,8.737864077669903,8.737864077669903,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,421,0.0,0.0,501,5510.0,5510.0
41.0,5150000.0,64.85436893203882,8.54368932038835,8.54368932038835,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,421,0.0,0.0,501,6011.0,6011.0
42.0,5150000.0,66.01941747572816,8.737864077669903,8.737864077669903,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,421,0.0,0.0,501,6512.0,6512.0
43.0,5150000.0,66.40776699029126,8.737864077669903,8.737864077669903,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,421,0.0,0.0,501,7013.0,7013.0
44.0,5150000.0,66.40776699029126,8.54368932038835,8.54368932038835,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,421,0.0,0.0,501,7514.0,7514.0
45.0,5150000.0,66.40776699029126,11.262135922330096,11.262135922330096,75.33980582524272,75.33980582524272,75.33980582524272,1.0,2.0,421,0.0,0.0,3507,8015.0,8015.0
46.0,5150000.0,66.40776699029126,14.951456310679612,14.951456310679612,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,421,0.0,0.0,3507,8516.0,8516.0
47.0,5150000.0,66.60194174757281,19.611650485436893,19.611650485436893,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,421,0.0,0.0,3507,9017.0,9017.0
48.0,5150000.0,66.60194174757281,19.02912621359223,19.02912621359223,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,686,0.0,0.0,3507,9518.0,9518.0
49.0,5150000.0,78.05825242718447,19.02912621359223,19.02912621359223,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,801,0.0,0.0,3507,10019.0,10019.0
50.0,5150000.0,83.68932038834951,18.83495145631068,18.83495145631068,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,801,0.0,0.0,3507,10520.0,10520.0
51.0,5150000.0,84.46601941747572,19.223300970873787,19.223300970873787,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,801,0.0,0.0,3507,11021.0,11021.0
52.0,5150000.0,84.85436893203884,19.02912621359223,19.02912621359223,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,1146,0.0,0.0,3507,11522.0,11522.0
53.0,5150000.0,90.67961165048544,19.611650485436893,19.611650485436893,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,1261,0.0,0.0,3507,12023.0,12023.0
54.0,5150000.0,92.03883495145631,25.04854368932039,25.04854368932039,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,1261,0.0,0.0,3507,12524.0,12524.0
55.0,5150000.0,92.23300970873787,25.04854368932039,25.04854368932039,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,1276,0.0,0.0,3507,13025.0,13025.0
56.0,5150000.0,92.62135922330097,31.456310679611647,31.456310679611647,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,1276,0.0,0.0,3507,13526.0,13526.0
57.0,5134918.440000002,92.81553398058252,31.2621359223301,31.2621359223301,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,1276,0.0,0.0,3507,14027.0,14027.0
58.0,5119030.2700000005,92.81553398058252,34.75728155339806,34.75728155339806,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,1276,0.0,0.0,3507,14528.0,14528.0
59.0,5102335.4899999965,92.81553398058252,34.56310679611651,34.56310679611651,99.6116504854369,75.33980582524272,75.33980582524272,1.0,2.0,1276,0.0,0.0,3507,15029.0,15029.0
60.0,5090883.790000004,92.81553398058252,43.883495145631066,30.87378640776699,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1327,0.0,0.0,3507,15530.0,9796.0
61.0,5078884.690000002,93.7864077669903,44.271844660194176,31.650485436893206,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1327,0.0,0.0,3507,16031.0,10112.0
62.0,5066349.920000001,93.7864077669903,48.15533980582524,34.56310679611651,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1357,0.0,0.0,3507,16532.0,10428.0
63.0,5053272.580000001,94.1747572815534,49.90291262135923,35.92233009708738,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1357,0.0,0.0,3507,17033.0,10744.0
64.0,5039659.5699999975,94.1747572815534,51.6504854368932,38.25242718446602,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1357,0.0,0.0,3507,17534.0,11060.0
65.0,5025510.889999999,94.1747572815534,52.23300970873787,37.86407766990291,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1357,0.0,0.0,3507,18035.0,11376.0
66.0,5010826.540000004,94.1747572815534,54.95145631067962,41.16504854368932,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1357,0.0,0.0,3507,18536.0,11692.0
67.0,4995606.52,94.1747572815534,54.757281553398066,40.77669902912621,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1357,0.0,0.0,3507,19037.0,12008.0
68.0,4979850.8299999945,94.1747572815534,54.36893203883495,40.58252427184466,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1357,0.0,0.0,3507,19538.0,12324.0
69.0,4963559.47,94.1747572815534,54.95145631067962,40.58252427184466,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1502,0.0,0.0,3507,20039.0,12640.0
70.0,4946699.090000004,95.33980582524272,54.95145631067962,41.16504854368932,99.6116504854369,75.33980582524272,57.66990291262136,1.0,2.0,1502,0.0,0.0,3790,20540.0,12956.0
71.0,4929237.950000003,95.33980582524272,63.689320388349515,49.70873786407767,99.80582524271846,75.33980582524272,57.66990291262136,1.0,2.0,1585,0.0,0.0,3790,21041.0,13272.0
72.0,4911156.960000002,95.33980582524272,68.93203883495146,54.5631067961165,99.80582524271846,99.6116504854369,98.44660194174757,1.0,2.0,1357,0.0,0.0,3782,24548.0,15601.0
73.0,4892529.489999998,95.33980582524272,67.37864077669903,53.592233009708735,99.80582524271846,99.6116504854369,98.64077669902913,1.0,2.0,1357,0.0,0.0,3782,28055.0,17930.0
74.0,4873303.1000000015,95.33980582524272,67.57281553398057,53.00970873786408,99.80582524271846,99.6116504854369,99.02912621359224,1.0,2.0,1357,0.0,0.0,3782,31562.0,20259.0
75.0,4853477.790000001,95.33980582524272,67.76699029126215,53.20388349514563,99.80582524271846,99.6116504854369,99.02912621359224,1.0,2.0,1357,0.0,0.0,3782,35069.0,22588.0
76.0,4833053.56,95.33980582524272,68.54368932038835,54.757281553398066,99.80582524271846,99.6116504854369,99.02912621359224,1.0,2.0,1357,0.0,0.0,3782,38576.0,24917.0
77.0,4812030.409999999,95.33980582524272,67.57281553398057,52.62135922330097,99.80582524271846,99.6116504854369,99.02912621359224,1.0,2.0,1357,0.0,0.0,3782,42083.0,27246.0
78.0,4801302.7499999935,95.33980582524272,69.12621359223301,34.1747572815534,99.80582524271846,99.6116504854369,92.62135922330097,1.0,2.0,1357,0.0,0.0,3782,45590.0,14056.0
79.0,4790263.669999997,95.33980582524272,68.73786407766991,33.592233009708735,99.80582524271846,99.6116504854369,92.62135922330097,1.0,2.0,1357,0.0,0.0,3782,49097.0,15218.0
80.0,4778913.170000001,95.33980582524272,68.3495145631068,32.81553398058252,99.80582524271846,99.6116504854369,92.62135922330097,1.0,2.0,1357,0.0,0.0,3782,52604.0,16380.0
81.0,4767251.250000003,95.33980582524272,69.32038834951456,33.592233009708735,99.80582524271846,99.6116504854369,92.62135922330097,1.0,2.0,1357,0.0,0.0,5738,56111.0,17542.0
82.0,4754828.029999999,95.33980582524272,68.54368932038835,34.1747572815534,100.0,99.6116504854369,92.62135922330097,1.0,2.0,1357,0.0,0.0,5738,59618.0,18704.0
83.0,4741643.510000001,95.33980582524272,68.73786407766991,33.20388349514563,100.0,99.6116504854369,92.62135922330097,1.0,2.0,1357,0.0,0.0,5738,63125.0,19866.0
84.0,4740076.009999997,95.33980582524272,68.73786407766991,0.0,100.0,99.6116504854369,0.0,1.0,2.0,1357,0.0,0.0,5738,66632.0,0.0
85.0,4738092.410000005,95.33980582524272,68.54368932038835,0.0,100.0,99.6116504854369,0.0,1.0,2.0,1357,0.0,0.0,5738,70139.0,0.0
86.0,4735692.71,95.33980582524272,69.51456310679612,0.0,100.0,99.6116504854369,0.0,1.0,2.0,1357,0.0,0.0,5738,73646.0,0.0
87.0,4732876.9099999955,95.33980582524272,60.58252427184466,0.0,100.0,99.6116504854369,17.475728155339805,1.0,2.0,932,0.0,0.0,5738,77428.0,95.0
88.0,4729645.0100000035,95.33980582524272,69.70873786407768,0.0,100.0,99.6116504854369,20.58252427184466,1.0,2.0,932,0.0,0.0,5738,81210.0,190.0
89.0,4725997.009999996,95.33980582524272,76.11650485436893,0.0,100.0,99.6116504854369,22.135922330097088,1.0,2.0,932,0.0,0.0,5738,84992.0,285.0
90.0,4721932.910000007,95.33980582524272,76.89320388349515,0.0,100.0,99.6116504854369,22.718446601941746,1.0,2.0,932,0.0,0.0,5738,88774.0,380.0
91.0,4717452.709999999,95.33980582524272,80.0,0.0,100.0,99.6116504854369,23.495145631067963,1.0,2.0,932,0.0,0.0,5738,92556.0,475.0
92.0,4712556.409999995,95.33980582524272,81.55339805825243,1.3592233009708738,100.0,99.6116504854369,23.883495145631066,1.0,2.0,932,0.0,0.0,5738,96338.0,570.0
93.0,4707244.009999998,95.33980582524272,81.94174757281554,1.7475728155339807,100.0,99.6116504854369,24.07766990291262,1.0,2.0,932,0.0,0.0,5738,100120.0,665.0
94.0,4701515.509999995,95.33980582524272,83.49514563106796,2.912621359223301,100.0,99.80582524271846,91.84466019417475,1.0,2.0,932,0.0,0.0,5738,105858.0,2052.0
