"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1.0,5150000.0,3.8834951456310676,0.0,0.0,16.699029126213592,0.0,0.0,3.0,0.0
2.0,5150000.0,9.514563106796116,0.0,0.0,46.40776699029126,0.0,0.0,3.0,0.0
3.0,5150000.0,10.485436893203884,0.0,0.0,48.54368932038835,0.0,0.0,3.0,0.0
4.0,5150000.0,11.067961165048544,0.0,0.0,49.70873786407767,0.0,0.0,3.0,0.0
5.0,5150000.0,11.650485436893204,0.0,0.0,51.45631067961165,0.0,0.0,3.0,0.0
6.0,5150000.0,12.233009708737864,0.0,0.0,52.038834951456316,0.0,0.0,3.0,0.0
7.0,5150000.0,12.233009708737864,0.0,0.0,52.42718446601942,0.0,0.0,3.0,0.0
8.0,5150000.0,12.233009708737864,0.0,0.0,52.42718446601942,0.0,0.0,3.0,0.0
9.0,5150000.0,12.427184466019417,0.0,0.0,52.62135922330097,0.0,0.0,3.0,0.0
10.0,5150000.0,12.427184466019417,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
11.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
12.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
13.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
14.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
15.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
16.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
17.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
18.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
19.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
20.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
21.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
22.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
23.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
24.0,5150000.0,12.62135922330097,0.0,0.0,52.81553398058253,0.0,0.0,3.0,0.0
25.0,5150000.0,12.62135922330097,2.912621359223301,2.912621359223301,52.81553398058253,0.0,0.0,3.0,0.0
26.0,5150000.0,12.62135922330097,5.242718446601942,5.242718446601942,52.81553398058253,0.0,0.0,3.0,0.0
27.0,5150000.0,12.62135922330097,5.242718446601942,5.242718446601942,52.81553398058253,0.0,0.0,3.0,0.0
28.0,5150000.0,12.62135922330097,7.3786407766990285,7.3786407766990285,52.81553398058253,0.0,0.0,3.0,0.0
29.0,5150000.0,12.62135922330097,7.572815533980583,7.572815533980583,52.81553398058253,0.0,0.0,3.0,0.0
30.0,5150000.0,13.203883495145632,9.514563106796116,9.514563106796116,52.81553398058253,0.0,0.0,3.0,0.0
31.0,5150000.0,13.398058252427184,9.514563106796116,9.514563106796116,52.81553398058253,0.0,0.0,3.0,0.0
32.0,5150000.0,13.398058252427184,9.514563106796116,9.514563106796116,52.81553398058253,0.0,0.0,3.0,0.0
33.0,5150000.0,13.398058252427184,9.514563106796116,9.514563106796116,52.81553398058253,0.0,0.0,3.0,0.0
34.0,5150000.0,13.398058252427184,9.514563106796116,9.514563106796116,52.81553398058253,0.0,0.0,3.0,0.0
35.0,5150000.0,13.398058252427184,9.514563106796116,9.514563106796116,52.81553398058253,44.46601941747573,44.46601941747573,3.0,0.0
36.0,5150000.0,14.174757281553399,9.514563106796116,9.514563106796116,52.81553398058253,48.54368932038835,48.54368932038835,3.0,0.0
37.0,5150000.0,14.174757281553399,9.514563106796116,9.514563106796116,52.81553398058253,50.48543689320388,50.48543689320388,3.0,0.0
38.0,5150000.0,14.36893203883495,9.514563106796116,9.514563106796116,52.81553398058253,52.038834951456316,52.038834951456316,3.0,0.0
39.0,5150000.0,15.922330097087379,9.514563106796116,9.514563106796116,52.81553398058253,52.23300970873787,52.23300970873787,3.0,0.0
40.0,5150000.0,16.116504854368934,9.514563106796116,9.514563106796116,52.81553398058253,52.42718446601942,52.42718446601942,3.0,0.0
41.0,5150000.0,16.310679611650485,9.514563106796116,9.514563106796116,52.81553398058253,52.42718446601942,52.42718446601942,3.0,0.0
42.0,5150000.0,16.50485436893204,9.514563106796116,9.514563106796116,52.81553398058253,52.62135922330097,52.62135922330097,3.0,0.0
43.0,5150000.0,16.50485436893204,9.514563106796116,9.514563106796116,52.81553398058253,52.81553398058253,52.81553398058253,3.0,0.0
44.0,5150000.0,16.50485436893204,9.514563106796116,9.514563106796116,52.81553398058253,52.81553398058253,52.81553398058253,3.0,0.0
45.0,5150000.0,16.50485436893204,9.514563106796116,9.514563106796116,52.81553398058253,52.81553398058253,52.81553398058253,3.0,0.0
46.0,5150000.0,16.50485436893204,9.902912621359224,9.902912621359224,56.699029126213595,52.81553398058253,52.81553398058253,3.0,0.0
47.0,5150000.0,16.50485436893204,10.097087378640776,10.097087378640776,57.86407766990291,52.81553398058253,52.81553398058253,3.0,0.0
48.0,5150000.0,16.50485436893204,10.097087378640776,10.097087378640776,58.44660194174758,52.81553398058253,52.81553398058253,3.0,0.0
49.0,5150000.0,18.640776699029125,10.097087378640776,10.097087378640776,58.64077669902913,52.81553398058253,52.81553398058253,3.0,0.0
50.0,5150000.0,19.223300970873787,10.097087378640776,10.097087378640776,58.83495145631068,52.81553398058253,52.81553398058253,3.0,0.0
51.0,5150000.0,19.41747572815534,10.097087378640776,10.097087378640776,58.83495145631068,52.81553398058253,52.81553398058253,3.0,0.0
