"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","Ertrag"
1.0,2.524271844660194,0.0,0.0,0.7766990291262136,0.0,0.0,5150000.0
2.0,2.7184466019417477,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
3.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
4.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
5.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
6.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
7.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
8.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
9.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
10.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
11.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
12.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
13.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
14.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
15.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
16.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
17.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
18.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
19.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
20.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
21.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
22.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
23.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
24.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
25.0,2.912621359223301,0.7766990291262136,0.7766990291262136,1.3592233009708738,0.0,0.0,5150000.0
26.0,2.912621359223301,0.9708737864077669,0.9708737864077669,1.3592233009708738,0.0,0.0,5150000.0
27.0,2.912621359223301,0.9708737864077669,0.9708737864077669,1.3592233009708738,0.0,0.0,5150000.0
28.0,3.6893203883495143,1.7475728155339807,1.7475728155339807,1.3592233009708738,0.0,0.0,5150000.0
29.0,3.8834951456310676,1.7475728155339807,1.7475728155339807,1.3592233009708738,0.0,0.0,5150000.0
30.0,6.213592233009709,2.524271844660194,2.524271844660194,1.3592233009708738,0.0,0.0,5150000.0
31.0,6.796116504854369,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0,5150000.0
32.0,7.3786407766990285,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0,5150000.0
33.0,7.3786407766990285,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0,5150000.0
34.0,7.3786407766990285,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0,5150000.0
35.0,7.3786407766990285,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0,5150000.0
36.0,13.009708737864079,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0,5150000.0
37.0,13.78640776699029,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0,5150000.0
38.0,14.174757281553399,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0,5150000.0
39.0,20.97087378640777,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.7766990291262136,0.7766990291262136,5150000.0
40.0,21.941747572815533,2.7184466019417477,2.7184466019417477,1.3592233009708738,1.1650485436893203,1.1650485436893203,5150000.0
41.0,22.718446601941746,2.7184466019417477,2.7184466019417477,1.3592233009708738,1.1650485436893203,1.1650485436893203,5150000.0
42.0,22.9126213592233,2.7184466019417477,2.7184466019417477,1.3592233009708738,1.3592233009708738,1.3592233009708738,5150000.0
43.0,22.9126213592233,2.7184466019417477,2.7184466019417477,1.3592233009708738,1.3592233009708738,1.3592233009708738,5150000.0
44.0,22.9126213592233,2.7184466019417477,2.7184466019417477,1.3592233009708738,1.3592233009708738,1.3592233009708738,5150000.0
45.0,22.9126213592233,3.300970873786408,3.300970873786408,1.3592233009708738,1.3592233009708738,1.3592233009708738,5150000.0
46.0,22.9126213592233,4.854368932038835,4.854368932038835,2.912621359223301,1.3592233009708738,1.3592233009708738,5150000.0
47.0,22.9126213592233,5.242718446601942,5.242718446601942,2.912621359223301,1.3592233009708738,1.3592233009708738,5150000.0
48.0,22.9126213592233,5.242718446601942,5.242718446601942,3.300970873786408,1.3592233009708738,1.3592233009708738,5150000.0
49.0,31.650485436893206,6.019417475728155,6.019417475728155,3.4951456310679614,1.3592233009708738,1.3592233009708738,5150000.0
50.0,33.980582524271846,6.019417475728155,6.019417475728155,3.4951456310679614,1.3592233009708738,1.3592233009708738,5150000.0
51.0,34.75728155339806,5.825242718446602,5.825242718446602,3.4951456310679614,1.3592233009708738,1.3592233009708738,5150000.0
52.0,34.95145631067961,5.825242718446602,5.825242718446602,3.6893203883495143,1.3592233009708738,1.3592233009708738,5150000.0
53.0,43.10679611650485,6.019417475728155,6.019417475728155,3.6893203883495143,1.3592233009708738,1.3592233009708738,5150000.0
54.0,45.43689320388349,7.572815533980583,7.572815533980583,3.6893203883495143,1.3592233009708738,1.3592233009708738,5150000.0
55.0,45.8252427184466,7.3786407766990285,7.3786407766990285,3.6893203883495143,1.3592233009708738,1.3592233009708738,5150000.0
56.0,47.57281553398058,7.766990291262135,7.766990291262135,3.6893203883495143,1.3592233009708738,1.3592233009708738,5150000.0
57.0,47.57281553398058,7.961165048543689,7.961165048543689,3.6893203883495143,1.3592233009708738,1.3592233009708738,5149821.289999995
58.0,47.76699029126213,9.514563106796116,9.514563106796116,3.6893203883495143,1.3592233009708738,1.3592233009708738,5149639.590000006
59.0,47.96116504854369,9.70873786407767,9.70873786407767,3.6893203883495143,1.3592233009708738,1.3592233009708738,5149454.900000001
60.0,48.349514563106794,13.980582524271846,10.097087378640776,3.6893203883495143,1.3592233009708738,0.9708737864077669,5149335.990000008
61.0,53.20388349514563,13.980582524271846,10.29126213592233,3.6893203883495143,1.3592233009708738,0.9708737864077669,5149187.6400000015
62.0,53.398058252427184,14.174757281553399,10.679611650485436,3.6893203883495143,1.3592233009708738,0.9708737864077669,5149065.050000006
63.0,53.398058252427184,14.174757281553399,10.29126213592233,3.6893203883495143,1.3592233009708738,0.9708737864077669,5148940.620000001
64.0,53.398058252427184,13.78640776699029,10.097087378640776,3.6893203883495143,1.3592233009708738,0.9708737864077669,5148814.350000009
65.0,53.398058252427184,13.78640776699029,10.097087378640776,3.6893203883495143,1.3592233009708738,0.9708737864077669,5148686.240000004
66.0,53.398058252427184,14.36893203883495,10.679611650485436,3.6893203883495143,1.3592233009708738,0.9708737864077669,5148556.290000004
67.0,53.398058252427184,13.592233009708737,9.902912621359224,3.6893203883495143,1.3592233009708738,0.9708737864077669,5148424.500000002
68.0,53.398058252427184,14.36893203883495,10.29126213592233,3.6893203883495143,1.3592233009708738,0.9708737864077669,5148290.870000004
69.0,53.398058252427184,13.78640776699029,9.902912621359224,3.6893203883495143,1.3592233009708738,0.9708737864077669,5148155.399999988
70.0,53.398058252427184,13.78640776699029,10.29126213592233,3.6893203883495143,1.3592233009708738,0.9708737864077669,5148018.089999992
71.0,53.398058252427184,13.398058252427184,9.902912621359224,5.048543689320388,1.3592233009708738,0.9708737864077669,5147876.8699999945
72.0,53.398058252427184,14.174757281553399,10.29126213592233,5.242718446601942,1.3592233009708738,0.9708737864077669,5147731.739999999
