"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1.0,5150000.0,5.048543689320388,0.0,0.0,31.650485436893206,0.0,0.0
2.0,5150000.0,9.902912621359224,0.0,0.0,63.30097087378641,0.0,0.0
3.0,5150000.0,10.29126213592233,0.0,0.0,67.18446601941747,0.0,0.0
4.0,5150000.0,10.87378640776699,0.0,0.0,69.51456310679612,0.0,0.0
5.0,5150000.0,11.262135922330096,0.0,0.0,70.29126213592232,0.0,0.0
6.0,5150000.0,11.262135922330096,0.0,0.0,70.67961165048544,0.0,0.0
7.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
8.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
9.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
10.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
11.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
12.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
13.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
14.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
15.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
16.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
17.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
18.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
19.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
20.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
21.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
22.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
23.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
24.0,5150000.0,11.262135922330096,0.0,0.0,70.87378640776699,0.0,0.0
25.0,5150000.0,11.262135922330096,1.7475728155339807,1.7475728155339807,70.87378640776699,0.0,0.0
26.0,5150000.0,11.262135922330096,4.271844660194175,4.271844660194175,70.87378640776699,0.0,0.0
27.0,5150000.0,11.262135922330096,4.271844660194175,4.271844660194175,70.87378640776699,0.0,0.0
28.0,5150000.0,14.36893203883495,7.572815533980583,7.572815533980583,70.87378640776699,0.0,0.0
29.0,5150000.0,15.145631067961165,7.572815533980583,7.572815533980583,70.87378640776699,0.0,0.0
30.0,5150000.0,24.660194174757283,9.320388349514563,9.320388349514563,70.87378640776699,0.0,0.0
31.0,5150000.0,27.184466019417474,9.320388349514563,9.320388349514563,70.87378640776699,0.0,0.0
32.0,5150000.0,28.54368932038835,9.320388349514563,9.320388349514563,70.87378640776699,0.0,0.0
33.0,5150000.0,29.320388349514566,9.320388349514563,9.320388349514563,70.87378640776699,0.0,0.0
34.0,5150000.0,29.708737864077673,9.320388349514563,9.320388349514563,70.87378640776699,0.0,0.0
35.0,5150000.0,29.708737864077673,9.320388349514563,9.320388349514563,70.87378640776699,61.359223300970875,61.359223300970875
36.0,5150000.0,45.8252427184466,9.320388349514563,9.320388349514563,70.87378640776699,67.37864077669903,67.37864077669903
37.0,5150000.0,48.54368932038835,9.320388349514563,9.320388349514563,70.87378640776699,69.90291262135922,69.90291262135922
38.0,5150000.0,49.70873786407767,9.320388349514563,9.320388349514563,70.87378640776699,70.29126213592232,70.29126213592232
39.0,5150000.0,63.689320388349515,9.320388349514563,9.320388349514563,70.87378640776699,70.67961165048544,70.67961165048544
40.0,5150000.0,65.4368932038835,9.320388349514563,9.320388349514563,70.87378640776699,70.67961165048544,70.67961165048544
41.0,5150000.0,66.2135922330097,9.320388349514563,9.320388349514563,70.87378640776699,70.67961165048544,70.67961165048544
42.0,5150000.0,66.2135922330097,9.320388349514563,9.320388349514563,70.87378640776699,70.67961165048544,70.67961165048544
43.0,5150000.0,66.40776699029126,9.320388349514563,9.320388349514563,70.87378640776699,70.87378640776699,70.87378640776699
44.0,5150000.0,66.40776699029126,9.320388349514563,9.320388349514563,70.87378640776699,70.87378640776699,70.87378640776699
45.0,5150000.0,66.40776699029126,10.87378640776699,10.87378640776699,70.87378640776699,70.87378640776699,70.87378640776699
46.0,5150000.0,66.40776699029126,15.922330097087379,15.922330097087379,99.41747572815534,70.87378640776699,70.87378640776699
47.0,5150000.0,66.40776699029126,20.0,20.0,99.41747572815534,70.87378640776699,70.87378640776699
48.0,5150000.0,66.40776699029126,20.388349514563107,20.388349514563107,99.41747572815534,70.87378640776699,70.87378640776699
49.0,5150000.0,80.97087378640776,22.330097087378643,22.330097087378643,99.41747572815534,70.87378640776699,70.87378640776699
