"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour","pestCount","GRsichtCount","GRertragCount","septoriaCount","STsichtCount","STertragCount"
1.0,5150000.0,1.5533980582524272,0.0,0.0,31.844660194174757,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
2.0,5150000.0,3.8834951456310676,0.0,0.0,65.8252427184466,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
3.0,5150000.0,4.466019417475728,0.0,0.0,71.06796116504854,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
4.0,5150000.0,4.466019417475728,0.0,0.0,72.23300970873787,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
5.0,5150000.0,4.660194174757281,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
6.0,5150000.0,4.660194174757281,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
7.0,5150000.0,4.660194174757281,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
8.0,5150000.0,4.660194174757281,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
9.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
10.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
11.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
12.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
13.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
14.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
15.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
16.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
17.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
18.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
19.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
20.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
21.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
22.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
23.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
24.0,5150000.0,4.854368932038835,0.0,0.0,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
25.0,5150000.0,4.854368932038835,0.9708737864077669,0.9708737864077669,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
26.0,5150000.0,4.854368932038835,1.5533980582524272,1.5533980582524272,72.81553398058253,0.0,0.0,1.0,0.0,20,0.0,0.0,501,0.0,0.0
27.0,5150000.0,4.854368932038835,1.5533980582524272,1.5533980582524272,72.81553398058253,0.0,0.0,1.0,0.0,22,0.0,0.0,501,0.0,0.0
28.0,5150000.0,5.242718446601942,2.3300970873786406,2.3300970873786406,72.81553398058253,0.0,0.0,1.0,0.0,22,0.0,0.0,501,0.0,0.0
29.0,5150000.0,5.242718446601942,2.7184466019417477,2.7184466019417477,72.81553398058253,0.0,0.0,1.0,0.0,42,0.0,0.0,501,0.0,0.0
30.0,5150000.0,8.737864077669903,3.4951456310679614,3.4951456310679614,72.81553398058253,0.0,0.0,1.0,0.0,42,0.0,0.0,501,0.0,0.0
31.0,5150000.0,9.12621359223301,3.6893203883495143,3.6893203883495143,72.81553398058253,0.0,0.0,1.0,0.0,42,0.0,0.0,501,0.0,0.0
