"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour"
1.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
2.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
3.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
4.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
5.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
6.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
7.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
8.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
9.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
10.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
11.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
12.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
13.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
14.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
15.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
16.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
17.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
18.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
19.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
20.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
21.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
22.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
23.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
24.0,0.0,1.153846153846154,0.0,35.19230769230769,0.0,0.0,1.0,0.0
25.0,0.7692307692307693,1.153846153846154,0.7692307692307693,35.19230769230769,0.19230769230769232,0.19230769230769232,1.0,0.0
26.0,0.7692307692307693,1.153846153846154,0.7692307692307693,35.19230769230769,1.3461538461538463,1.3461538461538463,1.0,0.0
27.0,0.7692307692307693,1.153846153846154,0.7692307692307693,41.53846153846154,2.8846153846153846,2.8846153846153846,1.0,0.0
28.0,0.9615384615384616,3.4615384615384617,0.9615384615384616,41.53846153846154,4.038461538461538,4.038461538461538,1.0,0.0
29.0,0.9615384615384616,3.4615384615384617,0.9615384615384616,41.53846153846154,5.384615384615385,5.384615384615385,1.0,0.0
30.0,1.153846153846154,6.153846153846154,1.153846153846154,41.53846153846154,7.115384615384615,7.115384615384615,1.0,0.0
31.0,1.153846153846154,6.153846153846154,1.153846153846154,41.53846153846154,9.038461538461538,9.038461538461538,1.0,0.0
32.0,1.153846153846154,6.153846153846154,1.153846153846154,41.53846153846154,12.307692307692308,12.307692307692308,1.0,0.0
33.0,1.153846153846154,6.153846153846154,1.153846153846154,41.53846153846154,15.384615384615385,15.384615384615385,1.0,0.0
34.0,1.153846153846154,6.153846153846154,1.153846153846154,41.53846153846154,21.346153846153847,21.346153846153847,1.0,0.0
35.0,1.153846153846154,6.153846153846154,1.153846153846154,41.53846153846154,23.846153846153847,23.846153846153847,1.0,0.0
36.0,1.153846153846154,11.153846153846155,1.153846153846154,41.53846153846154,27.500000000000004,27.500000000000004,1.0,0.0
37.0,1.153846153846154,11.153846153846155,1.153846153846154,41.53846153846154,29.423076923076923,29.423076923076923,1.0,0.0
38.0,1.153846153846154,11.153846153846155,1.153846153846154,41.53846153846154,31.153846153846153,31.153846153846153,1.0,0.0
39.0,1.153846153846154,13.846153846153847,1.153846153846154,41.53846153846154,32.5,32.5,1.0,0.0
40.0,1.153846153846154,13.846153846153847,1.153846153846154,41.53846153846154,32.88461538461539,32.88461538461539,1.0,0.0
41.0,1.153846153846154,13.846153846153847,1.153846153846154,41.53846153846154,33.65384615384615,33.65384615384615,1.0,0.0
42.0,1.153846153846154,13.846153846153847,1.153846153846154,41.53846153846154,34.61538461538461,34.61538461538461,1.0,0.0
43.0,1.153846153846154,13.846153846153847,1.153846153846154,41.53846153846154,35.38461538461539,35.38461538461539,1.0,0.0
44.0,1.153846153846154,13.846153846153847,1.153846153846154,41.53846153846154,35.57692307692308,35.57692307692308,1.0,0.0
45.0,2.1153846153846154,13.846153846153847,2.1153846153846154,41.53846153846154,36.34615384615385,36.34615384615385,1.0,0.0
46.0,3.076923076923077,13.846153846153847,3.076923076923077,100.0,37.30769230769231,37.30769230769231,1.0,0.0
47.0,4.807692307692308,13.846153846153847,4.807692307692308,100.0,37.5,37.5,1.0,0.0
48.0,4.807692307692308,13.846153846153847,4.807692307692308,100.0,37.5,37.5,1.0,0.0
49.0,5.5769230769230775,20.384615384615383,5.5769230769230775,100.0,38.07692307692307,38.07692307692307,1.0,0.0
50.0,5.5769230769230775,25.384615384615383,5.5769230769230775,100.0,38.65384615384615,38.65384615384615,1.0,0.0
51.0,6.153846153846154,25.384615384615383,6.153846153846154,100.0,39.23076923076923,39.23076923076923,1.0,0.0
52.0,6.153846153846154,25.384615384615383,6.153846153846154,100.0,39.61538461538461,39.61538461538461,1.0,0.0
53.0,6.153846153846154,28.846153846153843,6.153846153846154,100.0,39.61538461538461,39.61538461538461,1.0,0.0
54.0,7.115384615384615,32.88461538461539,7.115384615384615,100.0,39.61538461538461,39.61538461538461,1.0,0.0
55.0,7.115384615384615,32.88461538461539,7.115384615384615,100.0,39.80769230769231,39.80769230769231,1.0,0.0
56.0,8.076923076923077,32.88461538461539,8.076923076923077,100.0,39.80769230769231,39.80769230769231,1.0,0.0
57.0,8.076923076923077,32.88461538461539,6.153846153846154,100.0,34.42307692307692,39.80769230769231,1.0,0.0
58.0,10.0,32.88461538461539,7.5,100.0,35.0,40.38461538461539,1.0,0.0
59.0,10.0,32.88461538461539,7.5,100.0,35.0,40.57692307692308,1.0,0.0
60.0,11.346153846153847,32.88461538461539,6.538461538461539,100.0,26.153846153846157,40.76923076923077,1.0,0.0
61.0,11.346153846153847,32.88461538461539,6.538461538461539,100.0,26.73076923076923,41.15384615384615,1.0,0.0
62.0,12.5,32.88461538461539,6.923076923076923,100.0,26.923076923076923,41.15384615384615,1.0,0.0
63.0,12.5,32.88461538461539,6.923076923076923,100.0,27.115384615384613,41.15384615384615,1.0,0.0
64.0,13.653846153846153,32.88461538461539,7.884615384615384,100.0,27.115384615384613,41.34615384615385,1.0,0.0
65.0,13.653846153846153,32.88461538461539,7.884615384615384,100.0,27.692307692307693,41.92307692307693,1.0,0.0
66.0,13.846153846153847,32.88461538461539,8.076923076923077,100.0,30.19230769230769,44.61538461538462,1.0,0.0
67.0,13.846153846153847,32.88461538461539,8.076923076923077,100.0,37.5,50.76923076923077,1.0,0.0
68.0,13.846153846153847,32.88461538461539,8.076923076923077,100.0,46.92307692307692,60.38461538461538,1.0,0.0
69.0,13.846153846153847,32.88461538461539,8.076923076923077,100.0,55.19230769230769,66.92307692307692,1.0,0.0
70.0,13.846153846153847,41.15384615384615,8.076923076923077,100.0,66.92307692307692,76.73076923076924,1.0,0.0
71.0,15.192307692307692,41.15384615384615,8.653846153846153,100.0,73.07692307692307,83.84615384615385,1.0,0.0
72.0,16.923076923076923,46.15384615384615,10.576923076923077,100.0,80.76923076923077,88.65384615384615,1.0,0.0
73.0,20.576923076923077,46.15384615384615,13.846153846153847,100.0,88.84615384615384,93.84615384615384,1.0,0.0
74.0,25.384615384615383,46.15384615384615,17.307692307692307,100.0,93.65384615384616,97.11538461538461,1.0,0.0
75.0,27.115384615384613,46.15384615384615,19.615384615384617,100.0,94.8076923076923,98.07692307692307,1.0,0.0
76.0,29.03846153846154,46.15384615384615,21.73076923076923,100.0,96.15384615384616,98.46153846153847,1.0,0.0
77.0,30.76923076923077,46.15384615384615,22.30769230769231,100.0,96.92307692307692,98.65384615384616,1.0,0.0
78.0,31.73076923076923,46.15384615384615,14.807692307692308,99.8076923076923,87.5,96.92307692307692,1.0,0.0
79.0,32.88461538461539,46.15384615384615,15.384615384615385,99.8076923076923,89.42307692307693,98.07692307692307,1.0,0.0
80.0,32.88461538461539,55.00000000000001,15.384615384615385,99.8076923076923,90.57692307692308,98.84615384615385,1.0,0.0
81.0,32.88461538461539,61.53846153846154,15.384615384615385,99.8076923076923,92.11538461538461,99.03846153846155,1.0,0.0
82.0,32.88461538461539,61.53846153846154,15.384615384615385,99.8076923076923,92.88461538461539,99.03846153846155,1.0,0.0
83.0,32.88461538461539,61.53846153846154,15.384615384615385,99.8076923076923,92.88461538461539,99.03846153846155,1.0,0.0
84.0,31.92307692307692,60.76923076923077,2.8846153846153846,99.42307692307692,45.38461538461539,95.1923076923077,1.0,0.0
85.0,31.92307692307692,60.76923076923077,2.8846153846153846,99.42307692307692,47.5,95.76923076923077,1.0,0.0
86.0,33.65384615384615,60.76923076923077,4.423076923076923,99.42307692307692,50.76923076923077,96.34615384615385,1.0,0.0
87.0,37.69230769230769,60.76923076923077,8.461538461538462,99.42307692307692,53.26923076923077,96.53846153846153,1.0,0.0
88.0,40.38461538461539,60.76923076923077,12.307692307692308,99.42307692307692,55.96153846153846,97.3076923076923,1.0,0.0
89.0,41.92307692307693,60.76923076923077,13.26923076923077,99.42307692307692,60.0,97.5,1.0,0.0
90.0,43.269230769230774,60.76923076923077,14.423076923076922,99.42307692307692,63.84615384615384,97.88461538461539,1.0,0.0
91.0,43.269230769230774,60.76923076923077,14.423076923076922,99.42307692307692,66.15384615384615,97.88461538461539,1.0,0.0
92.0,43.269230769230774,60.76923076923077,14.423076923076922,99.42307692307692,68.26923076923077,98.26923076923076,1.0,0.0
93.0,46.92307692307692,60.76923076923077,22.5,99.42307692307692,72.88461538461539,98.46153846153847,1.0,0.0
94.0,51.92307692307693,60.76923076923077,30.384615384615383,99.42307692307692,77.3076923076923,99.03846153846155,1.0,0.0
95.0,49.23076923076923,59.80769230769231,30.384615384615383,99.42307692307692,80.57692307692308,99.23076923076923,1.0,0.0
96.0,54.61538461538461,59.80769230769231,39.23076923076923,99.42307692307692,84.8076923076923,99.42307692307692,1.0,0.0
97.0,54.61538461538461,59.80769230769231,39.23076923076923,99.42307692307692,87.3076923076923,99.42307692307692,1.0,0.0
98.0,58.65384615384615,59.80769230769231,44.03846153846154,99.42307692307692,88.46153846153845,99.42307692307692,1.0,0.0
99.0,59.80769230769231,59.80769230769231,45.96153846153846,99.42307692307692,89.42307692307693,99.42307692307692,1.0,0.0
100.0,59.80769230769231,59.80769230769231,45.96153846153846,99.42307692307692,90.0,99.42307692307692,1.0,0.0
101.0,54.807692307692314,54.807692307692314,45.96153846153846,99.42307692307692,90.57692307692308,99.42307692307692,1.0,0.0
102.0,54.807692307692314,72.6923076923077,45.96153846153846,99.42307692307692,90.76923076923077,99.42307692307692,1.0,0.0
103.0,54.807692307692314,79.61538461538461,45.96153846153846,99.42307692307692,90.76923076923077,99.42307692307692,1.0,0.0
104.0,54.807692307692314,79.61538461538461,45.96153846153846,99.42307692307692,90.76923076923077,99.42307692307692,1.0,0.0
105.0,54.807692307692314,81.34615384615384,45.96153846153846,100.0,90.76923076923077,99.42307692307692,1.0,0.0
106.0,54.807692307692314,82.6923076923077,45.96153846153846,100.0,90.76923076923077,99.42307692307692,1.0,0.0
107.0,54.807692307692314,82.6923076923077,45.96153846153846,100.0,90.76923076923077,99.42307692307692,1.0,0.0
108.0,54.807692307692314,82.6923076923077,45.96153846153846,100.0,90.76923076923077,99.42307692307692,1.0,0.0
109.0,54.807692307692314,82.6923076923077,45.96153846153846,100.0,90.76923076923077,99.42307692307692,1.0,0.0
110.0,54.807692307692314,82.6923076923077,45.96153846153846,100.0,90.76923076923077,99.42307692307692,1.0,0.0
111.0,54.807692307692314,82.6923076923077,45.96153846153846,100.0,90.76923076923077,99.42307692307692,1.0,0.0
112.0,54.807692307692314,82.6923076923077,45.96153846153846,100.0,90.76923076923077,99.42307692307692,1.0,0.0
113.0,54.807692307692314,82.6923076923077,45.96153846153846,100.0,90.76923076923077,99.42307692307692,1.0,0.0
114.0,54.807692307692314,82.88461538461539,45.96153846153846,100.0,91.15384615384615,99.42307692307692,1.0,0.0
115.0,63.07692307692307,82.88461538461539,55.96153846153846,100.0,91.92307692307692,99.42307692307692,1.0,0.0
116.0,69.8076923076923,82.88461538461539,65.57692307692308,100.0,93.46153846153847,99.42307692307692,1.0,0.0
117.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
118.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
119.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
120.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
121.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
122.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
123.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
124.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
125.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
126.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
127.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
128.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
129.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
130.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
131.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
132.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
133.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
134.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
135.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
136.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
137.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
138.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
139.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
140.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
141.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
142.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
143.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
144.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
145.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
146.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
147.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
148.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
149.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
150.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
151.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
152.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
153.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
154.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
155.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
156.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
157.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
158.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
159.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
160.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
161.0,71.73076923076923,81.92307692307692,71.73076923076923,100.0,96.73076923076923,99.8076923076923,1.0,0.0
