"tick","GRCount","STCount"
1.0,5,501
2.0,5,501
3.0,5,501
4.0,5,501
5.0,5,501
6.0,5,501
7.0,5,501
8.0,5,501
9.0,5,501
10.0,5,501
11.0,5,501
12.0,5,501
13.0,5,501
14.0,5,501
15.0,5,501
16.0,5,501
17.0,5,501
18.0,5,501
19.0,5,501
20.0,5,501
21.0,5,501
22.0,5,501
23.0,5,501
24.0,5,501
25.0,5,501
26.0,5,501
27.0,11,501
28.0,11,501
29.0,19,501
30.0,19,501
31.0,19,501
32.0,19,501
33.0,19,501
34.0,19,501
35.0,29,501
36.0,29,501
37.0,29,501
38.0,33,501
39.0,33,501
40.0,33,501
41.0,33,501
42.0,33,501
43.0,33,501
44.0,33,501
45.0,33,3507
46.0,33,3507
47.0,33,3507
48.0,57,3507
49.0,81,3507
50.0,81,3507
51.0,81,3507
52.0,104,3507
53.0,133,3507
54.0,133,3507
55.0,133,3507
56.0,133,3507
57.0,133,3507
58.0,133,3507
59.0,133,3507
60.0,133,3507
61.0,133,3507
62.0,133,3507
63.0,133,3507
64.0,133,3507
65.0,133,3507
66.0,133,3507
67.0,133,3507
68.0,133,3507
69.0,175,3507
70.0,175,3778
71.0,217,3778
72.0,217,4039
73.0,217,4039
74.0,217,4039
75.0,217,4039
76.0,217,4039
77.0,217,4039
78.0,217,4039
79.0,397,4039
80.0,573,4039
81.0,573,5955
82.0,573,5955
83.0,573,5955
84.0,573,5955
85.0,573,5955
86.0,573,5955
87.0,573,5955
88.0,573,5955
89.0,573,5955
90.0,573,5955
91.0,573,5955
92.0,573,5955
93.0,573,5955
94.0,573,5955
95.0,573,5955
96.0,573,5955
97.0,573,5955
98.0,530,5955
99.0,530,5955
100.0,530,5955
101.0,1221,5955
102.0,1921,5955
103.0,1921,5955
104.0,2514,9235
105.0,3042,9235
106.0,3042,9235
107.0,3042,9235
108.0,3042,9235
109.0,3042,9235
110.0,3042,9235
111.0,3042,9235
112.0,3042,9235
113.0,3581,9235
114.0,3581,9235
115.0,3581,9235
116.0,3581,9235
117.0,1081,9235
118.0,1081,9235
119.0,1081,9235
120.0,1081,9235
121.0,1081,9235
122.0,1081,9235
123.0,1081,9235
124.0,1081,9235
125.0,1081,9235
126.0,1081,9235
127.0,1081,9235
128.0,1081,9235
129.0,1081,9235
130.0,1081,9235
131.0,1081,9235
132.0,1081,9235
133.0,1081,9235
134.0,1081,9235
135.0,1081,9235
136.0,1081,9235
137.0,1081,9235
138.0,1081,9235
139.0,1081,9235
140.0,1081,9235
141.0,1081,9235
142.0,1081,9235
143.0,1081,9235
144.0,1081,9235
145.0,1081,9235
146.0,1081,9235
147.0,1081,9235
148.0,1081,9235
149.0,1081,9235
150.0,1081,9235
151.0,1081,9235
152.0,1081,9235
153.0,1081,9235
154.0,1081,9235
155.0,1081,9235
156.0,1081,9235
157.0,1081,9235
158.0,1081,9235
159.0,1081,9235
160.0,1081,9235
161.0,1081,9235
162.0,1081,9235
163.0,1081,9235
164.0,1081,9235
165.0,1081,9235
166.0,1081,9235
