"tick","GRCount","STCount"
1.0,80,2700
2.0,80,2700
3.0,80,2700
4.0,80,2700
5.0,80,2700
6.0,80,2700
7.0,80,2700
8.0,80,2700
9.0,80,2700
10.0,80,2700
11.0,80,2700
12.0,80,2700
13.0,80,2700
14.0,80,2700
15.0,80,2700
16.0,80,2700
17.0,80,2700
18.0,80,2700
19.0,80,2700
20.0,80,2700
21.0,80,2700
22.0,80,2700
23.0,80,2700
24.0,80,2700
25.0,80,2700
26.0,80,2700
27.0,114,2700
28.0,114,2700
29.0,189,2700
30.0,189,2700
31.0,189,2700
32.0,189,2700
33.0,189,2700
34.0,189,2700
35.0,349,2700
36.0,349,2700
37.0,349,2700
38.0,463,2700
39.0,463,2700
40.0,463,2700
41.0,463,2700
42.0,463,2700
43.0,463,2700
44.0,463,21600
45.0,463,21600
46.0,463,21600
47.0,463,21600
48.0,662,21600
49.0,894,21600
50.0,894,21600
51.0,894,21600
52.0,1139,21600
53.0,1387,21600
54.0,1684,21600
55.0,1668,21600
56.0,1656,21600
57.0,1656,21600
58.0,1629,21600
59.0,1629,21600
60.0,1604,21600
61.0,1604,21600
62.0,1604,21600
63.0,1604,21600
64.0,1604,21600
65.0,1604,21600
66.0,1604,21600
67.0,1604,21600
68.0,1604,21600
69.0,2117,41733
70.0,2117,41733
71.0,2726,47762
72.0,1604,21600
73.0,1604,21600
74.0,1604,21600
75.0,1604,21600
76.0,1604,21600
77.0,1604,21600
78.0,1604,21600
79.0,3082,21600
80.0,4564,21600
81.0,4564,21600
82.0,4564,21600
83.0,4564,21600
84.0,4142,21600
85.0,4142,21600
86.0,4142,21600
87.0,4142,21600
88.0,4142,21600
89.0,4142,21600
90.0,4142,21600
91.0,4142,21600
92.0,4142,21600
93.0,4142,21600
94.0,4142,21600
95.0,3753,21600
96.0,3753,21600
97.0,3753,21600
98.0,3753,21600
99.0,3753,21600
100.0,3753,21600
101.0,2604,21600
102.0,2604,21600
103.0,2604,21600
104.0,2604,21600
105.0,2604,21600
106.0,2604,21600
107.0,2604,21600
108.0,2604,21600
109.0,2604,21600
110.0,2604,21600
111.0,2604,21600
112.0,2604,21600
113.0,2604,21600
114.0,2604,21600
115.0,2604,21600
116.0,2604,21600
117.0,1416,21600
118.0,1416,21600
119.0,1416,21600
120.0,1416,21600
121.0,1416,21600
122.0,1416,21600
123.0,1416,21600
124.0,1416,21600
125.0,1416,21600
126.0,1416,21600
127.0,1416,21600
128.0,1416,21600
129.0,1416,21600
130.0,1416,21600
131.0,1416,21600
132.0,1416,21600
133.0,1416,21600
134.0,1416,21600
135.0,1416,21600
136.0,1416,21600
137.0,1416,21600
138.0,1416,21600
139.0,1416,21600
140.0,1416,21600
141.0,1416,21600
142.0,1416,21600
143.0,1416,21600
144.0,1416,21600
145.0,1416,21600
146.0,1416,21600
147.0,1416,21600
148.0,1416,21600
149.0,1416,21600
150.0,1416,21600
151.0,1416,21600
152.0,1416,21600
153.0,1416,21600
154.0,1416,21600
155.0,1416,21600
156.0,1416,21600
157.0,1416,21600
158.0,1416,21600
159.0,1416,21600
160.0,1416,21600
161.0,1416,21600
162.0,1416,21600
163.0,1416,21600
164.0,1416,21600
165.0,1416,21600
166.0,1416,21600
