"tick","GRCount","STCount"
1.0,3000,400
2.0,3000,400
3.0,3000,400
4.0,3000,400
5.0,3000,400
6.0,3000,400
7.0,3000,400
8.0,3000,400
9.0,3000,400
10.0,3000,400
11.0,3000,400
12.0,3000,400
13.0,3000,400
14.0,3000,400
15.0,3000,400
16.0,3000,400
17.0,3000,400
18.0,3000,400
19.0,3000,400
20.0,3000,400
21.0,3000,400
22.0,3000,400
23.0,3000,400
24.0,3000,400
25.0,3000,400
26.0,3000,400
27.0,3000,400
28.0,3000,400
29.0,3000,400
30.0,3000,400
31.0,3000,400
32.0,7009,400
33.0,7009,400
34.0,7009,400
35.0,10995,400
36.0,15004,400
37.0,15004,400
38.0,19028,400
39.0,19028,400
40.0,19028,400
41.0,19028,400
42.0,19028,400
43.0,19028,400
44.0,19028,400
45.0,19028,400
46.0,19028,400
47.0,19028,400
48.0,19028,400
49.0,19028,400
50.0,19028,400
51.0,19028,400
52.0,19028,400
53.0,25678,3109
54.0,31708,3932
55.0,30925,3932
56.0,30925,3932
57.0,30207,3932
58.0,30207,3932
59.0,29428,3932
60.0,29428,3932
61.0,28708,3932
62.0,28708,3932
63.0,28708,3932
64.0,28708,3932
65.0,28708,3932
66.0,28708,3932
67.0,28708,3932
68.0,28708,3932
69.0,28708,3932
70.0,28708,3932
71.0,28708,3932
72.0,28708,3932
73.0,28708,3932
74.0,28708,3932
75.0,28708,3932
76.0,28708,3932
77.0,28708,3932
78.0,28708,3932
79.0,28708,3932
80.0,28708,3932
81.0,27697,3932
82.0,27697,3932
83.0,26697,3932
84.0,19239,3932
85.0,17740,3932
86.0,17016,3932
87.0,14799,3932
88.0,14069,3932
89.0,12542,3932
90.0,11780,3932
91.0,23877,3932
92.0,23877,3932
93.0,23085,3932
94.0,23085,3932
95.0,19971,3932
96.0,19971,3932
97.0,19971,3932
98.0,19971,3932
99.0,28413,3932
100.0,36975,29486
101.0,37869,29486
102.0,37869,29486
103.0,37460,29486
104.0,36680,29486
105.0,35924,29486
106.0,35148,29486
107.0,34759,29486
108.0,34759,29486
109.0,34759,29486
110.0,34759,29486
111.0,43723,29486
112.0,43723,29486
113.0,52767,31067
114.0,52767,32607
115.0,66113,32607
116.0,83055,34178
117.0,81834,34178
118.0,81834,34178
119.0,81834,34178
120.0,81834,34178
121.0,81834,34178
122.0,81834,34178
123.0,81834,34178
124.0,81834,34178
125.0,81834,34178
126.0,81834,34178
127.0,81834,34178
128.0,81834,34178
129.0,81834,34178
130.0,81834,34178
131.0,81834,34178
132.0,81834,34178
133.0,81834,34178
134.0,81834,34178
135.0,81834,34178
136.0,81834,34178
137.0,81834,34178
138.0,81834,34178
139.0,81834,34178
140.0,81834,34178
141.0,81834,34178
142.0,81834,34178
143.0,81834,34178
144.0,81834,34178
145.0,81834,34178
146.0,81834,34178
147.0,81834,34178
148.0,81834,34178
149.0,81834,34178
150.0,81834,34178
151.0,81834,34178
152.0,81834,34178
153.0,81834,34178
154.0,81834,34178
155.0,81834,34178
156.0,81834,34178
157.0,81834,34178
158.0,81834,34178
159.0,81834,34178
160.0,81834,34178
161.0,81834,34178
162.0,81834,34178
163.0,81834,34178
164.0,81834,34178
165.0,81834,34178
166.0,81834,34178
