"tick","BefallGR","BefallGRsicht","BefallGRertrag"
1.0,3.6893203883495143,0.0,0.0
2.0,4.271844660194175,0.0,0.0
3.0,4.271844660194175,0.0,0.0
4.0,4.271844660194175,0.0,0.0
5.0,4.466019417475728,0.0,0.0
6.0,4.466019417475728,0.0,0.0
7.0,4.660194174757281,0.0,0.0
8.0,4.660194174757281,0.0,0.0
9.0,4.660194174757281,0.0,0.0
10.0,4.660194174757281,0.0,0.0
11.0,4.660194174757281,0.0,0.0
12.0,4.660194174757281,0.0,0.0
13.0,4.660194174757281,0.0,0.0
14.0,4.660194174757281,0.0,0.0
15.0,4.660194174757281,0.0,0.0
16.0,4.660194174757281,0.0,0.0
17.0,4.660194174757281,0.0,0.0
18.0,4.660194174757281,0.0,0.0
19.0,4.660194174757281,0.0,0.0
20.0,4.660194174757281,0.0,0.0
21.0,4.660194174757281,0.0,0.0
22.0,4.660194174757281,0.0,0.0
23.0,4.660194174757281,0.0,0.0
24.0,4.660194174757281,0.0,0.0
25.0,4.660194174757281,1.5533980582524272,1.5533980582524272
26.0,4.660194174757281,2.1359223300970873,2.1359223300970873
27.0,4.660194174757281,2.3300970873786406,2.3300970873786406
28.0,6.990291262135923,2.7184466019417477,2.7184466019417477
29.0,7.3786407766990285,2.912621359223301,2.912621359223301
30.0,12.233009708737864,3.6893203883495143,3.6893203883495143
31.0,13.009708737864079,3.8834951456310676,3.8834951456310676
32.0,13.398058252427184,3.6893203883495143,3.6893203883495143
33.0,13.398058252427184,3.8834951456310676,3.8834951456310676
34.0,13.592233009708737,3.8834951456310676,3.8834951456310676
35.0,13.78640776699029,3.8834951456310676,3.8834951456310676
36.0,22.330097087378643,3.8834951456310676,3.8834951456310676
37.0,23.495145631067963,3.8834951456310676,3.8834951456310676
38.0,24.466019417475728,3.8834951456310676,3.8834951456310676
39.0,32.62135922330097,3.6893203883495143,3.6893203883495143
40.0,33.20388349514563,3.6893203883495143,3.6893203883495143
41.0,33.592233009708735,3.8834951456310676,3.8834951456310676
42.0,33.78640776699029,3.6893203883495143,3.6893203883495143
43.0,33.78640776699029,3.8834951456310676,3.8834951456310676
44.0,33.78640776699029,3.8834951456310676,3.8834951456310676
45.0,33.980582524271846,5.436893203883495,5.436893203883495
46.0,33.980582524271846,9.902912621359224,9.902912621359224
47.0,33.980582524271846,10.485436893203884,10.485436893203884
48.0,33.980582524271846,9.902912621359224,9.902912621359224
49.0,47.37864077669903,10.87378640776699,10.87378640776699
50.0,52.62135922330097,10.87378640776699,10.87378640776699
51.0,54.1747572815534,11.067961165048544,11.067961165048544
52.0,55.72815533980583,11.067961165048544,11.067961165048544
53.0,66.01941747572816,10.87378640776699,10.87378640776699
