"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1.0,5150000.0,3.300970873786408,0.0,0.0,27.378640776699033,0.0,0.0,1.0,2.0
2.0,5150000.0,9.902912621359224,0.0,0.0,64.46601941747574,0.0,0.0,1.0,2.0
3.0,5150000.0,11.45631067961165,0.0,0.0,68.93203883495146,0.0,0.0,1.0,2.0
4.0,5150000.0,12.03883495145631,0.0,0.0,70.87378640776699,0.0,0.0,1.0,2.0
5.0,5150000.0,12.233009708737864,0.0,0.0,71.26213592233009,0.0,0.0,1.0,2.0
6.0,5150000.0,12.62135922330097,0.0,0.0,71.45631067961165,0.0,0.0,1.0,2.0
7.0,5150000.0,12.62135922330097,0.0,0.0,72.03883495145631,0.0,0.0,1.0,2.0
8.0,5150000.0,12.62135922330097,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
9.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
10.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
11.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
12.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
13.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
14.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
15.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
16.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
17.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
18.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
19.0,5150000.0,12.815533980582524,0.0,0.0,72.23300970873787,0.0,0.0,1.0,2.0
