"tick","GRCount","STCount"
1.0,80,2700
2.0,80,2700
3.0,80,2700
4.0,80,2700
5.0,80,2700
6.0,80,2700
7.0,80,2700
8.0,80,2700
9.0,80,2700
10.0,80,2700
11.0,80,2700
12.0,80,2700
13.0,80,2700
14.0,80,2700
15.0,80,2700
16.0,80,2700
17.0,80,2700
18.0,80,2700
19.0,80,2700
20.0,80,2700
21.0,80,2700
22.0,80,2700
23.0,80,2700
24.0,80,2700
25.0,80,2700
26.0,80,2700
27.0,136,2700
28.0,136,2700
29.0,218,2700
30.0,218,2700
31.0,218,2700
32.0,218,2700
33.0,218,2700
34.0,218,2700
35.0,378,2700
36.0,378,2700
37.0,378,2700
38.0,485,2700
39.0,485,2700
40.0,485,2700
41.0,485,2700
42.0,485,2700
43.0,485,2700
44.0,485,21600
45.0,485,21600
46.0,485,21600
47.0,485,21600
48.0,684,21600
49.0,931,21600
50.0,931,21600
51.0,931,21600
52.0,1228,21600
53.0,1515,21600
54.0,1865,21600
55.0,1844,21600
56.0,1823,21600
57.0,1823,21600
58.0,1804,21600
59.0,1804,21600
60.0,1785,21600
61.0,1785,21600
62.0,1785,21600
63.0,1785,21600
64.0,1785,21600
65.0,1785,21600
66.0,1785,21600
67.0,1785,21600
68.0,1785,21600
69.0,2356,41827
70.0,2356,41827
71.0,2956,47960
72.0,1785,41827
73.0,1785,41827
74.0,1785,41827
75.0,1785,41827
76.0,1785,41827
77.0,1785,41827
78.0,1785,41827
79.0,1785,41827
80.0,1785,41827
81.0,1785,41827
82.0,1785,41827
83.0,1785,41827
84.0,1338,41827
85.0,1338,41827
86.0,1338,41827
87.0,1338,41827
88.0,1338,41827
89.0,1338,41827
90.0,1338,41827
91.0,1338,41827
92.0,1338,41827
93.0,1338,41827
94.0,1338,41827
95.0,884,41827
96.0,884,41827
97.0,884,41827
98.0,884,41827
99.0,884,41827
100.0,884,41827
101.0,904,41827
102.0,1342,55891
103.0,1313,55891
104.0,1502,55891
105.0,1676,55891
106.0,1641,55891
107.0,1604,55891
108.0,1547,55891
109.0,1512,55891
110.0,1512,55891
111.0,1512,55891
112.0,1512,55891
113.0,1512,55891
114.0,1512,55891
115.0,1512,55891
116.0,1512,55891
117.0,1027,55891
118.0,1027,55891
119.0,1027,55891
120.0,1027,55891
121.0,1027,55891
122.0,1027,55891
123.0,1027,55891
124.0,1027,55891
125.0,1027,55891
126.0,1027,55891
127.0,1027,55891
128.0,1027,55891
129.0,1027,55891
130.0,1027,55891
131.0,1027,55891
132.0,1027,55891
133.0,1027,55891
134.0,1027,55891
135.0,1027,55891
136.0,1027,55891
137.0,1027,55891
138.0,1027,55891
139.0,1027,55891
140.0,1027,55891
141.0,1027,55891
142.0,1027,55891
143.0,1027,55891
144.0,1027,55891
145.0,1027,55891
146.0,1027,55891
147.0,1027,55891
148.0,1027,55891
149.0,1027,55891
150.0,1027,55891
151.0,1027,55891
152.0,1027,55891
153.0,1027,55891
154.0,1027,55891
155.0,1027,55891
156.0,1027,55891
157.0,1027,55891
158.0,1027,55891
159.0,1027,55891
160.0,1027,55891
161.0,1027,55891
162.0,1027,55891
163.0,1027,55891
164.0,1027,55891
165.0,1027,55891
166.0,1027,55891
