"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
56.0,54.5631067961165,10.87378640776699,10.87378640776699,3.300970873786408,1.7475728155339807,1.7475728155339807
57.0,54.5631067961165,10.87378640776699,10.87378640776699,3.300970873786408,1.7475728155339807,1.7475728155339807
58.0,54.757281553398066,11.844660194174757,11.844660194174757,3.300970873786408,1.7475728155339807,1.7475728155339807
59.0,54.757281553398066,12.03883495145631,12.03883495145631,3.300970873786408,1.7475728155339807,1.7475728155339807
60.0,54.95145631067962,15.145631067961165,10.87378640776699,3.300970873786408,1.7475728155339807,1.1650485436893203
61.0,59.80582524271845,15.339805825242719,11.067961165048544,3.300970873786408,1.7475728155339807,1.1650485436893203
62.0,60.19417475728155,17.475728155339805,11.650485436893204,3.300970873786408,1.7475728155339807,1.1650485436893203
63.0,63.10679611650486,17.66990291262136,11.844660194174757,3.300970873786408,1.7475728155339807,1.1650485436893203
64.0,63.689320388349515,19.223300970873787,13.009708737864079,3.300970873786408,1.7475728155339807,1.1650485436893203
65.0,63.689320388349515,18.640776699029125,13.009708737864079,3.300970873786408,1.7475728155339807,1.1650485436893203
66.0,63.689320388349515,21.35922330097087,14.757281553398057,3.300970873786408,1.7475728155339807,1.1650485436893203
67.0,63.883495145631066,20.97087378640777,14.757281553398057,3.300970873786408,1.7475728155339807,1.1650485436893203
68.0,63.883495145631066,20.97087378640777,14.563106796116504,3.300970873786408,1.7475728155339807,1.1650485436893203
69.0,63.883495145631066,20.58252427184466,14.563106796116504,3.300970873786408,1.7475728155339807,1.1650485436893203
70.0,74.9514563106796,20.97087378640777,14.174757281553399,3.300970873786408,1.7475728155339807,1.1650485436893203
71.0,76.31067961165049,25.24271844660194,18.25242718446602,4.271844660194175,1.7475728155339807,1.1650485436893203
72.0,79.6116504854369,25.24271844660194,18.25242718446602,4.660194174757281,1.7475728155339807,1.1650485436893203
73.0,80.3883495145631,30.485436893203882,22.330097087378643,6.213592233009709,1.7475728155339807,1.1650485436893203
74.0,80.7766990291262,35.14563106796116,26.407766990291265,6.796116504854369,1.7475728155339807,1.1650485436893203
75.0,80.97087378640776,42.33009708737864,32.81553398058252,7.184466019417475,1.7475728155339807,1.1650485436893203
76.0,80.97087378640776,45.24271844660194,33.78640776699029,7.3786407766990285,1.7475728155339807,1.1650485436893203
77.0,80.97087378640776,45.8252427184466,21.35922330097087,7.3786407766990285,1.7475728155339807,0.9708737864077669
78.0,80.97087378640776,49.320388349514566,23.300970873786408,7.3786407766990285,1.7475728155339807,0.9708737864077669
79.0,80.97087378640776,51.067961165048544,25.8252427184466,7.3786407766990285,3.300970873786408,1.9417475728155338
80.0,90.09708737864077,54.757281553398066,31.844660194174757,7.3786407766990285,3.300970873786408,1.9417475728155338
81.0,92.62135922330097,56.50485436893204,35.53398058252427,7.3786407766990285,3.300970873786408,1.9417475728155338
82.0,93.00970873786409,58.05825242718446,37.4757281553398,10.29126213592233,3.300970873786408,1.9417475728155338
83.0,93.00970873786409,59.417475728155345,38.640776699029125,10.679611650485436,3.300970873786408,1.9417475728155338
84.0,93.00970873786409,61.94174757281553,18.446601941747574,10.679611650485436,3.300970873786408,0.0
85.0,93.00970873786409,61.94174757281553,18.446601941747574,11.067961165048544,3.300970873786408,0.0
86.0,93.00970873786409,66.2135922330097,24.466019417475728,11.067961165048544,3.300970873786408,0.0
87.0,93.00970873786409,64.85436893203882,28.7378640776699,11.067961165048544,3.300970873786408,0.0
88.0,93.20388349514563,70.29126213592232,37.28155339805825,11.067961165048544,3.300970873786408,0.0
89.0,93.20388349514563,72.03883495145631,38.25242718446602,11.262135922330096,3.300970873786408,0.0
90.0,93.20388349514563,73.7864077669903,40.97087378640777,11.262135922330096,3.300970873786408,0.0
91.0,93.20388349514563,73.20388349514563,40.77669902912621,11.262135922330096,4.271844660194175,0.7766990291262136
92.0,93.20388349514563,74.36893203883496,40.19417475728155,11.262135922330096,6.407766990291262,1.5533980582524272
93.0,93.20388349514563,79.02912621359224,55.33980582524271,11.262135922330096,6.796116504854369,1.9417475728155338
94.0,93.20388349514563,87.18446601941747,73.00970873786407,11.262135922330096,7.184466019417475,2.1359223300970873
95.0,93.20388349514563,86.40776699029125,73.20388349514563,11.262135922330096,7.184466019417475,2.1359223300970873
96.0,93.20388349514563,88.3495145631068,77.47572815533981,11.262135922330096,7.184466019417475,2.1359223300970873
97.0,93.20388349514563,88.3495145631068,78.05825242718447,11.262135922330096,7.184466019417475,2.1359223300970873
98.0,93.20388349514563,87.96116504854369,79.6116504854369,11.262135922330096,10.097087378640776,4.854368932038835
99.0,93.20388349514563,87.96116504854369,80.58252427184466,11.262135922330096,10.87378640776699,5.436893203883495
100.0,93.20388349514563,87.96116504854369,80.97087378640776,11.262135922330096,11.067961165048544,5.631067961165048
101.0,93.20388349514563,88.15533980582524,80.58252427184466,11.262135922330096,11.067961165048544,5.825242718446602
102.0,95.92233009708738,88.15533980582524,80.58252427184466,11.262135922330096,11.067961165048544,5.825242718446602
103.0,96.69902912621359,88.54368932038835,80.19417475728156,11.262135922330096,11.067961165048544,5.825242718446602
104.0,96.69902912621359,80.97087378640776,80.97087378640776,11.262135922330096,11.067961165048544,5.825242718446602
105.0,97.66990291262137,81.35922330097087,81.35922330097087,21.553398058252426,11.067961165048544,5.825242718446602
106.0,97.66990291262137,81.55339805825243,81.55339805825243,22.9126213592233,11.262135922330096,5.825242718446602
107.0,97.66990291262137,80.58252427184466,80.58252427184466,23.300970873786408,11.262135922330096,5.825242718446602
108.0,97.86407766990291,80.19417475728156,80.19417475728156,23.300970873786408,11.262135922330096,5.825242718446602
109.0,97.86407766990291,81.16504854368932,81.16504854368932,23.495145631067963,11.262135922330096,5.825242718446602
110.0,98.05825242718447,80.0,80.0,23.495145631067963,11.262135922330096,5.825242718446602
111.0,98.05825242718447,81.35922330097087,81.35922330097087,23.495145631067963,11.262135922330096,5.825242718446602
112.0,98.05825242718447,80.58252427184466,80.58252427184466,23.495145631067963,11.262135922330096,5.825242718446602
113.0,98.05825242718447,80.0,80.0,23.495145631067963,11.262135922330096,5.825242718446602
114.0,98.83495145631068,80.19417475728156,80.19417475728156,23.495145631067963,11.262135922330096,5.825242718446602
115.0,98.83495145631068,84.46601941747572,84.46601941747572,23.495145631067963,11.262135922330096,5.825242718446602
116.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
117.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
118.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
119.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
120.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
121.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
122.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
123.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
124.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
125.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
126.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
127.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
128.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
129.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
130.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
131.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
132.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
133.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
134.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
