"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","Ertrag"
1.0,4.466019417475728,0.0,0.0,1.1650485436893203,0.0,0.0,5150000.0
2.0,4.854368932038835,0.0,0.0,1.3592233009708738,0.0,0.0,5150000.0
3.0,4.854368932038835,0.0,0.0,1.5533980582524272,0.0,0.0,5150000.0
4.0,4.854368932038835,0.0,0.0,1.5533980582524272,0.0,0.0,5150000.0
5.0,4.854368932038835,0.0,0.0,1.5533980582524272,0.0,0.0,5150000.0
6.0,4.854368932038835,0.0,0.0,1.7475728155339807,0.0,0.0,5150000.0
7.0,4.854368932038835,0.0,0.0,1.7475728155339807,0.0,0.0,5150000.0
8.0,4.854368932038835,0.0,0.0,1.7475728155339807,0.0,0.0,5150000.0
9.0,4.854368932038835,0.0,0.0,1.7475728155339807,0.0,0.0,5150000.0
10.0,4.854368932038835,0.0,0.0,1.7475728155339807,0.0,0.0,5150000.0
11.0,4.854368932038835,0.0,0.0,1.7475728155339807,0.0,0.0,5150000.0
12.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
13.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
14.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
15.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
16.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
17.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
18.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
19.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
20.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
21.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
22.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
23.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
24.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
25.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
26.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
27.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
28.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
29.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
30.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
31.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
32.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
33.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
34.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
35.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
36.0,4.854368932038835,0.0,0.0,1.9417475728155338,0.0,0.0,5150000.0
37.0,4.854368932038835,0.0,0.0,1.9417475728155338,1.1650485436893203,1.1650485436893203,5150000.0
38.0,4.854368932038835,0.0,0.0,1.9417475728155338,1.3592233009708738,1.3592233009708738,5150000.0
39.0,4.854368932038835,0.0,0.0,1.9417475728155338,1.5533980582524272,1.5533980582524272,5150000.0
40.0,4.854368932038835,0.0,0.0,1.9417475728155338,1.5533980582524272,1.5533980582524272,5150000.0
41.0,4.854368932038835,0.0,0.0,1.9417475728155338,1.7475728155339807,1.7475728155339807,5150000.0
42.0,4.854368932038835,0.0,0.0,1.9417475728155338,1.7475728155339807,1.7475728155339807,5150000.0
43.0,4.854368932038835,0.0,0.0,1.9417475728155338,1.7475728155339807,1.7475728155339807,5150000.0
44.0,4.854368932038835,0.0,0.0,1.9417475728155338,1.9417475728155338,1.9417475728155338,5150000.0
45.0,4.854368932038835,0.0,0.0,1.9417475728155338,1.9417475728155338,1.9417475728155338,5150000.0
46.0,4.854368932038835,0.0,0.0,3.8834951456310676,1.9417475728155338,1.9417475728155338,5150000.0
47.0,4.854368932038835,0.0,0.0,4.077669902912621,1.9417475728155338,1.9417475728155338,5150000.0
48.0,4.854368932038835,0.0,0.0,4.466019417475728,1.9417475728155338,1.9417475728155338,5150000.0
49.0,4.854368932038835,0.0,0.0,4.660194174757281,1.9417475728155338,1.9417475728155338,5150000.0
50.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.9417475728155338,5150000.0
51.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.9417475728155338,5150000.0
52.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.9417475728155338,5150000.0
53.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.9417475728155338,5150000.0
54.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.9417475728155338,5150000.0
55.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.9417475728155338,5150000.0
56.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.9417475728155338,5150000.0
57.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.9417475728155338,5149869.359999999
58.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.9417475728155338,5149734.3500000015
59.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.9417475728155338,5149594.97
60.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5149497.680000002
61.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5149397.630000001
62.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5149294.820000001
63.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5149189.249999999
64.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5149080.920000002
65.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5148969.830000001
66.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5148855.980000001
67.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5148739.37
68.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5148620.000000002
69.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5148497.869999998
70.0,4.854368932038835,0.0,0.0,4.854368932038835,1.9417475728155338,1.3592233009708738,5148372.9799999995
