"tick","GRCount","STCount"
1.0,3000,400
2.0,3000,400
3.0,3000,400
4.0,3000,400
5.0,3000,400
6.0,3000,400
7.0,3000,400
8.0,3000,400
9.0,3000,400
10.0,3000,400
11.0,3000,400
12.0,3000,400
13.0,3000,400
14.0,3000,400
15.0,3000,400
16.0,3000,400
17.0,3000,400
18.0,3000,400
19.0,3000,400
20.0,3000,400
21.0,3000,400
22.0,3000,400
23.0,3000,400
24.0,3000,400
25.0,3000,400
26.0,3000,400
27.0,3000,400
28.0,3000,400
29.0,3000,400
30.0,3000,400
31.0,3000,400
32.0,7002,400
33.0,7002,400
34.0,7002,400
35.0,10967,400
36.0,14962,400
37.0,14962,400
38.0,18999,400
39.0,18999,400
40.0,18999,400
41.0,18999,400
42.0,18999,400
43.0,18999,400
44.0,18999,400
45.0,18999,400
46.0,18999,400
47.0,18999,400
48.0,18999,400
49.0,18999,400
50.0,18999,400
51.0,18999,400
52.0,18999,400
53.0,25882,3123
54.0,31898,3950
55.0,31155,3950
56.0,31155,3950
57.0,30414,3950
58.0,30414,3950
59.0,29662,3950
60.0,29662,3950
61.0,28898,3950
62.0,28898,3950
63.0,28898,3950
64.0,28898,3950
65.0,28898,3950
66.0,28898,3950
67.0,28898,3950
68.0,28898,3950
69.0,28898,3950
70.0,28898,3950
71.0,28898,3950
72.0,28898,3950
73.0,28898,3950
74.0,28898,3950
75.0,28898,3950
76.0,28898,3950
77.0,28898,3950
78.0,28898,3950
79.0,28898,3950
80.0,28898,3950
81.0,27829,3950
82.0,27829,3950
83.0,26827,3950
84.0,19315,3950
85.0,17850,3950
86.0,17121,3950
87.0,14913,3950
88.0,14168,3950
89.0,12659,3950
90.0,11935,3950
91.0,24244,3950
92.0,24244,3950
93.0,23508,3950
94.0,23508,3950
95.0,20237,3950
96.0,20237,3950
97.0,20237,3950
98.0,7726,3950
99.0,7726,3950
100.0,7726,3950
101.0,4558,3950
102.0,4558,3950
103.0,4133,3950
104.0,3296,3950
105.0,2506,3950
106.0,1689,3950
107.0,1305,3950
108.0,1305,3950
109.0,1305,3950
110.0,1305,3950
111.0,1305,3950
112.0,1305,3950
113.0,1305,29620
114.0,1305,37520
115.0,1305,37520
116.0,1305,39065
117.0,981,39065
118.0,981,39065
119.0,981,39065
120.0,981,39065
121.0,981,39065
122.0,981,39065
123.0,981,39065
124.0,981,39065
125.0,981,39065
126.0,981,39065
127.0,981,39065
128.0,981,39065
129.0,981,39065
130.0,981,39065
131.0,981,39065
132.0,981,39065
133.0,981,39065
134.0,981,39065
135.0,981,39065
136.0,981,39065
137.0,981,39065
138.0,981,39065
139.0,981,39065
140.0,981,39065
141.0,981,39065
142.0,981,39065
143.0,981,39065
144.0,981,39065
145.0,981,39065
146.0,981,39065
147.0,981,39065
148.0,981,39065
149.0,981,39065
150.0,981,39065
151.0,981,39065
152.0,981,39065
153.0,981,39065
154.0,981,39065
155.0,981,39065
156.0,981,39065
157.0,981,39065
158.0,981,39065
159.0,981,39065
160.0,981,39065
161.0,981,39065
162.0,981,39065
163.0,981,39065
164.0,981,39065
165.0,981,39065
166.0,981,39065
