"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw"
1.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
2.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
3.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
4.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
5.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
6.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
7.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
8.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
9.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
10.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
11.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
12.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
13.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
14.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
15.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
16.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
17.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
18.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
19.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
20.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
21.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
22.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
23.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
24.0,0.0,3.701923076923077,0.0,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
25.0,1.153846153846154,3.701923076923077,1.153846153846154,75.72115384615384,75.72115384615384,75.72115384615384,1.0,0.0,0.0
26.0,2.067307692307692,3.701923076923077,2.067307692307692,79.61538461538461,75.72115384615384,75.72115384615384,1.0,0.0,0.0
27.0,2.067307692307692,3.701923076923077,2.067307692307692,79.61538461538461,75.72115384615384,75.72115384615384,1.0,0.0,0.0
28.0,2.5961538461538463,6.105769230769231,2.5961538461538463,79.61538461538461,75.72115384615384,75.72115384615384,1.0,0.0,0.0
29.0,2.5961538461538463,6.105769230769231,2.5961538461538463,79.61538461538461,75.72115384615384,75.72115384615384,1.0,0.0,0.0
30.0,3.701923076923077,8.60576923076923,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
31.0,3.701923076923077,8.60576923076923,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
32.0,3.701923076923077,8.60576923076923,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
33.0,3.701923076923077,8.60576923076923,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
34.0,3.701923076923077,8.60576923076923,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
35.0,3.701923076923077,8.60576923076923,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
36.0,3.701923076923077,13.701923076923078,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
37.0,3.701923076923077,13.701923076923078,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
38.0,3.701923076923077,13.701923076923078,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
39.0,3.701923076923077,15.769230769230768,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
40.0,3.701923076923077,15.769230769230768,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
41.0,3.701923076923077,15.769230769230768,3.701923076923077,93.17307692307692,75.72115384615384,75.72115384615384,1.0,0.0,0.0
42.0,3.701923076923077,15.769230769230768,3.701923076923077,93.17307692307692,75.96153846153845,75.96153846153845,1.0,0.0,0.0
