"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1.0,5150000.0,2.912621359223301,0.0,0.0,31.456310679611647,0.0,0.0
2.0,5150000.0,9.514563106796116,0.0,0.0,63.689320388349515,0.0,0.0
3.0,5150000.0,11.262135922330096,0.0,0.0,67.76699029126215,0.0,0.0
4.0,5150000.0,12.03883495145631,0.0,0.0,68.73786407766991,0.0,0.0
5.0,5150000.0,12.427184466019417,0.0,0.0,69.32038834951456,0.0,0.0
6.0,5150000.0,12.815533980582524,0.0,0.0,69.70873786407768,0.0,0.0
7.0,5150000.0,12.815533980582524,0.0,0.0,69.70873786407768,0.0,0.0
8.0,5150000.0,12.815533980582524,0.0,0.0,70.29126213592232,0.0,0.0
9.0,5150000.0,12.815533980582524,0.0,0.0,70.29126213592232,0.0,0.0
10.0,5150000.0,12.815533980582524,0.0,0.0,70.29126213592232,0.0,0.0
11.0,5150000.0,12.815533980582524,0.0,0.0,70.29126213592232,0.0,0.0
12.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
13.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
14.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
15.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
16.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
17.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
18.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
19.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
20.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
21.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
22.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
23.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
24.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
25.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
26.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
27.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
28.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
29.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
30.0,5150000.0,12.815533980582524,0.0,0.0,70.48543689320388,0.0,0.0
