"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
1.0,5150000.0,2.524271844660194,0.0,0.0,0.7766990291262136,0.0,0.0
2.0,5150000.0,2.7184466019417477,0.0,0.0,1.1650485436893203,0.0,0.0
3.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
4.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
5.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
6.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
7.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
8.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
9.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
10.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
11.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
12.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
13.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
14.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
15.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
16.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
17.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
18.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
19.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
20.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
21.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
22.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
23.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
24.0,5150000.0,2.912621359223301,0.0,0.0,1.3592233009708738,0.0,0.0
25.0,5150000.0,2.912621359223301,0.7766990291262136,0.7766990291262136,1.3592233009708738,0.0,0.0
26.0,5150000.0,2.912621359223301,0.9708737864077669,0.9708737864077669,1.3592233009708738,0.0,0.0
27.0,5150000.0,2.912621359223301,0.9708737864077669,0.9708737864077669,1.3592233009708738,0.0,0.0
28.0,5150000.0,3.6893203883495143,1.7475728155339807,1.7475728155339807,1.3592233009708738,0.0,0.0
29.0,5150000.0,3.8834951456310676,1.7475728155339807,1.7475728155339807,1.3592233009708738,0.0,0.0
30.0,5150000.0,6.213592233009709,2.524271844660194,2.524271844660194,1.3592233009708738,0.0,0.0
31.0,5150000.0,6.796116504854369,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0
32.0,5150000.0,7.3786407766990285,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0
33.0,5150000.0,7.3786407766990285,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0
34.0,5150000.0,7.3786407766990285,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0
35.0,5150000.0,7.3786407766990285,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0
36.0,5150000.0,13.009708737864079,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0
37.0,5150000.0,13.78640776699029,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0
38.0,5150000.0,14.174757281553399,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.0,0.0
39.0,5150000.0,20.97087378640777,2.7184466019417477,2.7184466019417477,1.3592233009708738,0.7766990291262136,0.7766990291262136
40.0,5150000.0,21.941747572815533,2.7184466019417477,2.7184466019417477,1.3592233009708738,1.1650485436893203,1.1650485436893203
41.0,5150000.0,22.718446601941746,2.7184466019417477,2.7184466019417477,1.3592233009708738,1.1650485436893203,1.1650485436893203
42.0,5150000.0,22.9126213592233,2.7184466019417477,2.7184466019417477,1.3592233009708738,1.3592233009708738,1.3592233009708738
