"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht"
1.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
2.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
3.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
4.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
5.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
6.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
7.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
8.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
9.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
10.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
11.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
12.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
13.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
14.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
15.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
16.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
17.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
18.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
19.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
20.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
21.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
22.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
23.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.0,0.0
24.0,0.0,1.7307692307692308,0.0,35.19230769230769,0.19230769230769232,0.19230769230769232
25.0,0.38461538461538464,1.7307692307692308,0.38461538461538464,35.19230769230769,0.576923076923077,0.576923076923077
26.0,0.7692307692307693,1.7307692307692308,0.7692307692307693,35.19230769230769,2.1153846153846154,2.1153846153846154
27.0,0.7692307692307693,1.7307692307692308,0.7692307692307693,44.42307692307692,3.2692307692307696,3.2692307692307696
28.0,1.153846153846154,4.038461538461538,1.153846153846154,44.42307692307692,5.0,5.0
29.0,1.153846153846154,4.038461538461538,1.153846153846154,44.42307692307692,6.730769230769231,6.730769230769231
30.0,1.7307692307692308,7.5,1.7307692307692308,44.42307692307692,8.076923076923077,8.076923076923077
31.0,1.7307692307692308,7.5,1.7307692307692308,44.42307692307692,10.384615384615385,10.384615384615385
32.0,1.7307692307692308,7.5,1.7307692307692308,44.42307692307692,13.076923076923078,13.076923076923078
33.0,1.7307692307692308,7.5,1.7307692307692308,44.42307692307692,16.538461538461537,16.538461538461537
34.0,1.7307692307692308,7.5,1.7307692307692308,44.42307692307692,19.807692307692307,19.807692307692307
35.0,1.7307692307692308,7.5,1.7307692307692308,44.42307692307692,23.076923076923077,23.076923076923077
36.0,1.7307692307692308,13.461538461538462,1.7307692307692308,44.42307692307692,25.576923076923073,25.576923076923073
37.0,1.7307692307692308,13.461538461538462,1.7307692307692308,44.42307692307692,29.423076923076923,29.423076923076923
38.0,1.7307692307692308,13.461538461538462,1.7307692307692308,44.42307692307692,30.76923076923077,30.76923076923077
39.0,1.7307692307692308,16.346153846153847,1.7307692307692308,44.42307692307692,32.30769230769231,32.30769230769231
40.0,1.7307692307692308,16.346153846153847,1.7307692307692308,44.42307692307692,33.07692307692307,33.07692307692307
41.0,1.7307692307692308,16.346153846153847,1.7307692307692308,44.42307692307692,34.03846153846154,34.03846153846154
42.0,1.7307692307692308,16.346153846153847,1.7307692307692308,44.42307692307692,34.61538461538461,34.61538461538461
43.0,1.7307692307692308,16.346153846153847,1.7307692307692308,44.42307692307692,35.0,35.0
44.0,1.7307692307692308,16.346153846153847,1.7307692307692308,44.42307692307692,35.96153846153846,35.96153846153846
45.0,1.9230769230769231,16.346153846153847,1.9230769230769231,44.42307692307692,36.92307692307693,36.92307692307693
46.0,4.038461538461538,16.346153846153847,4.038461538461538,100.0,37.11538461538461,37.11538461538461
47.0,5.1923076923076925,16.346153846153847,5.1923076923076925,100.0,37.88461538461539,37.88461538461539
48.0,5.1923076923076925,16.346153846153847,5.1923076923076925,100.0,38.07692307692307,38.07692307692307
49.0,6.730769230769231,21.53846153846154,6.730769230769231,100.0,38.65384615384615,38.65384615384615
50.0,6.730769230769231,27.884615384615387,6.730769230769231,100.0,39.03846153846154,39.03846153846154
51.0,7.5,27.884615384615387,7.5,100.0,40.57692307692308,40.57692307692308
52.0,7.5,27.884615384615387,7.5,100.0,41.15384615384615,41.15384615384615
53.0,7.5,31.92307692307692,7.5,100.0,41.53846153846154,41.53846153846154
54.0,9.230769230769232,34.23076923076923,9.230769230769232,100.0,42.11538461538461,42.11538461538461
55.0,9.230769230769232,34.23076923076923,9.230769230769232,100.0,42.30769230769231,42.30769230769231
56.0,10.192307692307692,34.23076923076923,10.192307692307692,100.0,42.30769230769231,42.30769230769231
57.0,10.192307692307692,34.23076923076923,10.192307692307692,100.0,42.5,42.5
58.0,11.73076923076923,34.23076923076923,11.73076923076923,100.0,42.69230769230769,42.69230769230769
59.0,11.73076923076923,34.23076923076923,11.73076923076923,100.0,42.88461538461538,42.88461538461538
60.0,14.23076923076923,34.23076923076923,10.192307692307692,100.0,31.538461538461537,42.88461538461538
61.0,14.23076923076923,34.23076923076923,10.192307692307692,100.0,31.73076923076923,43.07692307692308
62.0,14.807692307692308,34.23076923076923,10.76923076923077,100.0,31.73076923076923,43.46153846153846
