"tick","GRCount","STCount"
1.0,20,700
2.0,20,700
3.0,20,700
4.0,20,700
5.0,20,700
6.0,20,700
7.0,20,700
8.0,20,700
9.0,20,700
10.0,20,700
11.0,20,700
12.0,20,700
13.0,20,700
14.0,20,700
15.0,20,700
16.0,20,700
17.0,20,700
18.0,20,700
19.0,20,700
20.0,20,700
21.0,20,700
22.0,20,700
23.0,20,700
24.0,20,700
25.0,20,700
26.0,20,778
27.0,30,778
28.0,30,778
29.0,48,778
30.0,48,778
31.0,48,778
32.0,48,778
33.0,48,778
34.0,48,778
35.0,88,778
36.0,88,778
37.0,88,778
38.0,117,778
39.0,117,778
40.0,117,778
41.0,117,778
42.0,117,778
43.0,117,778
44.0,117,778
45.0,117,4578
46.0,117,4578
47.0,117,4578
48.0,168,4578
49.0,219,4578
50.0,219,4578
51.0,219,4578
52.0,284,4578
53.0,348,4578
54.0,348,4578
55.0,348,4578
56.0,348,4578
57.0,348,4578
58.0,348,4578
59.0,348,4578
60.0,348,4578
61.0,348,4578
62.0,348,4578
63.0,348,4578
64.0,348,4578
65.0,348,4578
66.0,348,4578
67.0,348,4578
68.0,348,4578
69.0,507,4578
70.0,507,5118
71.0,661,5118
72.0,348,5214
73.0,348,5214
74.0,348,5214
75.0,348,5214
76.0,348,5214
77.0,348,5214
78.0,348,5214
79.0,348,5214
80.0,348,5214
81.0,348,5214
82.0,348,5214
83.0,348,5214
84.0,260,5214
85.0,260,5214
86.0,260,5214
87.0,260,5214
88.0,260,5214
89.0,260,5214
90.0,260,5214
91.0,260,5214
92.0,260,5214
93.0,260,5214
94.0,260,5214
95.0,178,5214
96.0,178,5214
97.0,178,5214
98.0,178,5214
99.0,178,5214
100.0,178,5214
101.0,336,5214
102.0,465,5214
103.0,465,5214
104.0,222,6839
105.0,222,6839
106.0,222,6839
107.0,222,6839
108.0,222,6839
109.0,222,6839
110.0,222,6839
111.0,222,6839
112.0,222,6839
113.0,222,6839
114.0,222,6839
115.0,222,6839
116.0,222,6839
117.0,93,6839
118.0,93,6839
119.0,93,6839
120.0,93,6839
121.0,93,6839
122.0,93,6839
123.0,93,6839
124.0,93,6839
125.0,93,6839
126.0,93,6839
127.0,93,6839
128.0,93,6839
129.0,93,6839
130.0,93,6839
131.0,93,6839
132.0,93,6839
133.0,93,6839
134.0,93,6839
135.0,93,6839
136.0,93,6839
137.0,93,6839
138.0,93,6839
139.0,93,6839
140.0,93,6839
141.0,93,6839
142.0,93,6839
143.0,93,6839
144.0,93,6839
145.0,93,6839
146.0,93,6839
147.0,93,6839
148.0,93,6839
149.0,93,6839
150.0,93,6839
151.0,93,6839
152.0,93,6839
153.0,93,6839
154.0,93,6839
155.0,93,6839
156.0,93,6839
157.0,93,6839
158.0,93,6839
159.0,93,6839
160.0,93,6839
161.0,93,6839
162.0,93,6839
163.0,93,6839
164.0,93,6839
165.0,93,6839
166.0,93,6839
