"tick","Ertrag","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag","ResistenzPflanze","behaviour"
1.0,5150000.0,4.077669902912621,0.0,0.0,19.223300970873787,0.0,0.0,3.0,0.0
2.0,5150000.0,9.514563106796116,0.0,0.0,46.601941747572816,0.0,0.0,3.0,0.0
3.0,5150000.0,10.097087378640776,0.0,0.0,50.873786407766985,0.0,0.0,3.0,0.0
4.0,5150000.0,11.45631067961165,0.0,0.0,53.398058252427184,0.0,0.0,3.0,0.0
5.0,5150000.0,11.650485436893204,0.0,0.0,54.1747572815534,0.0,0.0,3.0,0.0
6.0,5150000.0,11.650485436893204,0.0,0.0,54.95145631067962,0.0,0.0,3.0,0.0
7.0,5150000.0,11.650485436893204,0.0,0.0,55.33980582524271,0.0,0.0,3.0,0.0
8.0,5150000.0,11.650485436893204,0.0,0.0,55.33980582524271,0.0,0.0,3.0,0.0
9.0,5150000.0,11.844660194174757,0.0,0.0,55.33980582524271,0.0,0.0,3.0,0.0
10.0,5150000.0,11.844660194174757,0.0,0.0,55.533980582524265,0.0,0.0,3.0,0.0
11.0,5150000.0,11.844660194174757,0.0,0.0,55.92233009708738,0.0,0.0,3.0,0.0
12.0,5150000.0,12.03883495145631,0.0,0.0,55.92233009708738,0.0,0.0,3.0,0.0
13.0,5150000.0,12.03883495145631,0.0,0.0,56.116504854368934,0.0,0.0,3.0,0.0
14.0,5150000.0,12.03883495145631,0.0,0.0,56.116504854368934,0.0,0.0,3.0,0.0
15.0,5150000.0,12.03883495145631,0.0,0.0,56.310679611650485,0.0,0.0,3.0,0.0
16.0,5150000.0,12.03883495145631,0.0,0.0,56.310679611650485,0.0,0.0,3.0,0.0
17.0,5150000.0,12.03883495145631,0.0,0.0,56.310679611650485,0.0,0.0,3.0,0.0
18.0,5150000.0,12.03883495145631,0.0,0.0,56.310679611650485,0.0,0.0,3.0,0.0
19.0,5150000.0,12.03883495145631,0.0,0.0,56.310679611650485,0.0,0.0,3.0,0.0
20.0,5150000.0,12.03883495145631,0.0,0.0,56.310679611650485,0.0,0.0,3.0,0.0
21.0,5150000.0,12.03883495145631,0.0,0.0,56.310679611650485,0.0,0.0,3.0,0.0
22.0,5150000.0,12.03883495145631,0.0,0.0,56.310679611650485,0.0,0.0,3.0,0.0
23.0,5150000.0,12.03883495145631,0.0,0.0,56.310679611650485,0.0,0.0,3.0,0.0
24.0,5150000.0,12.03883495145631,0.0,0.0,56.310679611650485,0.0,0.0,3.0,0.0
25.0,5150000.0,12.03883495145631,2.912621359223301,2.912621359223301,56.310679611650485,0.0,0.0,3.0,0.0
26.0,5150000.0,12.03883495145631,5.631067961165048,5.631067961165048,56.310679611650485,0.0,0.0,3.0,0.0
27.0,5150000.0,12.03883495145631,5.631067961165048,5.631067961165048,56.310679611650485,0.0,0.0,3.0,0.0
28.0,5150000.0,12.03883495145631,7.572815533980583,7.572815533980583,56.310679611650485,0.0,0.0,3.0,0.0
29.0,5150000.0,12.03883495145631,7.572815533980583,7.572815533980583,56.310679611650485,0.0,0.0,3.0,0.0
30.0,5150000.0,13.203883495145632,9.12621359223301,9.12621359223301,56.310679611650485,0.0,0.0,3.0,0.0
31.0,5150000.0,13.592233009708737,9.12621359223301,9.12621359223301,56.310679611650485,45.04854368932038,45.04854368932038,3.0,0.0
32.0,5150000.0,13.592233009708737,9.12621359223301,9.12621359223301,56.310679611650485,49.70873786407767,49.70873786407767,3.0,0.0
33.0,5150000.0,13.592233009708737,9.12621359223301,9.12621359223301,56.310679611650485,52.81553398058253,52.81553398058253,3.0,0.0
34.0,5150000.0,13.592233009708737,9.12621359223301,9.12621359223301,56.310679611650485,53.980582524271846,53.980582524271846,3.0,0.0
35.0,5150000.0,13.592233009708737,9.12621359223301,9.12621359223301,56.310679611650485,54.95145631067962,54.95145631067962,3.0,0.0
36.0,5150000.0,14.757281553398057,9.12621359223301,9.12621359223301,56.310679611650485,55.33980582524271,55.33980582524271,3.0,0.0
37.0,5150000.0,14.951456310679612,9.12621359223301,9.12621359223301,56.310679611650485,55.72815533980583,55.72815533980583,3.0,0.0
38.0,5150000.0,14.951456310679612,9.12621359223301,9.12621359223301,56.310679611650485,56.116504854368934,56.116504854368934,3.0,0.0
39.0,5150000.0,15.728155339805824,9.12621359223301,9.12621359223301,56.310679611650485,56.116504854368934,56.116504854368934,3.0,0.0
40.0,5150000.0,15.922330097087379,9.12621359223301,9.12621359223301,56.310679611650485,56.116504854368934,56.116504854368934,3.0,0.0
41.0,5150000.0,15.922330097087379,9.12621359223301,9.12621359223301,56.310679611650485,56.116504854368934,56.116504854368934,3.0,0.0
42.0,5150000.0,15.922330097087379,9.12621359223301,9.12621359223301,56.310679611650485,56.310679611650485,56.310679611650485,3.0,0.0
