"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour"
1.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
2.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
3.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
4.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
5.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
6.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
7.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
8.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
9.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
10.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
11.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
12.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
13.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
14.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
15.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
16.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
17.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
18.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
19.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
20.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
21.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
22.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
23.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
24.0,0.0,2.6538461538461537,0.0,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
25.0,0.6538461538461539,2.6538461538461537,0.6538461538461539,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
26.0,1.3269230769230769,2.6538461538461537,1.3269230769230769,62.55769230769231,62.55769230769231,62.55769230769231,2.0,0.0
27.0,1.3269230769230769,2.6538461538461537,1.3269230769230769,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
28.0,1.9230769230769231,2.769230769230769,1.9230769230769231,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
29.0,1.9230769230769231,2.769230769230769,1.9230769230769231,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
30.0,2.6538461538461537,2.9615384615384617,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
31.0,2.6538461538461537,2.9615384615384617,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
32.0,2.6538461538461537,2.9615384615384617,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
33.0,2.6538461538461537,2.9615384615384617,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
34.0,2.6538461538461537,2.9615384615384617,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
35.0,2.6538461538461537,2.9615384615384617,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
36.0,2.6538461538461537,3.3846153846153846,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
37.0,2.6538461538461537,3.3846153846153846,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
38.0,2.6538461538461537,3.3846153846153846,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
39.0,2.6538461538461537,3.6923076923076925,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
40.0,2.6538461538461537,3.6923076923076925,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
41.0,2.6538461538461537,3.6923076923076925,2.6538461538461537,65.26923076923077,62.55769230769231,62.55769230769231,2.0,0.0
42.0,2.6538461538461537,3.6923076923076925,2.6538461538461537,65.26923076923077,62.57692307692307,62.57692307692307,2.0,0.0
43.0,2.6538461538461537,3.6923076923076925,2.6538461538461537,65.26923076923077,62.63461538461539,62.63461538461539,2.0,0.0
44.0,2.6538461538461537,3.6923076923076925,2.6538461538461537,65.26923076923077,62.71153846153846,62.71153846153846,2.0,0.0
