"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht","Resistance","Behaviour","AnzahlFungizidanw"
1.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
2.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
3.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
4.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
5.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
6.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
7.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
8.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
9.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
10.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
11.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
12.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
13.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
14.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
15.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
16.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
17.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
18.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
19.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
20.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
21.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
22.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
23.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
24.0,0.0,3.701923076923077,0.0,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
25.0,1.1057692307692308,3.701923076923077,1.1057692307692308,60.480769230769226,60.480769230769226,60.480769230769226,1.0,2.0,0.0
26.0,1.9230769230769231,3.701923076923077,1.9230769230769231,66.29807692307692,60.480769230769226,60.480769230769226,1.0,2.0,0.0
27.0,1.9230769230769231,3.701923076923077,1.9230769230769231,66.29807692307692,60.480769230769226,60.480769230769226,1.0,2.0,0.0
28.0,2.7884615384615388,5.8173076923076925,2.7884615384615388,66.29807692307692,60.480769230769226,60.480769230769226,1.0,2.0,0.0
29.0,2.7884615384615388,5.8173076923076925,2.7884615384615388,66.29807692307692,60.480769230769226,60.480769230769226,1.0,2.0,0.0
30.0,3.701923076923077,8.89423076923077,3.701923076923077,86.20192307692308,60.480769230769226,60.480769230769226,1.0,2.0,0.0
31.0,3.701923076923077,8.89423076923077,3.701923076923077,86.20192307692308,60.480769230769226,60.480769230769226,1.0,2.0,0.0
32.0,3.701923076923077,8.89423076923077,3.701923076923077,86.20192307692308,60.480769230769226,60.480769230769226,1.0,2.0,0.0
