"tick","GRCount","STCount"
1.0,270,1200
2.0,270,1200
3.0,270,1200
4.0,270,1200
5.0,270,1200
6.0,270,1200
7.0,270,1200
8.0,270,1200
9.0,270,1200
10.0,270,1200
11.0,270,1200
12.0,270,1200
13.0,270,1200
14.0,270,1200
15.0,270,1200
16.0,270,1200
17.0,270,1200
18.0,270,1200
19.0,270,1200
20.0,270,1200
21.0,270,1200
22.0,270,1200
23.0,270,1200
24.0,270,1200
25.0,270,1269
26.0,270,1269
27.0,328,1269
28.0,328,1269
29.0,411,1560
30.0,411,1560
31.0,411,1560
32.0,411,1560
33.0,411,1560
34.0,411,1560
35.0,576,1560
36.0,576,1560
37.0,576,1560
38.0,697,1560
39.0,697,1560
40.0,697,1560
41.0,697,1560
42.0,697,1560
43.0,697,1560
44.0,697,3880
45.0,697,3880
46.0,697,3880
47.0,697,3880
48.0,840,3880
49.0,974,3880
50.0,974,3880
51.0,974,3880
52.0,1143,3880
53.0,1330,3880
54.0,1544,3880
55.0,1475,3880
56.0,1410,3880
57.0,1410,3880
58.0,1346,3880
59.0,1346,3880
60.0,1274,3880
61.0,1274,3880
62.0,1274,3880
63.0,1274,3880
64.0,1274,3880
65.0,1274,3880
66.0,1274,3880
67.0,1274,3880
68.0,1274,3880
69.0,1457,4297
70.0,1457,4297
71.0,1668,4661
72.0,1668,4661
73.0,1668,4661
74.0,1668,4661
75.0,1654,4661
76.0,1616,4661
77.0,1587,4661
78.0,1587,4661
79.0,2042,4661
80.0,2508,5326
81.0,2486,5326
82.0,2486,5326
83.0,2486,5326
84.0,2170,5326
85.0,2170,5326
86.0,2142,5326
87.0,2142,5326
88.0,2112,5326
89.0,2112,5326
90.0,2049,5326
91.0,2049,5326
92.0,2019,5326
93.0,2019,5326
94.0,1994,5326
95.0,1691,5326
96.0,1677,5326
97.0,1677,5326
98.0,1677,5326
99.0,1677,5326
100.0,1677,5326
101.0,1626,5326
102.0,2067,7645
103.0,2047,7645
104.0,2440,7645
105.0,2889,7645
106.0,2866,7645
107.0,2837,7645
108.0,2800,7645
109.0,2780,7645
110.0,2780,7645
111.0,2780,7645
112.0,2780,7645
113.0,2780,7645
114.0,3144,7645
115.0,3144,7645
116.0,3127,7645
117.0,2182,7645
118.0,2182,7645
119.0,2182,7645
120.0,2182,7645
121.0,2182,7645
122.0,2182,7645
123.0,2182,7645
124.0,2182,7645
125.0,2182,7645
126.0,2182,7645
127.0,2182,7645
128.0,2182,7645
129.0,2182,7645
130.0,2182,7645
131.0,2182,7645
132.0,2182,7645
133.0,2182,7645
134.0,2182,7645
135.0,2182,7645
136.0,2182,7645
137.0,2182,7645
138.0,2182,7645
139.0,2182,7645
140.0,2182,7645
141.0,2182,7645
142.0,2182,7645
143.0,2182,7645
144.0,2182,7645
145.0,2182,7645
146.0,2182,7645
147.0,2182,7645
148.0,2182,7645
149.0,2182,7645
150.0,2182,7645
151.0,2182,7645
152.0,2182,7645
153.0,2182,7645
154.0,2182,7645
155.0,2182,7645
156.0,2182,7645
157.0,2182,7645
158.0,2182,7645
159.0,2182,7645
160.0,2182,7645
161.0,2182,7645
162.0,2182,7645
163.0,2182,7645
164.0,2182,7645
165.0,2182,7645
166.0,2182,7645
