"tick","GRCount","STCount"
1.0,20,700
2.0,20,700
3.0,20,700
4.0,20,700
5.0,20,700
6.0,20,700
7.0,20,700
8.0,20,700
9.0,20,700
10.0,20,700
11.0,20,700
12.0,20,700
13.0,20,700
14.0,20,700
15.0,20,700
16.0,20,700
17.0,20,700
18.0,20,700
19.0,20,700
20.0,20,700
21.0,20,700
22.0,20,700
23.0,20,700
24.0,20,700
25.0,20,700
26.0,20,802
27.0,29,802
28.0,29,802
29.0,44,802
30.0,44,802
31.0,44,802
32.0,44,802
33.0,44,802
34.0,44,802
35.0,84,802
36.0,84,802
37.0,84,802
38.0,112,802
39.0,112,802
40.0,112,802
41.0,112,802
42.0,112,802
43.0,112,802
44.0,112,802
45.0,112,5002
46.0,112,5002
47.0,112,5002
48.0,161,5002
49.0,209,5002
50.0,209,5002
51.0,209,5002
52.0,266,5002
53.0,323,5002
54.0,323,5002
55.0,323,5002
56.0,323,5002
57.0,323,5002
58.0,323,5002
59.0,323,5002
60.0,323,5002
61.0,323,5002
62.0,323,5002
63.0,323,5002
64.0,323,5002
65.0,323,5002
66.0,323,5002
67.0,323,5002
68.0,323,5002
69.0,472,5002
70.0,472,5955
71.0,626,5955
72.0,626,7333
73.0,626,7333
74.0,626,7333
75.0,626,7333
76.0,626,7333
77.0,626,7333
78.0,626,7333
79.0,1039,7333
80.0,1461,7333
81.0,1461,10112
82.0,1461,10112
83.0,1461,10112
84.0,1382,10112
85.0,1382,10112
86.0,1382,10112
87.0,1382,10112
88.0,1382,10112
89.0,1382,10112
90.0,1382,10112
91.0,1382,10112
92.0,1382,10112
93.0,1382,10112
94.0,1382,10112
95.0,1209,10112
96.0,1209,10112
97.0,1209,10112
98.0,1209,10112
99.0,1209,10112
100.0,1209,10112
101.0,2458,10112
102.0,3575,10112
103.0,3575,10112
104.0,4697,15978
105.0,4766,15978
106.0,4766,15978
107.0,4766,15978
108.0,4766,15978
109.0,4766,15978
110.0,4766,15978
111.0,4766,15978
112.0,4766,15978
113.0,4838,15978
114.0,4838,15978
115.0,4838,15978
116.0,4838,15978
117.0,3438,15978
118.0,3438,15978
119.0,3438,15978
120.0,3438,15978
121.0,3438,15978
122.0,3438,15978
123.0,3438,15978
124.0,3438,15978
125.0,3438,15978
126.0,3438,15978
127.0,3438,15978
128.0,3438,15978
129.0,3438,15978
130.0,3438,15978
131.0,3438,15978
132.0,3438,15978
133.0,3438,15978
134.0,3438,15978
135.0,3438,15978
136.0,3438,15978
137.0,3438,15978
138.0,3438,15978
139.0,3438,15978
140.0,3438,15978
141.0,3438,15978
142.0,3438,15978
143.0,3438,15978
144.0,3438,15978
145.0,3438,15978
146.0,3438,15978
147.0,3438,15978
148.0,3438,15978
149.0,3438,15978
150.0,3438,15978
151.0,3438,15978
152.0,3438,15978
153.0,3438,15978
154.0,3438,15978
155.0,3438,15978
156.0,3438,15978
157.0,3438,15978
158.0,3438,15978
159.0,3438,15978
160.0,3438,15978
161.0,3438,15978
162.0,3438,15978
163.0,3438,15978
164.0,3438,15978
165.0,3438,15978
166.0,3438,15978
