"tick","GRCount","STCount"
1.0,80,3000
2.0,80,3000
3.0,80,3000
4.0,80,3000
5.0,80,3000
6.0,80,3000
7.0,80,3000
8.0,80,3000
9.0,80,3000
10.0,80,3000
11.0,80,3000
12.0,80,3000
13.0,80,3000
14.0,80,3000
15.0,80,3000
16.0,80,3000
17.0,80,3000
18.0,80,3000
19.0,80,3000
20.0,80,3000
21.0,80,3000
22.0,80,3000
23.0,80,3000
24.0,80,3000
25.0,80,3546
26.0,80,3546
27.0,145,3546
28.0,145,3546
29.0,229,6264
30.0,229,6264
31.0,229,6264
32.0,229,6264
33.0,229,6264
34.0,229,6264
35.0,389,6264
36.0,389,6264
37.0,389,6264
38.0,492,6264
39.0,492,6264
40.0,492,6264
41.0,492,6264
42.0,492,6264
43.0,492,6264
44.0,492,25303
45.0,492,25303
46.0,492,25303
47.0,492,25303
48.0,740,25303
49.0,1011,25303
50.0,1011,25303
51.0,1011,25303
52.0,1320,25303
53.0,1625,25303
54.0,1994,25303
55.0,1974,25303
56.0,1951,25303
57.0,1951,25303
58.0,1933,25303
59.0,1933,25303
60.0,1914,25303
61.0,1914,25303
62.0,1914,25303
63.0,1914,25303
64.0,1914,25303
65.0,1914,25303
66.0,1914,25303
67.0,1914,25303
68.0,1914,25303
69.0,2474,31742
70.0,2474,31742
71.0,3102,36405
72.0,1914,31742
73.0,1914,31742
74.0,1914,31742
75.0,1914,31742
76.0,1914,31742
77.0,1914,31742
78.0,1914,31742
79.0,1914,31742
80.0,1914,31742
81.0,1914,31742
82.0,1914,31742
83.0,1914,31742
84.0,1416,31742
85.0,1416,31742
86.0,1416,31742
87.0,1416,31742
88.0,1416,31742
89.0,1416,31742
90.0,1408,31742
91.0,1385,31742
92.0,1359,31742
93.0,1344,31742
94.0,1329,31742
95.0,899,31742
96.0,894,31742
97.0,894,31742
98.0,892,31742
99.0,892,31742
100.0,892,31742
101.0,453,31742
102.0,464,42031
103.0,464,42031
104.0,477,42031
105.0,488,42031
106.0,488,42031
107.0,486,42031
108.0,486,42031
109.0,484,42031
110.0,484,42031
111.0,483,42031
112.0,483,42031
113.0,483,42031
114.0,487,42031
115.0,487,42031
116.0,487,42031
117.0,33,42031
118.0,33,42031
119.0,33,42031
120.0,33,42031
121.0,33,42031
122.0,33,42031
123.0,33,42031
124.0,33,42031
125.0,33,42031
126.0,33,42031
127.0,33,42031
128.0,33,42031
129.0,33,42031
130.0,33,42031
131.0,33,42031
132.0,33,42031
133.0,33,42031
134.0,33,42031
135.0,33,42031
136.0,33,42031
137.0,33,42031
138.0,33,42031
139.0,33,42031
140.0,33,42031
141.0,33,42031
142.0,33,42031
143.0,33,42031
144.0,33,42031
145.0,33,42031
146.0,33,42031
147.0,33,42031
148.0,33,42031
149.0,33,42031
150.0,33,42031
151.0,33,42031
152.0,33,42031
153.0,33,42031
154.0,33,42031
155.0,33,42031
156.0,33,42031
157.0,33,42031
158.0,33,42031
159.0,33,42031
160.0,33,42031
161.0,33,42031
162.0,33,42031
163.0,33,42031
164.0,33,42031
165.0,33,42031
166.0,33,42031
