"tick","GRCount","STCount"
1.0,20,550
2.0,20,550
3.0,20,550
4.0,20,550
5.0,20,550
6.0,20,550
7.0,20,550
8.0,20,550
9.0,20,550
10.0,20,550
11.0,20,550
12.0,20,550
13.0,20,550
14.0,20,550
15.0,20,550
16.0,20,550
17.0,20,550
18.0,20,550
19.0,20,550
20.0,20,550
21.0,20,550
22.0,20,550
23.0,20,550
24.0,20,550
25.0,20,550
26.0,20,610
27.0,30,610
28.0,30,610
29.0,50,610
30.0,50,610
31.0,50,610
32.0,50,610
33.0,50,610
34.0,50,610
35.0,90,610
36.0,90,610
37.0,90,610
38.0,117,610
39.0,117,610
40.0,117,610
41.0,117,610
42.0,117,610
43.0,117,610
44.0,117,610
45.0,117,3562
46.0,117,3562
47.0,117,3562
48.0,172,3562
49.0,217,3562
50.0,217,3562
51.0,217,3562
52.0,287,3562
53.0,345,3562
54.0,345,3562
55.0,345,3562
56.0,345,3562
57.0,345,3562
58.0,345,3562
59.0,345,3562
60.0,345,3562
61.0,345,3562
62.0,345,3562
63.0,345,3562
64.0,345,3562
65.0,345,3562
66.0,345,3562
67.0,345,3562
68.0,345,3562
69.0,513,3562
70.0,513,3980
71.0,673,3980
72.0,673,4453
73.0,673,4453
74.0,673,4453
75.0,673,4453
76.0,673,4453
77.0,673,4453
78.0,673,4453
79.0,1129,4453
80.0,1577,4453
81.0,1577,5403
82.0,1577,5403
83.0,1577,5403
84.0,1489,5403
85.0,1489,5403
86.0,1489,5403
87.0,1489,5403
88.0,1489,5403
89.0,1489,5403
90.0,1489,5403
91.0,1489,5403
92.0,1489,5403
93.0,1489,5403
94.0,1489,5403
95.0,1320,5403
96.0,1320,5403
97.0,1320,5403
98.0,1320,5403
99.0,1320,5403
100.0,1320,5403
101.0,2691,5403
102.0,3955,5403
103.0,3955,5403
104.0,5202,6044
105.0,6432,6044
106.0,6432,6044
107.0,6432,6044
108.0,6432,6044
109.0,6432,6044
110.0,6432,6044
111.0,6432,6044
112.0,6432,6044
113.0,7680,6044
114.0,7680,6044
115.0,7680,6044
116.0,7680,6044
117.0,5643,6044
118.0,5643,6044
119.0,5643,6044
120.0,5643,6044
121.0,5643,6044
122.0,5643,6044
123.0,5643,6044
124.0,5643,6044
125.0,5643,6044
126.0,5643,6044
127.0,5643,6044
128.0,5643,6044
129.0,5643,6044
130.0,5643,6044
131.0,5643,6044
132.0,5643,6044
133.0,5643,6044
134.0,5643,6044
135.0,5643,6044
136.0,5643,6044
137.0,5643,6044
138.0,5643,6044
139.0,5643,6044
140.0,5643,6044
141.0,5643,6044
142.0,5643,6044
143.0,5643,6044
144.0,5643,6044
145.0,5643,6044
146.0,5643,6044
147.0,5643,6044
148.0,5643,6044
149.0,5643,6044
150.0,5643,6044
151.0,5643,6044
152.0,5643,6044
153.0,5643,6044
154.0,5643,6044
155.0,5643,6044
156.0,5643,6044
157.0,5643,6044
158.0,5643,6044
159.0,5643,6044
160.0,5643,6044
161.0,5643,6044
162.0,5643,6044
163.0,5643,6044
164.0,5643,6044
165.0,5643,6044
166.0,5643,6044
