"tick","BefallGR","BefallGRsicht","BefallGRertrag"
1.0,3.4951456310679614,0.0,0.0
2.0,3.6893203883495143,0.0,0.0
3.0,3.8834951456310676,0.0,0.0
4.0,3.8834951456310676,0.0,0.0
5.0,3.8834951456310676,0.0,0.0
6.0,3.8834951456310676,0.0,0.0
7.0,3.8834951456310676,0.0,0.0
8.0,3.8834951456310676,0.0,0.0
9.0,3.8834951456310676,0.0,0.0
10.0,3.8834951456310676,0.0,0.0
11.0,3.8834951456310676,0.0,0.0
12.0,3.8834951456310676,0.0,0.0
13.0,3.8834951456310676,0.0,0.0
14.0,3.8834951456310676,0.0,0.0
15.0,3.8834951456310676,0.0,0.0
16.0,3.8834951456310676,0.0,0.0
17.0,3.8834951456310676,0.0,0.0
18.0,3.8834951456310676,0.0,0.0
19.0,3.8834951456310676,0.0,0.0
20.0,3.8834951456310676,0.0,0.0
21.0,3.8834951456310676,0.0,0.0
22.0,3.8834951456310676,0.0,0.0
23.0,3.8834951456310676,0.0,0.0
24.0,3.8834951456310676,0.0,0.0
25.0,3.8834951456310676,1.3592233009708738,1.3592233009708738
26.0,3.8834951456310676,1.9417475728155338,1.9417475728155338
27.0,3.8834951456310676,1.9417475728155338,1.9417475728155338
28.0,5.631067961165048,2.7184466019417477,2.7184466019417477
29.0,5.825242718446602,2.7184466019417477,2.7184466019417477
30.0,9.70873786407767,3.4951456310679614,3.4951456310679614
31.0,10.29126213592233,3.6893203883495143,3.6893203883495143
32.0,10.679611650485436,3.6893203883495143,3.6893203883495143
33.0,10.87378640776699,3.6893203883495143,3.6893203883495143
34.0,11.067961165048544,3.6893203883495143,3.6893203883495143
35.0,11.067961165048544,3.6893203883495143,3.6893203883495143
36.0,20.388349514563107,3.6893203883495143,3.6893203883495143
37.0,21.16504854368932,3.6893203883495143,3.6893203883495143
38.0,21.74757281553398,3.6893203883495143,3.6893203883495143
39.0,29.708737864077673,3.6893203883495143,3.6893203883495143
40.0,30.679611650485437,3.6893203883495143,3.6893203883495143
41.0,31.456310679611647,3.6893203883495143,3.6893203883495143
42.0,31.844660194174757,3.6893203883495143,3.6893203883495143
43.0,32.23300970873787,3.6893203883495143,3.6893203883495143
44.0,32.23300970873787,3.6893203883495143,3.6893203883495143
45.0,32.23300970873787,4.854368932038835,4.854368932038835
46.0,32.23300970873787,7.572815533980583,7.572815533980583
47.0,32.23300970873787,8.349514563106796,8.349514563106796
48.0,32.23300970873787,8.349514563106796,8.349514563106796
49.0,44.66019417475729,9.12621359223301,9.12621359223301
50.0,50.679611650485434,9.12621359223301,9.12621359223301
51.0,51.45631067961165,9.12621359223301,9.12621359223301
52.0,51.84466019417475,9.12621359223301,9.12621359223301
53.0,60.970873786407765,9.12621359223301,9.12621359223301
54.0,63.49514563106796,13.009708737864079,13.009708737864079
55.0,64.07766990291263,12.815533980582524,12.815533980582524
56.0,67.57281553398057,14.563106796116504,14.563106796116504
57.0,67.57281553398057,14.563106796116504,14.563106796116504
58.0,67.57281553398057,16.116504854368934,16.116504854368934
59.0,67.76699029126215,16.310679611650485,16.310679611650485
60.0,67.76699029126215,21.35922330097087,15.53398058252427
61.0,72.42718446601941,21.35922330097087,15.53398058252427
62.0,72.62135922330097,22.9126213592233,16.50485436893204
63.0,76.11650485436893,22.718446601941746,16.699029126213592
64.0,76.31067961165049,24.271844660194176,17.281553398058254
65.0,76.69902912621359,24.854368932038835,17.66990291262136
66.0,76.69902912621359,24.466019417475728,17.475728155339805
67.0,76.69902912621359,24.660194174757283,17.66990291262136
68.0,76.69902912621359,24.271844660194176,17.475728155339805
69.0,76.69902912621359,24.466019417475728,17.475728155339805
70.0,76.69902912621359,24.466019417475728,17.475728155339805
71.0,76.69902912621359,24.271844660194176,17.281553398058254
72.0,76.69902912621359,24.660194174757283,17.66990291262136
73.0,76.69902912621359,24.660194174757283,17.66990291262136
74.0,76.69902912621359,24.271844660194176,17.475728155339805
75.0,76.69902912621359,24.07766990291262,17.281553398058254
76.0,76.69902912621359,23.883495145631066,17.0873786407767
77.0,76.69902912621359,24.660194174757283,17.66990291262136
78.0,76.69902912621359,25.04854368932039,8.54368932038835
79.0,76.69902912621359,24.07766990291262,8.155339805825243
80.0,76.69902912621359,26.601941747572816,8.932038834951456
81.0,76.69902912621359,26.796116504854368,8.54368932038835
82.0,76.69902912621359,26.407766990291265,8.737864077669903
83.0,76.69902912621359,35.14563106796116,12.427184466019417
84.0,76.69902912621359,40.0,0.0
85.0,76.69902912621359,40.77669902912621,0.0
86.0,76.69902912621359,48.349514563106794,0.0
87.0,76.69902912621359,41.55339805825243,0.0
88.0,76.69902912621359,47.37864077669903,0.0
89.0,76.69902912621359,48.932038834951456,0.0
90.0,76.69902912621359,55.33980582524271,4.854368932038835
91.0,76.69902912621359,57.86407766990291,6.990291262135923
92.0,76.69902912621359,59.417475728155345,9.320388349514563
93.0,76.69902912621359,60.38834951456311,10.097087378640776
94.0,76.69902912621359,59.80582524271845,10.097087378640776
95.0,76.69902912621359,59.02912621359223,10.097087378640776
96.0,76.69902912621359,60.0,10.097087378640776
97.0,76.69902912621359,59.6116504854369,10.097087378640776
98.0,76.69902912621359,41.94174757281554,10.097087378640776
99.0,76.69902912621359,41.359223300970875,10.097087378640776
100.0,76.69902912621359,42.13592233009709,10.097087378640776
101.0,76.69902912621359,41.55339805825243,10.097087378640776
102.0,91.06796116504854,41.94174757281554,10.097087378640776
103.0,91.6504854368932,41.74757281553398,10.097087378640776
104.0,92.03883495145631,10.097087378640776,10.097087378640776
105.0,92.23300970873787,10.097087378640776,10.097087378640776
106.0,92.23300970873787,10.097087378640776,10.097087378640776
107.0,92.23300970873787,10.097087378640776,10.097087378640776
108.0,92.23300970873787,10.097087378640776,10.097087378640776
109.0,92.23300970873787,10.097087378640776,10.097087378640776
110.0,92.23300970873787,10.097087378640776,10.097087378640776
111.0,92.23300970873787,10.097087378640776,10.097087378640776
112.0,92.23300970873787,10.097087378640776,10.097087378640776
113.0,92.23300970873787,10.097087378640776,10.097087378640776
114.0,92.23300970873787,10.097087378640776,10.097087378640776
115.0,92.23300970873787,10.097087378640776,10.097087378640776
116.0,92.23300970873787,10.097087378640776,10.097087378640776
117.0,92.23300970873787,10.097087378640776,10.097087378640776
118.0,92.23300970873787,10.097087378640776,10.097087378640776
119.0,92.23300970873787,10.097087378640776,10.097087378640776
120.0,92.23300970873787,10.097087378640776,10.097087378640776
121.0,92.23300970873787,10.097087378640776,10.097087378640776
122.0,92.23300970873787,10.097087378640776,10.097087378640776
123.0,92.23300970873787,10.097087378640776,10.097087378640776
124.0,92.23300970873787,10.097087378640776,10.097087378640776
125.0,92.23300970873787,10.097087378640776,10.097087378640776
126.0,92.23300970873787,10.097087378640776,10.097087378640776
127.0,92.23300970873787,10.097087378640776,10.097087378640776
128.0,92.23300970873787,10.097087378640776,10.097087378640776
129.0,92.23300970873787,10.097087378640776,10.097087378640776
130.0,92.23300970873787,10.097087378640776,10.097087378640776
131.0,92.23300970873787,10.097087378640776,10.097087378640776
132.0,92.23300970873787,10.097087378640776,10.097087378640776
133.0,92.23300970873787,10.097087378640776,10.097087378640776
134.0,92.23300970873787,10.097087378640776,10.097087378640776
135.0,92.23300970873787,10.097087378640776,10.097087378640776
136.0,92.23300970873787,10.097087378640776,10.097087378640776
137.0,92.23300970873787,10.097087378640776,10.097087378640776
138.0,92.23300970873787,10.097087378640776,10.097087378640776
139.0,92.23300970873787,10.097087378640776,10.097087378640776
140.0,92.23300970873787,10.097087378640776,10.097087378640776
141.0,92.23300970873787,10.097087378640776,10.097087378640776
142.0,92.23300970873787,10.097087378640776,10.097087378640776
143.0,92.23300970873787,10.097087378640776,10.097087378640776
144.0,92.23300970873787,10.097087378640776,10.097087378640776
145.0,92.23300970873787,10.097087378640776,10.097087378640776
146.0,92.23300970873787,10.097087378640776,10.097087378640776
147.0,92.23300970873787,10.097087378640776,10.097087378640776
148.0,92.23300970873787,10.097087378640776,10.097087378640776
149.0,92.23300970873787,10.097087378640776,10.097087378640776
150.0,92.23300970873787,10.097087378640776,10.097087378640776
151.0,92.23300970873787,10.097087378640776,10.097087378640776
152.0,92.23300970873787,10.097087378640776,10.097087378640776
153.0,92.23300970873787,10.097087378640776,10.097087378640776
154.0,92.23300970873787,10.097087378640776,10.097087378640776
155.0,92.23300970873787,10.097087378640776,10.097087378640776
156.0,92.23300970873787,10.097087378640776,10.097087378640776
157.0,92.23300970873787,10.097087378640776,10.097087378640776
158.0,92.23300970873787,10.097087378640776,10.097087378640776
159.0,92.23300970873787,10.097087378640776,10.097087378640776
160.0,92.23300970873787,10.097087378640776,10.097087378640776
161.0,92.23300970873787,10.097087378640776,10.097087378640776
162.0,92.23300970873787,10.097087378640776,10.097087378640776
163.0,92.23300970873787,10.097087378640776,10.097087378640776
164.0,92.23300970873787,10.097087378640776,10.097087378640776
165.0,92.23300970873787,10.097087378640776,10.097087378640776
166.0,92.23300970873787,10.097087378640776,10.097087378640776
