"tick","GRCount","STCount"
1.0,8,2100
2.0,8,2100
3.0,8,2100
4.0,8,2100
5.0,8,2100
6.0,8,2100
7.0,8,2100
8.0,8,2100
9.0,8,2100
10.0,8,2100
11.0,8,2100
12.0,8,2100
13.0,8,2100
14.0,8,2100
15.0,8,2100
16.0,8,2100
17.0,8,2100
18.0,8,2100
19.0,8,2100
20.0,8,2100
21.0,8,2100
22.0,8,2100
23.0,8,2100
24.0,8,2100
25.0,8,2223
26.0,8,2223
27.0,11,2223
28.0,11,2223
29.0,12,2919
30.0,12,2919
31.0,12,2919
32.0,12,2919
33.0,12,2919
34.0,12,2919
35.0,17,2919
36.0,17,2919
37.0,17,2919
38.0,22,2919
39.0,22,2919
40.0,22,2919
41.0,22,2919
42.0,22,2919
43.0,22,2919
44.0,22,3054
45.0,22,3054
46.0,22,3054
47.0,22,3054
48.0,27,3054
49.0,34,3054
50.0,34,3054
51.0,34,3054
52.0,37,3054
53.0,44,3054
54.0,49,3054
55.0,47,3054
56.0,43,3054
57.0,43,3054
58.0,43,3054
59.0,43,3054
60.0,41,3054
61.0,41,3054
62.0,41,3054
63.0,41,3054
64.0,41,3054
65.0,41,3054
66.0,41,3054
67.0,41,3054
68.0,41,3054
69.0,46,4830
70.0,46,4830
71.0,48,4866
72.0,48,4866
73.0,48,4866
74.0,48,4866
75.0,47,4866
76.0,46,4866
77.0,45,4866
78.0,45,4866
79.0,58,4866
80.0,73,5174
81.0,73,5174
82.0,73,5174
83.0,73,5174
84.0,65,5174
85.0,65,5174
86.0,63,5174
87.0,63,5174
88.0,62,5174
89.0,62,5174
90.0,61,5174
91.0,61,5174
92.0,58,5174
93.0,58,5174
94.0,58,5174
95.0,49,5174
96.0,49,5174
97.0,49,5174
98.0,49,5174
99.0,49,5174
100.0,49,5174
101.0,46,5174
102.0,58,7684
103.0,58,7684
104.0,69,7684
105.0,78,7684
106.0,77,7684
107.0,77,7684
108.0,75,7684
109.0,74,7684
110.0,74,7684
111.0,74,7684
112.0,74,7684
113.0,74,7684
114.0,79,7684
115.0,79,7684
116.0,79,7684
117.0,64,7684
118.0,64,7684
119.0,64,7684
120.0,64,7684
121.0,64,7684
122.0,64,7684
123.0,64,7684
124.0,64,7684
125.0,64,7684
126.0,64,7684
127.0,64,7684
128.0,64,7684
129.0,64,7684
130.0,64,7684
131.0,64,7684
132.0,64,7684
133.0,64,7684
134.0,64,7684
135.0,64,7684
136.0,64,7684
137.0,64,7684
138.0,64,7684
139.0,64,7684
140.0,64,7684
141.0,64,7684
142.0,64,7684
143.0,64,7684
144.0,64,7684
145.0,64,7684
146.0,64,7684
147.0,64,7684
148.0,64,7684
149.0,64,7684
150.0,64,7684
151.0,64,7684
152.0,64,7684
153.0,64,7684
154.0,64,7684
155.0,64,7684
156.0,64,7684
157.0,64,7684
158.0,64,7684
159.0,64,7684
160.0,64,7684
161.0,64,7684
162.0,64,7684
163.0,64,7684
164.0,64,7684
165.0,64,7684
166.0,64,7684
