"tick","GRCount","STCount"
1.0,3000,400
2.0,3000,400
3.0,3000,400
4.0,3000,400
5.0,3000,400
6.0,3000,400
7.0,3000,400
8.0,3000,400
9.0,3000,400
10.0,3000,400
11.0,3000,400
12.0,3000,400
13.0,3000,400
14.0,3000,400
15.0,3000,400
16.0,3000,400
17.0,3000,400
18.0,3000,400
19.0,3000,400
20.0,3000,400
21.0,3000,400
22.0,3000,400
23.0,3000,400
24.0,3000,400
25.0,3000,400
26.0,3000,400
27.0,3000,400
28.0,3000,400
29.0,3000,400
30.0,3000,400
31.0,3000,400
32.0,7015,400
33.0,7015,400
34.0,7015,400
35.0,11039,400
36.0,15068,400
37.0,15068,400
38.0,19133,400
39.0,19133,400
40.0,19133,400
41.0,19133,400
42.0,19133,400
43.0,19133,400
44.0,19133,400
45.0,19133,400
46.0,19133,400
47.0,19133,400
48.0,19133,400
49.0,19133,400
50.0,19133,400
51.0,19133,400
52.0,19133,400
53.0,25742,3130
54.0,37748,3945
55.0,37020,3945
56.0,37020,3945
57.0,36328,3945
58.0,36328,3945
59.0,35582,3945
60.0,35582,3945
61.0,34748,3945
62.0,34748,3945
63.0,34748,3945
64.0,34748,3945
65.0,34748,3945
66.0,34748,3945
67.0,34748,3945
68.0,34748,3945
69.0,34748,3945
70.0,34748,3945
71.0,34748,3945
72.0,34748,3945
73.0,34748,3945
74.0,34748,3945
75.0,34748,3945
76.0,34638,3945
77.0,34638,3945
78.0,34638,3945
79.0,34638,3945
80.0,34638,3945
81.0,34638,3945
82.0,34638,3945
83.0,34638,3945
84.0,25898,3945
85.0,25898,3945
86.0,25498,3945
87.0,25100,3945
88.0,24725,3945
89.0,24335,3945
90.0,24335,3945
91.0,25934,3945
92.0,25934,3945
93.0,25934,3945
94.0,25934,3945
95.0,17720,3945
96.0,17720,3945
97.0,17661,3945
98.0,17616,3945
99.0,18247,3945
100.0,18833,29585
101.0,11046,29585
102.0,11026,29585
103.0,10965,29585
104.0,10940,29585
105.0,10877,29585
106.0,10877,29585
107.0,10877,29585
108.0,10877,29585
109.0,10877,29585
110.0,10877,29585
111.0,12988,29585
112.0,12988,29585
113.0,15162,31251
114.0,15162,32842
115.0,17977,32842
116.0,21436,34408
117.0,14183,34408
118.0,14183,34408
119.0,14183,34408
120.0,14183,34408
121.0,14183,34408
122.0,14183,34408
123.0,14183,34408
124.0,14183,34408
125.0,14183,34408
126.0,14183,34408
127.0,14183,34408
128.0,14183,34408
129.0,14183,34408
130.0,14183,34408
131.0,14183,34408
132.0,14183,34408
133.0,14183,34408
134.0,14183,34408
135.0,14183,34408
136.0,14183,34408
137.0,14183,34408
138.0,14183,34408
139.0,14183,34408
140.0,14183,34408
141.0,14183,34408
142.0,14183,34408
143.0,14183,34408
144.0,14183,34408
145.0,14183,34408
146.0,14183,34408
147.0,14183,34408
148.0,14183,34408
149.0,14183,34408
150.0,14183,34408
151.0,14183,34408
152.0,14183,34408
153.0,14183,34408
154.0,14183,34408
155.0,14183,34408
156.0,14183,34408
157.0,14183,34408
158.0,14183,34408
159.0,14183,34408
160.0,14183,34408
161.0,14183,34408
162.0,14183,34408
163.0,14183,34408
164.0,14183,34408
165.0,14183,34408
166.0,14183,34408
