"tick","BefallGR","BefallGRsicht","BefallGRertrag"
1.0,3.6893203883495143,0.0,0.0
2.0,4.271844660194175,0.0,0.0
3.0,4.271844660194175,0.0,0.0
4.0,4.271844660194175,0.0,0.0
5.0,4.466019417475728,0.0,0.0
6.0,4.466019417475728,0.0,0.0
7.0,4.466019417475728,0.0,0.0
8.0,4.466019417475728,0.0,0.0
9.0,4.466019417475728,0.0,0.0
10.0,4.466019417475728,0.0,0.0
11.0,4.466019417475728,0.0,0.0
12.0,4.466019417475728,0.0,0.0
13.0,4.466019417475728,0.0,0.0
14.0,4.466019417475728,0.0,0.0
15.0,4.466019417475728,0.0,0.0
16.0,4.466019417475728,0.0,0.0
17.0,4.466019417475728,0.0,0.0
18.0,4.466019417475728,0.0,0.0
19.0,4.466019417475728,0.0,0.0
20.0,4.466019417475728,0.0,0.0
21.0,4.466019417475728,0.0,0.0
22.0,4.466019417475728,0.0,0.0
23.0,4.466019417475728,0.0,0.0
24.0,4.466019417475728,0.0,0.0
25.0,4.466019417475728,0.7766990291262136,0.7766990291262136
26.0,4.466019417475728,2.1359223300970873,2.1359223300970873
27.0,4.466019417475728,2.1359223300970873,2.1359223300970873
28.0,6.407766990291262,2.7184466019417477,2.7184466019417477
29.0,6.407766990291262,2.912621359223301,2.912621359223301
30.0,11.45631067961165,3.8834951456310676,3.8834951456310676
31.0,11.650485436893204,3.8834951456310676,3.8834951456310676
32.0,12.233009708737864,3.8834951456310676,3.8834951456310676
33.0,12.62135922330097,3.8834951456310676,3.8834951456310676
34.0,13.009708737864079,3.8834951456310676,3.8834951456310676
35.0,13.398058252427184,3.8834951456310676,3.8834951456310676
36.0,24.07766990291262,3.8834951456310676,3.8834951456310676
37.0,26.21359223300971,3.8834951456310676,3.8834951456310676
38.0,26.990291262135923,3.8834951456310676,3.8834951456310676
39.0,35.728155339805824,3.8834951456310676,3.8834951456310676
40.0,37.28155339805825,3.8834951456310676,3.8834951456310676
41.0,37.86407766990291,3.8834951456310676,3.8834951456310676
42.0,38.640776699029125,3.8834951456310676,3.8834951456310676
43.0,38.640776699029125,3.8834951456310676,3.8834951456310676
44.0,38.640776699029125,3.8834951456310676,3.8834951456310676
45.0,38.640776699029125,4.466019417475728,4.466019417475728
46.0,38.83495145631068,7.184466019417475,7.184466019417475
47.0,38.83495145631068,9.902912621359224,9.902912621359224
48.0,38.83495145631068,9.902912621359224,9.902912621359224
49.0,49.90291262135923,10.485436893203884,10.485436893203884
50.0,55.533980582524265,10.485436893203884,10.485436893203884
51.0,56.89320388349515,10.679611650485436,10.679611650485436
52.0,57.28155339805825,10.679611650485436,10.679611650485436
53.0,67.57281553398057,10.485436893203884,10.485436893203884
