"tick","SchadenprozGRsicht","SchaedenprozGR","SchaedenprozGRE","SchaedenprozST","SchaedenprozSTE","SchaedenprzSTsicht"
1.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
2.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
3.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
4.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
5.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
6.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
7.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
8.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
9.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
10.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
11.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
12.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
13.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
14.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
15.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
16.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
17.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
18.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
19.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
20.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
21.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
22.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.0,0.0
23.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.38461538461538464,0.38461538461538464
24.0,0.0,0.19230769230769232,0.0,34.23076923076923,0.7692307692307693,0.7692307692307693
25.0,0.0,0.19230769230769232,0.0,34.23076923076923,1.3461538461538463,1.3461538461538463
26.0,0.0,0.19230769230769232,0.0,34.23076923076923,2.5,2.5
27.0,0.0,0.19230769230769232,0.0,43.269230769230774,3.8461538461538463,3.8461538461538463
28.0,0.0,0.9615384615384616,0.0,43.269230769230774,4.615384615384616,4.615384615384616
29.0,0.0,0.9615384615384616,0.0,43.269230769230774,5.5769230769230775,5.5769230769230775
30.0,0.19230769230769232,1.5384615384615385,0.19230769230769232,43.269230769230774,7.307692307692308,7.307692307692308
31.0,0.19230769230769232,1.5384615384615385,0.19230769230769232,43.269230769230774,9.615384615384617,9.615384615384617
32.0,0.19230769230769232,1.5384615384615385,0.19230769230769232,43.269230769230774,11.346153846153847,11.346153846153847
33.0,0.19230769230769232,1.5384615384615385,0.19230769230769232,43.269230769230774,15.96153846153846,15.96153846153846
34.0,0.19230769230769232,1.5384615384615385,0.19230769230769232,43.269230769230774,19.038461538461537,19.038461538461537
35.0,0.19230769230769232,1.5384615384615385,0.19230769230769232,43.269230769230774,21.153846153846153,21.153846153846153
36.0,0.19230769230769232,2.307692307692308,0.19230769230769232,43.269230769230774,24.807692307692307,24.807692307692307
37.0,0.19230769230769232,2.307692307692308,0.19230769230769232,43.269230769230774,27.884615384615387,27.884615384615387
38.0,0.19230769230769232,2.307692307692308,0.19230769230769232,43.269230769230774,30.19230769230769,30.19230769230769
39.0,0.19230769230769232,3.2692307692307696,0.19230769230769232,43.269230769230774,31.346153846153847,31.346153846153847
40.0,0.19230769230769232,3.2692307692307696,0.19230769230769232,43.269230769230774,32.11538461538462,32.11538461538462
41.0,0.19230769230769232,3.2692307692307696,0.19230769230769232,43.269230769230774,32.69230769230769,32.69230769230769
42.0,0.19230769230769232,3.2692307692307696,0.19230769230769232,43.269230769230774,33.26923076923077,33.26923076923077
43.0,0.19230769230769232,3.2692307692307696,0.19230769230769232,43.269230769230774,34.03846153846154,34.03846153846154
44.0,0.19230769230769232,3.2692307692307696,0.19230769230769232,43.269230769230774,35.0,35.0
45.0,0.19230769230769232,3.2692307692307696,0.19230769230769232,43.269230769230774,35.19230769230769,35.19230769230769
46.0,0.38461538461538464,3.2692307692307696,0.38461538461538464,100.0,36.15384615384615,36.15384615384615
47.0,0.38461538461538464,3.2692307692307696,0.38461538461538464,100.0,36.92307692307693,36.92307692307693
48.0,0.38461538461538464,3.2692307692307696,0.38461538461538464,100.0,37.88461538461539,37.88461538461539
49.0,1.153846153846154,4.230769230769231,1.153846153846154,100.0,38.26923076923077,38.26923076923077
50.0,1.153846153846154,5.1923076923076925,1.153846153846154,100.0,38.65384615384615,38.65384615384615
51.0,1.5384615384615385,5.1923076923076925,1.5384615384615385,100.0,39.80769230769231,39.80769230769231
52.0,1.5384615384615385,5.1923076923076925,1.5384615384615385,100.0,40.19230769230769,40.19230769230769
53.0,1.5384615384615385,7.115384615384615,1.5384615384615385,100.0,40.76923076923077,40.76923076923077
54.0,1.9230769230769231,8.076923076923077,1.9230769230769231,100.0,40.96153846153846,40.96153846153846
55.0,1.9230769230769231,8.076923076923077,1.9230769230769231,100.0,41.15384615384615,41.15384615384615
56.0,1.9230769230769231,8.076923076923077,1.9230769230769231,100.0,41.15384615384615,41.15384615384615
57.0,1.9230769230769231,8.076923076923077,1.9230769230769231,100.0,41.15384615384615,41.15384615384615
58.0,2.307692307692308,8.076923076923077,2.307692307692308,100.0,41.73076923076923,41.73076923076923
59.0,2.307692307692308,8.076923076923077,2.307692307692308,100.0,41.92307692307693,41.92307692307693
60.0,2.5,8.076923076923077,1.9230769230769231,100.0,29.615384615384617,41.92307692307693
61.0,2.5,8.076923076923077,1.9230769230769231,100.0,29.807692307692307,42.30769230769231
62.0,2.8846153846153846,8.076923076923077,2.307692307692308,100.0,29.807692307692307,42.30769230769231
63.0,2.8846153846153846,8.076923076923077,2.307692307692308,100.0,30.0,42.5
64.0,2.8846153846153846,8.076923076923077,2.307692307692308,100.0,30.0,42.5
65.0,2.8846153846153846,8.076923076923077,2.307692307692308,100.0,30.57692307692308,43.84615384615385
66.0,3.2692307692307696,8.076923076923077,2.5,100.0,33.65384615384615,48.07692307692308
67.0,3.2692307692307696,8.076923076923077,2.5,100.0,39.23076923076923,55.00000000000001
68.0,3.2692307692307696,8.076923076923077,2.5,100.0,48.84615384615385,65.1923076923077
69.0,3.2692307692307696,8.076923076923077,2.5,100.0,55.57692307692308,73.65384615384616
70.0,3.2692307692307696,11.346153846153847,2.5,100.0,63.26923076923077,80.0
71.0,3.2692307692307696,11.346153846153847,2.5,100.0,68.46153846153847,84.23076923076923
72.0,3.653846153846154,13.461538461538462,2.6923076923076925,100.0,74.8076923076923,89.03846153846153
73.0,4.807692307692308,13.461538461538462,3.8461538461538463,100.0,83.07692307692308,93.65384615384616
74.0,5.769230769230769,13.461538461538462,4.807692307692308,100.0,88.46153846153845,97.3076923076923
75.0,6.153846153846154,13.461538461538462,5.1923076923076925,100.0,90.1923076923077,98.07692307692307
76.0,6.346153846153846,13.461538461538462,5.5769230769230775,100.0,92.3076923076923,98.07692307692307
77.0,6.538461538461539,13.461538461538462,5.769230769230769,100.0,95.38461538461539,98.65384615384616
78.0,8.076923076923077,13.461538461538462,3.076923076923077,100.0,82.88461538461539,99.8076923076923
79.0,8.076923076923077,13.461538461538462,3.076923076923077,100.0,85.76923076923076,100.0
80.0,8.076923076923077,16.346153846153847,3.076923076923077,100.0,87.3076923076923,100.0
81.0,8.076923076923077,18.846153846153847,3.076923076923077,100.0,88.46153846153845,100.0
82.0,8.076923076923077,18.846153846153847,3.076923076923077,100.0,89.8076923076923,100.0
83.0,8.076923076923077,18.846153846153847,3.076923076923077,100.0,90.0,100.0
84.0,9.230769230769232,18.846153846153847,0.19230769230769232,100.0,0.7692307692307693,100.0
85.0,9.230769230769232,18.846153846153847,0.19230769230769232,100.0,5.384615384615385,100.0
86.0,10.384615384615385,18.846153846153847,1.153846153846154,100.0,12.884615384615383,100.0
