"tick","GRCount","STCount"
1.0,8,1400
2.0,8,1400
3.0,8,1400
4.0,8,1400
5.0,8,1400
6.0,8,1400
7.0,8,1400
8.0,8,1400
9.0,8,1400
10.0,8,1400
11.0,8,1400
12.0,8,1400
13.0,8,1400
14.0,8,1400
15.0,8,1400
16.0,8,1400
17.0,8,1400
18.0,8,1400
19.0,8,1400
20.0,8,1400
21.0,8,1400
22.0,8,1400
23.0,8,1400
24.0,8,1400
25.0,8,1446
26.0,8,1446
27.0,10,1446
28.0,10,1446
29.0,12,1839
30.0,12,1839
31.0,12,1839
32.0,12,1839
33.0,12,1839
34.0,12,1839
35.0,17,1839
36.0,17,1839
37.0,17,1839
38.0,23,1839
39.0,23,1839
40.0,23,1839
41.0,23,1839
42.0,23,1839
43.0,23,1839
44.0,23,4465
45.0,23,4465
46.0,23,4465
47.0,23,4465
48.0,25,4465
49.0,27,4465
50.0,27,4465
51.0,27,4465
52.0,33,4465
53.0,37,4465
54.0,46,4465
55.0,43,4465
56.0,43,4465
57.0,43,4465
58.0,42,4465
59.0,42,4465
60.0,38,4465
61.0,38,4465
62.0,38,4465
63.0,38,4465
64.0,38,4465
65.0,38,4465
66.0,38,4465
67.0,38,4465
68.0,38,4465
69.0,43,5053
70.0,43,5053
71.0,49,5537
72.0,38,5053
73.0,38,5053
74.0,38,5053
75.0,37,5053
76.0,37,5053
77.0,36,5053
78.0,36,5053
79.0,36,5053
80.0,36,5053
81.0,34,5053
82.0,34,5053
83.0,34,5053
84.0,26,5053
85.0,26,5053
86.0,26,5053
87.0,26,5053
88.0,25,5053
89.0,25,5053
90.0,20,5053
91.0,20,5053
92.0,19,5053
93.0,19,5053
94.0,18,5053
95.0,14,5053
96.0,14,5053
97.0,14,5053
98.0,14,5053
99.0,14,5053
100.0,14,5053
101.0,12,5053
102.0,15,6780
103.0,14,6780
104.0,18,6780
105.0,15,6780
106.0,13,6780
107.0,13,6780
108.0,12,6780
109.0,12,6780
110.0,12,6780
111.0,12,6780
112.0,12,6780
113.0,12,6780
114.0,12,6780
115.0,12,6780
116.0,12,6780
117.0,8,6780
118.0,8,6780
119.0,8,6780
120.0,8,6780
121.0,8,6780
122.0,8,6780
123.0,8,6780
124.0,8,6780
125.0,8,6780
126.0,8,6780
127.0,8,6780
128.0,8,6780
129.0,8,6780
130.0,8,6780
131.0,8,6780
132.0,8,6780
133.0,8,6780
134.0,8,6780
135.0,8,6780
136.0,8,6780
137.0,8,6780
138.0,8,6780
139.0,8,6780
140.0,8,6780
141.0,8,6780
142.0,8,6780
143.0,8,6780
144.0,8,6780
145.0,8,6780
146.0,8,6780
147.0,8,6780
148.0,8,6780
149.0,8,6780
150.0,8,6780
151.0,8,6780
152.0,8,6780
153.0,8,6780
154.0,8,6780
155.0,8,6780
156.0,8,6780
157.0,8,6780
158.0,8,6780
159.0,8,6780
160.0,8,6780
161.0,8,6780
162.0,8,6780
163.0,8,6780
164.0,8,6780
165.0,8,6780
166.0,8,6780
